atoms,coordinates,total_energy,forces
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.042378499430162, 20.477130648614835, 15.573738102483185], [8.909513384713142, 16.99163006822367, 14.256701147168835], [7.444130162925681, 19.2763883974805, 15.522534609832645], [9.991374189125699, 19.715203604330036, 13.697433568843238], [11.369364549719114, 18.802197947455277, 17.956571948699956], [10.893463271579028, 16.019754214642997, 16.75256438848569], [8.49236108557988, 19.720679359014156, 18.42093499371107]]",[-40889.91796875],"[[0.20818295481797533, -0.06197030522319969, 0.24293349008536236], [0.7923429545071876, -0.6111839543202965, 1.0018627808620035], [0.3453032530241409, 0.3268603599251083, 0.5042528975922891], [-0.4692020058879959, 0.16292997156673072, -0.014065731535325551], [-0.45615997506738365, -0.3212290752543277, -0.2499150674588854], [-0.550566050105594, 0.7440740655849029, -0.6449502707548836], [0.1266989428607262, -0.24856338635967035, -0.8452444596597198]]"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.126719470476882, 20.445373370913906, 15.65252535200049], [8.942005793162895, 16.82083255930988, 14.495053564657978], [7.517614057725282, 19.39574085306068, 15.486685398031739], [9.87120082674852, 19.65539642838975, 13.719862791814235], [11.214736722112221, 18.70130788649097, 17.882794164330782], [10.884157030518297, 16.20250181324783, 16.52198662218034], [8.375404987500309, 19.773998544158854, 18.286450768514214]]",[-40890.203125],"[[-0.5370800923683903, -0.30369676455295547, -0.435483152043935], [-0.15823081514998158, 0.40200711331630473, -0.19218425657582056], [-0.3001955886036952, -0.21690013062643357, 0.3735891057825453], [0.7524373545591223, 0.3138991132103648, 0.08565094972616767], [-0.11388671736737525, 0.6761136009138008, 0.39370491378687966], [0.05719632966320481, -0.6590610069047582, 0.07305048040593429], [0.2937243754890822, -0.2229247942977846, -0.3004948651766782]]"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[11.999916511404999, 20.51070126960366, 15.555203150199153], [9.07331088903483, 16.940001905714816, 14.410644870157272], [7.318101344229635, 19.22937645163781, 15.610195556736421], [9.893944544721164, 19.792330246608273, 13.681042494966169], [11.168754241648447, 18.890134790715518, 17.9469698136923], [10.989993135947403, 16.213364118675514, 16.793156465376192], [8.521064153299053, 19.880781669193397, 18.427957321934933]]",[-40890.0703125],"[[-0.01979054270626792, -0.005961800164397149, 0.06127369014859472], [0.3069784710153615, 0.1295149708618033, 0.8360995548935171], [0.8613817404386769, 0.04499415015328757, 0.22829994553041602], [-0.4435926215741263, -0.17191104554916642, 0.36669319761359087], [0.6560569283147809, 0.06648583335092437, 0.009447667756994672], [-0.5593808250438669, 0.034983497911071255, -0.731544044530131], [-0.7922750773463049, -0.10045732393090714, -0.7666051692306483]]"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.216756399344497, 20.342266525636695, 15.599137430150101], [8.993965117110513, 16.875214340054672, 14.478752229014814], [7.536872852692419, 19.391603475816332, 15.598855597681037], [10.0943456298122, 19.85947818497258, 13.842597231778235], [11.221421385676665, 18.77690075242422, 18.070086361564353], [10.63394814843649, 16.235538260022242, 16.71783902699501], [8.565750027261107, 19.82285282714684, 18.450622092516472]]",[-40890.14453125],"[[0.4052523100936905, -0.10262502220137089, 0.7213979516409079], [-0.1224033984407715, 0.7357313454473143, -0.11624066645353394], [0.39756470740280375, 0.11377333165544613, 0.3442701832043421], [-0.9435275032924412, -0.47089682660430987, -0.282911029539545], [0.5597963155438158, 0.11326111620123928, -0.24093553613919705], [0.3499513473039532, -0.42276333204914945, 0.26851819179527453], [-0.651230450799285, 0.020256642828747756, -0.6912826037083472]]"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.069036056917179, 20.231929569498043, 15.495268977714181], [8.92428815209168, 16.92299451860838, 14.486811839864254], [7.30306194636278, 19.40299988673631, 15.601820616453802], [9.900643102598663, 19.852558362564878, 13.777023266089527], [11.346056079386951, 18.812559900563887, 17.966025279879332], [10.741509053091155, 16.24209375895699, 16.825952454442774], [8.371034554626222, 19.75506927842817, 18.308213541760786]]",[-40890.13671875],"[[0.672409667657449, 0.36599313725885024, 0.34274443832513607], [0.303118728821529, 0.34844987365197194, 0.5246287471137325], [0.693944211168416, -0.1433061701346131, -0.07338996905453118], [-1.013801962084546, -0.5372837238510384, -0.19709702036098403], [-0.5587848430024798, 0.43416669507745076, 0.258330241323507], [-0.4720407624535504, -0.3913461824462042, -0.6820034872831263], [0.36787965953256635, -0.08585041601939811, -0.1803776415053658]]"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[11.989095759925393, 20.333874188963108, 15.569632601715337], [9.257546588574701, 16.864682382234207, 14.663729545722848], [7.485435546183912, 19.192590015722576, 15.360350483839301], [9.804426083452004, 19.694549052862747, 13.594832310735821], [11.27754930253713, 18.827119185529394, 17.92505967594125], [10.82298522029407, 16.14280462428438, 16.673772232890904], [8.518894511118013, 19.67204368301483, 18.164515741427007]]",[-40889.87890625],"[[0.024288793011222443, 0.29063997559206034, -0.6872778512162651], [-1.5608080607902062, 0.2236394585265334, -2.2384334711963954], [-0.32702712176809523, 0.11491119969788054, 0.9224855834187901], [0.840028202690064, 0.08429957715950209, 0.18724650165415024], [0.16870019872895464, -0.19714474006196825, 0.25278148910970877], [1.498614069468643, -0.6489488525959765, 1.8270464541553773], [-0.6384237788918246, 0.12073871107012216, -0.27795805367876764]]"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[11.857952729306376, 20.45371613526979, 15.560018336992435], [9.06022768815298, 16.86064658399124, 14.498970340240637], [7.435533363888785, 19.538185611268183, 15.50672916164284], [10.022598757596054, 19.915996756009957, 13.711805218861569], [11.207735270463358, 18.803755487977195, 18.00036175931964], [10.802483406543937, 16.29503164966852, 16.543769002629695], [8.475450593739012, 19.787011327461883, 18.417498882882477]]",[-40889.75390625],"[[1.7551701972106228, 0.5148091845060286, 1.4912946489534535], [-0.8818492755494037, 1.1215790664852836, -0.8042420264982992], [0.6072481074309288, -0.39221434161831287, 0.5146523471267163], [-1.900699344364146, -0.8721135309509717, -1.073096261662035], [0.16205769862729588, 0.2354985241303975, -0.017007712807513443], [0.7019094931538231, -0.557081229108506, 0.78878711687458], [-0.4461951450509723, -0.04515970357712242, -0.9200373776387691]]"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.029880214423866, 20.534985441127635, 15.78450421722697], [9.14695738862316, 16.863749653551135, 14.585502629722507], [7.441136495931965, 19.23509024698179, 15.45120541559172], [9.690065764968933, 19.940763420699845, 13.702428584935241], [11.412186307591087, 18.822658293291553, 17.969708543692995], [10.842126995563067, 16.334391772082967, 16.46012505115854], [8.204173546094372, 19.87249209284392, 18.296074302066778]]",[-40889.34765625],"[[-0.48168101622792237, 0.18182825870877664, -1.085868994989054], [-2.2107524450791294, 1.0929302766045228, -2.6778573552283977], [-0.3500882329117334, 0.0498865405057679, 0.9631167490790186], [1.09464931712597, 0.0032745212535498606, 0.37881790974254614], [-1.0273624818545375, 0.06416602853357337, 0.3895397757911664], [2.361385749042669, -0.9422460647703216, 2.607152493529787], [0.6122422209649684, -0.4437744500899456, -0.576601569292369]]"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.073991952332829, 20.5866606240293, 15.516237452779256], [9.109218294405798, 17.023303550460245, 14.4001233325213], [7.382500778261103, 19.345636251776835, 15.478227313258488], [10.084378524187775, 19.74103646833966, 13.827345879131784], [11.164468260910443, 18.95100548769045, 18.007107689966066], [10.820366466032926, 16.209046518003902, 16.696709864936178], [8.359504557915816, 19.655981644608946, 18.242081953853894]]",[-40890.125],"[[0.7030901443764502, 0.056832209832742134, 1.2114196311227554], [0.0966600595783417, -0.5475316324815858, 0.44152709899962783], [0.40893917121563833, 0.01573188443558486, -0.030225329502027394], [-1.1348207692874925, 0.19936360331355196, -0.9642979145225615], [0.3784058131006413, -0.2546552072826221, -0.4455475352296411], [-0.13412028196142287, 0.37766497502727947, -0.09178108010734487], [-0.30503934394196125, 0.14853471698415607, -0.13016777431438395]]"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.160347359096225, 20.58161952333257, 15.686110949206723], [9.397130184590122, 16.995475396954422, 14.450196575781693], [7.478524420021057, 19.373558461808944, 15.432171591605888], [9.903068475095594, 19.86107360279988, 13.75895333597031], [11.287843496426744, 18.65545504130415, 17.95066079861127], [10.89567363783725, 16.30688048336706, 16.510524185777907], [8.38253520586538, 19.63446471406196, 18.178779029532976]]",[-40889.78125],"[[-0.6546885864578946, -0.4146731972253914, -0.07082760623120751], [-1.8580925419454968, 0.5606653488914813, -2.1358556544750926], [-0.04511647302473293, -0.3357256827794023, 0.15201563262933465], [0.9166311782926531, 0.5059566143304459, 0.14202457734621865], [-0.01151943297341081, 1.5453284685625297, 0.3473457385016126], [1.3254121237325065, -1.7765576735396773, 1.491799099671832], [0.31780405542269424, -0.09209393211250444, 0.06281779271449404]]"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[11.971848695011648, 20.32542102398155, 15.752617893434698], [9.013635652247418, 16.91633735856603, 14.553908012469407], [7.314534176492342, 19.48195663721689, 15.584614569649252], [9.764952042060521, 19.84263897911604, 14.015518870957846], [11.11483131365991, 18.849761208856787, 17.86505838154251], [10.752897075712832, 16.217488197758602, 16.584965910259328], [8.562392280262983, 19.731300708328135, 18.13921825921593]]",[-40889.58984375],"[[0.9814862628533696, 1.1925312684443843, -1.431534979447185], [-0.8430327955009569, 0.5209417831476015, -0.8044225180397375], [-0.22920446012127016, -0.42415183136593426, -0.04107807505813154], [0.20719981584909866, 0.09872799899114446, -1.0798598093672678], [1.3069618772743783, -1.3960223687826145, 1.645959444896695], [0.511521461658908, -0.6222294195912161, 0.7026617983536069], [-1.9348441273927461, 0.6114276950343756, 1.0172323298137034]]"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[11.968456486139804, 20.485387864296765, 15.538337753200869], [8.97029050813307, 17.000678881239125, 14.531863238758142], [7.382077700223419, 19.33480168398271, 15.486463773198441], [10.012353016151065, 19.90113268194471, 13.766851462486153], [11.15752751687185, 18.897584797379753, 17.799781009073413], [10.681502862165052, 16.130013694347493, 16.693403447181066], [8.518306651239799, 19.66328695746766, 18.269703885873405]]",[-40889.953125],"[[1.43704125701334, 0.638575988282895, 0.710350943707241], [0.21941441379413196, -0.04554408885387591, -0.4146287171161766], [0.26329226747240203, 0.38711707536856815, 0.44071992642813046], [-1.7372547405049044, -0.7590852025583052, -1.018848526151995], [0.9989219514446671, -0.7807159053805227, 0.558589439054484], [0.10407281118974493, 0.15948618267167133, 0.010261628044580265], [-1.29592721064269, 0.39826214523087394, -0.27833652027278055]]"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[11.978247860787475, 20.287738517822344, 15.576934432265851], [9.173499347852779, 17.025232238798164, 14.613984251451855], [7.434485445716897, 19.54247062370898, 15.531776356651076], [9.843163175992242, 20.016705160720942, 13.611571407870377], [11.15880581319089, 19.089076060277893, 17.898671995905925], [10.7239325671727, 16.150059991842532, 16.66372917793905], [8.391669237011243, 19.717635530738526, 18.230589507933495]]",[-40889.796875],"[[0.6882929233040117, 0.922562202335241, -1.2631286579715977], [-1.1769030663720477, 0.6476489021208887, -1.3532489587872532], [0.1540466509803845, -0.33152814886599496, -0.41715616433931885], [-0.12935926476850562, -0.44458892459844696, 0.5003038866474774], [0.14728300043096837, -1.1898316086365477, 1.1193612316755313], [0.8101493963787613, 0.10716163338664247, 1.1264579945341888], [-0.4973991041163369, 0.298549156075556, 0.28368369788759357]]"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.197453095305773, 20.36450385444209, 15.709813160233166], [9.139332552623927, 16.90895374081994, 14.62952820323139], [7.536823019127643, 19.2929690929731, 15.427487135595644], [10.088312283634513, 19.837196748039283, 13.702635884128915], [11.296863193770687, 18.93067396976989, 17.976160675159964], [10.81091206107867, 16.262106293619564, 16.634214792835177], [8.240397346693806, 19.793224741346943, 18.19000992556133]]",[-40890.0],"[[0.03167682602320419, 0.37989180870305767, -0.7570581437083068], [-0.8532498508765576, 0.3933316408241161, -1.6848546007452558], [-0.059511866446954845, 0.36454730230995613, 0.015516287032226463], [-0.1036143832433285, -0.2646008568588748, 0.3157578675546289], [-0.8566776475011362, -0.3817167787331552, 0.6050343863885029], [1.1909279276289872, -0.37233312119575657, 1.5287875243646867], [0.6520578322527725, -0.12537554391187894, -0.022857567078545638]]"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[11.973253211845233, 20.34358303200327, 15.508045112923107], [9.182784702462326, 16.998219007277395, 14.439826782554299], [7.283704053348651, 19.245696762888915, 15.691184893777505], [9.81297774496135, 19.709172580651867, 13.83741273373461], [11.261765539589412, 18.798514570041096, 17.980461157575142], [10.811548223339955, 16.251454657449592, 16.44592435788187], [8.405887339284464, 19.759845848231823, 18.107831178318715]]",[-40889.76171875],"[[0.4890075844138412, 0.2889876809454813, 0.5217861338913097], [-1.6049847796647265, -0.5940861088706655, -1.0151281378263384], [-0.23161847021039178, -0.4021151511307098, -1.6119997813977751], [-0.32312043120465217, 1.1148875097082593, -0.8119604824441327], [-0.17835613624125787, -0.022911565416911524, -0.3168002961950948], [1.1259782264197677, -0.5974491136598561, 1.6049996920712841], [0.7208950435852766, 0.21892127593590047, 1.6249746035446953]]"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.004655941985254, 20.524465937348612, 15.632867921940143], [9.087911923669326, 16.793183684864054, 14.556810193800912], [7.249746855209244, 19.23283962296535, 15.53542356913542], [9.870097301091292, 19.791440485930227, 13.67126835440553], [11.449296525773908, 18.840149500289215, 18.02889800207256], [10.882769971905688, 16.273297106883184, 16.823201378074], [8.651388032454793, 19.844245287095887, 18.305328569805845]]",[-40889.99609375],"[[-0.23981314614632757, -0.048755341908611145, -0.42962159924706883], [0.020020430308875802, 0.8646074482433547, 0.1964774870016542], [1.2855728582825765, -0.05974511705435192, 0.5480705360013215], [-0.1349880297567989, -0.5060604869554332, 0.7733399205645977], [-0.24814049107853423, 0.4214882698663854, -0.09418583421998246], [-0.130876319314235, -0.5049190707886799, -0.3261252297039115], [-0.5630004260700309, -0.1723876769160014, -0.6717103272119905]]"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.105357819740734, 20.39518539172328, 15.630762576328332], [9.112465431372613, 17.051065501023, 14.396945548066247], [7.278780588660266, 19.343242958217594, 15.438780175961798], [10.024579843403382, 19.788578540861426, 13.639260500605587], [11.323377473887867, 18.821895656554723, 18.110925435994265], [10.707042504141034, 16.196014694651673, 16.677272109799446], [8.248320700134876, 19.825463430027106, 18.35811295271066]]",[-40890.01953125],"[[-0.18535931089324362, -0.061212549281708675, 0.17283808301613166], [-0.2368765333405004, -0.13791775200235465, 0.18625292400068327], [0.9133051974093986, 0.08919573160908593, 0.49399876688866085], [-0.20937759284951168, 0.18417629425440385, 0.4933772280677595], [-0.8822400834453953, 0.04719944825711304, -0.6500652262041312], [0.10386259767937471, 0.23268537576644874, 0.2150308861754876], [0.4946438056054132, -0.35555326996044284, -0.9253045424790871]]"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.004655941985254, 20.524465937348612, 15.632867921940143], [9.087911923669326, 16.793183684864054, 14.556810193800912], [7.249746855209244, 19.23283962296535, 15.53542356913542], [9.870097301091292, 19.791440485930227, 13.67126835440553], [11.449296525773908, 18.840149500289215, 18.02889800207256], [10.882769971905688, 16.273297106883184, 16.823201378074], [8.651388032454793, 19.844245287095887, 18.305328569805845]]",[-40889.99609375],"[[-0.23981314614632757, -0.048755341908611145, -0.42962159924706883], [0.020020430308875802, 0.8646074482433547, 0.1964774870016542], [1.2855728582825765, -0.05974511705435192, 0.5480705360013215], [-0.1349880297567989, -0.5060604869554332, 0.7733399205645977], [-0.24814049107853423, 0.4214882698663854, -0.09418583421998246], [-0.130876319314235, -0.5049190707886799, -0.3261252297039115], [-0.5630004260700309, -0.1723876769160014, -0.6717103272119905]]"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.21427793594543, 20.28579377050206, 15.584729970487], [9.033483380967835, 17.029349452411832, 14.58010988677382], [7.636420007487459, 19.3445328391522, 15.413626965724342], [9.964620032555938, 19.900689751415314, 13.753913273726274], [11.255325700341668, 18.749128488306358, 17.778687386280748], [10.92713442615015, 16.055066778774997, 16.64965917959883], [8.498685275444496, 19.762952203201053, 18.10468405953077]]",[-40890.0390625],"[[0.2389931694740274, 0.3882279468129241, -0.5151876511000415], [0.6947109145538416, -1.1809900942106542, -0.6471742762156252], [-1.2924299941944812, 0.8249867266826306, 0.45982765574917295], [0.5313928090398813, -0.12504448848630081, -0.5190057413996959], [0.03737088678338301, -0.15666480677307013, 0.945936628282863], [-0.279725430966298, 0.12548070208915563, -0.27629609167897196], [0.06437243680916681, 0.11205722219321894, 0.5631942873552793]]"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.106108364639004, 20.35665653864739, 15.718234230205802], [9.049796521690618, 17.054430458728337, 14.392239714887966], [7.57436126992546, 19.428836741963572, 15.522503883688747], [10.101910555230589, 19.90285134813133, 13.722654597436062], [11.319425764057238, 18.806433667923244, 17.98829099674514], [10.795556702091258, 16.210170952059652, 16.70523396304679], [8.401608841804311, 19.635747846043024, 18.623883880712906]]",[-40890.0234375],"[[0.59899434751177, 0.5051641998992314, -0.20191131084077593], [0.37597812473516007, -0.03233308504033887, 0.36443993298274163], [0.23167539446576843, 0.19421820598609033, 0.7455622209151654], [-0.6612999247720572, -0.2961022358478246, 0.1681798585842785], [-0.5588686610117516, -0.20712715643369917, 0.6279737814413763], [-0.23653164537228785, -0.0632777633236578, -0.42297987047678376], [0.24546859920014977, -0.09487669002033071, -1.2884339834579677]]"
