atoms,coordinates,total_energy,forces,source,charge
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.08075731111636, 20.386749385556033, 15.555447737962517], [9.018703365550472, 16.927012690096724, 14.468115513440788], [7.599649006727131, 19.292301285163298, 15.611770229783483], [9.989781394898479, 19.662568970608824, 13.758272340411494], [11.4262149641636, 18.761163608234813, 17.993950724979523], [10.810072210986691, 16.17592007712692, 16.651931312184185], [8.687551586623448, 19.7563763246983, 18.313506712411073]]",[-40890.28125],"[[0.4243295461144273, 0.045529027323252765, 0.27353400545196], [0.1676102046537792, -0.4847378538838586, 0.15268139444899292], [-0.29761383965184673, 0.3301602698079329, 0.2857708177405549], [-0.15538496233578933, 0.30514614762616843, -0.3787291552124828], [0.06624877750875054, -0.06405536819249787, -0.2988366055674761], [0.11097365587949075, -0.1636435045094648, 0.05586747997265032], [-0.3290135057436555, 0.03242433354184374, -0.0948103555221953]]",bi7-3,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.7410341210997435, 5.446181448245815, 0.16211180788875237], [-2.9195769041718065, 5.631019857995899, -0.2000479352899387], [-5.621659088440858, 2.319885110109523, 0.060754420436652884], [-2.865861692436344, 2.6442084229744185, 0.14179577156148468]]",[-23365.826171875],"[[-0.9137068039446216, -0.7998444092265626, -0.07941982635713159], [0.7245892066442284, -0.5122961354685281, 0.11398858453079097], [-1.3567425756890514, 0.8330358266773095, 0.13871597712991743], [1.5448332738206352, 0.4805531240712541, -0.1747668742491248]]",bi4-2,"tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[0.08744155710480356, 0.25047244289047216, -0.07266004730033425], [3.4126494483310283, 0.12488621673952026, -0.127140674647587], [3.7674270009308666, 3.0325598067062236, -0.1896478555768127], [6.946234181300344, 2.858510810339599, 0.055964209876773155]]",[-23374.30078125],"[[0.6419014549452337, -0.012285550146992385, -0.022907770466553082], [-0.5848543007696961, -0.47699888052348555, 0.0364924071974947], [0.34072092759945655, 0.519024253352664, 0.02444079157171737], [-0.3970812368977889, -0.030598849290830496, -0.040221192750705924]]",bi4-6,"tensor(-6, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[0.8883456793698029, 1.8059647268550016, 0.22351933736640525], [0.2405468402891189, -1.254746244885653, 0.24026682115499626], [-1.5992445765532635, 0.908121656867402, 3.8790410404647933], [-1.7113424553703454, 2.482385777918937, 1.8876822626356269], [1.4171113172481566, 3.4968495481463604, 2.414336472020911], [0.8412662782599069, 2.3842713857416147, 5.048571270239014], [4.56098167089325, 2.5773998044236457, 3.036886667829967], [-0.014481356777039253, -1.8409167639240474, 2.980721952049969], [3.747585150464286, 0.2552270734848744, 1.043258755134867], [3.8157882970261934, 0.9087578061146584, 5.333438504656444], [3.0619603554722588, -1.3006978454527747, 3.4261838348880427]]",[-64250.2734375],"[[0.06246693978365845, -1.2922849838962318, -0.8472797460443705], [0.10585206698042969, 0.3413137214711659, -0.3724509292075614], [0.36244455014115523, -2.7982179596591483, 3.500804681759052], [-0.5216616924296913, 2.6959733580912704, -3.4311879115182276], [0.6954796748229303, 0.980134890286704, 0.5884132237277984], [0.30975850355233414, -0.5819654076648533, 0.41450227019298674], [-0.05075016424939937, -0.004956074556015819, -0.4050263614232975], [0.13278155922928545, 0.20387157239381468, 0.44979715972181666], [-0.09907556090811906, 0.4888257044759304, -0.11866341829822379], [-0.7005843458538622, 0.20746638797183817, 0.1755016959377721], [-0.28629455174327517, -0.25573671671268716, 0.03914631162824522]]",bi11-3,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[0.2169041950010692, 0.08224115233607654, -0.09082815352526799], [3.497801219858726, 0.13170829372262852, -0.12828969428304074], [3.9109953700424365, 3.108151080796301, 0.056484241924424916], [6.8019868399728525, 2.741090303667476, -0.03197305633920157]]",[-23374.2734375],"[[0.4610763898210491, -0.043913108664255844, -0.008848003893850558], [-0.43994422417667883, -0.020509855492095348, 0.0038746864820868583], [-0.8021218936625449, 0.22690116179531566, 0.028890370866993465], [0.7820904178883983, -0.1622722315933586, -0.02474138455024478]]",bi4-6,"tensor(-6, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[11.962083887148339, 20.528363214162386, 15.503589524200953], [8.989862155354254, 16.824309599294594, 14.539871482364582], [7.483054461903773, 19.49378876575787, 15.56835341435197], [9.954446711055338, 19.86329775891689, 13.909957072205223], [11.17078564270832, 18.9586559146844, 18.02381708098558], [10.781276248436235, 16.165074095538593, 16.599308798658218], [8.480561729197808, 19.71562118018264, 18.27276860231801]]",[-40889.83203125],"[[1.7629935542232753, 0.31998944289266074, 1.6950145775992052], [-0.31584579933122703, 0.8123312357244089, -0.3774095614984123], [-0.1474492480530395, -0.3477845746311378, -0.007782779840188174], [-1.7595472456457286, -0.7835189235924307, -1.7309215957061777], [0.9189976229470652, -0.5658646365709165, -0.48484121228793003], [0.42006850591792133, 0.30705730108175033, 0.690876883405798], [-0.8703070728738421, 0.2613064491398491, 0.20124524048856818]]",bi7-3,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[0.20946462064303537, 0.15142188148501226, -0.08911563552609283], [3.3953427181103986, 0.008190358451075434, 0.020619099655377674], [3.9337172935406386, 3.10080551927582, -0.1234634865809859], [6.926910521216916, 2.746139843672544, -0.01732327887436399]]",[-23374.36328125],"[[0.3271576824586113, -0.06577070632335137, 0.017460803140824085], [-0.2650418012941548, 0.48386928333501733, -0.036279123788257296], [-0.2840061658238782, -0.38654181643008684, 0.013883990437062], [0.22375963195455081, -0.03405097370693464, 0.005858333773933382]]",bi4-6,"tensor(-6, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[0.2093729267279264, 0.2525683318034412, -0.030146574711136177], [3.3471877507893164, 0.2920032667075614, -0.04728477442582996], [3.8589737520380436, 2.920769055537823, 0.14092719215890143], [6.912192458954602, 2.9140908755566097, -0.2285912654806286]]",[-23373.87109375],"[[0.1761191209913472, 0.10777119086020617, 0.001665287466458057], [-0.46584537743816096, -3.183615737395811, -0.2460859728316333], [0.2731504994929725, 3.1985481985690996, 0.2634871057773905], [0.01801384259353457, -0.12270375487767765, -0.021043580807209198]]",bi4-6,"tensor(-6, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.781663969148082, 5.352859524151124, -0.0410109541662159], [-2.734281842895049, 5.589951381280009, -0.07864101502033671], [-5.539315716760073, 2.1748077063160305, 0.20187385109667777], [-2.5185904299778037, 2.65628164788653, 0.11484772925595463]]",[-23365.931640625],"[[0.6077196480106976, -0.8482680786444966, 0.07220510122039464], [-0.6516860505306648, -0.29865863370852525, 0.017071923573266687], [0.575464626847583, 1.1250989086537866, -0.10654539104117366], [-0.5319029161883335, 0.026062526069271747, 0.019099578919527356]]",bi4-2,"tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[0.899382850102417, 1.7786166776623722, 0.3154381706721365], [0.1682122521034114, -0.947757081387937, 0.16945061457663815], [-1.3262462377268882, 0.7388509381536924, 4.178703958945598], [-1.6520770350278933, 2.66715782946624, 1.7376981487142833], [1.5406121484221196, 3.6552953940037005, 2.6932027598635604], [0.9879636065740797, 2.2760330247180987, 5.077156732932757], [4.454944595044795, 2.3517578504253756, 3.1181795237217322], [0.11279020861106204, -1.9081879888962467, 3.145685577766474], [3.7500317916981807, 0.4942590753026551, 0.9912531283144816], [3.497966810070174, 0.6622525910528003, 5.461770145312726], [3.3091791619157607, -1.2270099608286016, 3.3495923422511655]]",[-64250.41015625],"[[0.3610126505790788, 1.145520678103009, 0.0623470748881905], [-0.3163233048736188, -1.3666135603883331, 0.797455853072772], [-0.3374602527725059, 0.10070723529597542, -0.8124705895925849], [-0.34097176456217326, -0.49940837092264934, 0.8491401973176568], [0.1519080576137538, 0.31921317499820173, -1.2502433102640231], [-0.23531952382961507, -0.0697315443492259, 1.2371419897718217], [0.6405233428909477, 0.6694945492859015, 0.6636494001362486], [0.4066327361420975, 0.6834736448813367, -0.9656138058460384], [0.06153239469132282, -0.5185475705637375, -0.42583400224772006], [0.28382418304178425, 0.6663032942825808, 0.6005015290159165], [-0.681990117539316, -1.133678684633549, -0.7729398566921221]]",bi11-3,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.299560007667937, 20.511809652129628, 15.637474790656077], [9.097936563774836, 17.110630458797374, 14.556117077278811], [7.423519996675649, 19.599339159319936, 15.638113722676337], [9.983513054377852, 19.805184740262817, 13.68198938526395], [11.310722177345987, 18.808793500306972, 18.0197712275141], [10.764255106049362, 16.17858727079171, 16.63246419249691], [8.498272818758464, 19.556711174662148, 18.342068981631876]]",[-40890.1015625],"[[-0.8432796215405307, -0.47242288001606536, -0.11974935002816454], [-0.6444499338038313, -0.03719536261599121, -0.4413843512734077], [0.6113598178734927, -0.3383920210718963, -0.3650535013794484], [0.3690577396506146, 0.523423413287148, 0.8271994192832249], [0.28716996143029627, 0.046315317383360324, -0.47063102581294397], [0.3326535213401759, 0.01256594452794802, 0.48222213089759597], [-0.12331722043020124, 0.2647902958442476, 0.09367526427270612]]",bi7-3,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[0.3917808882298317, 0.14094979759494583, -0.03356824925173328], [3.3546622185614736, 0.05873202756367717, -0.04351302408923544], [3.9245203469441194, 2.959251224710146, -0.10332527238147489], [6.9945186822031165, 2.7084977051239694, -0.06144010682995585]]",[-23374.2890625],"[[-0.5854615956712305, 0.05202861514799842, -0.00023558187934084518], [0.5891506165210245, -0.5211598128158916, 0.010957425507929146], [0.001973304252346558, 0.4843802646590263, -0.008276565616773519], [-0.003554598360200459, -0.014999746980117926, -0.003623313701175924]]",bi4-6,"tensor(-6, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.728004861445883, 5.384913948159804, 0.05914493558014078], [-2.737246818185534, 5.518487933336732, -0.3268265218490325], [-5.663022342752372, 2.5069779292051773, -0.005398469127564337], [-2.5602813382995215, 2.7056003272786135, -0.16485584858111324]]",[-23365.9609375],"[[0.4722978729114396, 0.5995795309139259, -0.13807808608389432], [-0.5859285082627572, 0.8973818325314054, 0.09966686353917262], [0.8681278046327734, -0.4753325990679973, 0.02531378442043432], [-0.7517611540548738, -1.0223400861701302, 0.011160645613844762]]",bi4-2,"tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.09855595522581, 20.65276036992547, 15.544886049567985], [9.17330985361913, 16.898961553758777, 14.33099041187282], [7.342938508685248, 19.335603876984926, 15.840029139111673], [9.846258468075074, 19.756882083404705, 13.875590951722591], [11.30936106074277, 18.749761715400325, 17.962729989863906], [10.847052185819996, 15.932396715846425, 16.533184911685296], [8.589378954543095, 19.8021114473688, 18.103038002110598]]",[-40889.60546875],"[[-0.4800982956712481, -0.6678485281344949, 0.3100412222118291], [-0.26834129980024674, -0.01930872285039274, 0.5476231638045943], [-0.6238620709988124, -0.8062197201403829, -2.929510900759347], [0.06587889840403115, 0.5254036780338105, -0.0655604413908896], [0.3442240061661052, -0.2942114455405075, -0.7101108025395724], [-0.03646946780244183, 0.8584414252422561, 0.15240350946610629], [0.9867086904740148, 0.4151518340537979, 2.6884662469418217]]",bi7-3,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.642484482594594, 5.46935449282892, 0.07846039851795991], [-2.826471488950896, 5.5702694554921175, -0.12616023728800596], [-5.505403265225094, 2.4488395631710063, 0.04868847993896985], [-2.4723828026632755, 2.94117183315509, -0.15064974857089758]]",[-23365.697265625],"[[-0.7595809115211155, -0.21326325177749939, 0.04524037969659889], [0.3765288039138671, 2.8118191028814863, -0.01900213919819651], [0.5827197697483001, 0.2983285553026871, -0.028935334343869128], [-0.20005595035455595, -2.895454563728261, 0.0039207653041288424]]",bi4-2,"tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.503866499127406, 5.304953502235842, -0.05289090540651801], [-2.8290970212980944, 5.692599276752161, -0.4161570176769794], [-5.5547226668434, 2.5687942660754155, 0.14516765322127506], [-2.5774819265378746, 2.789899523969724, 0.11237483610560342]]",[-23365.732421875],"[[-2.0431575642086406, 1.610193323320646, -0.0400968438488524], [1.6908344757748426, 0.09883526547417582, -0.07132285239519368], [0.2581222389630746, -1.492293265971895, 0.2283406204048541], [0.09546732416419376, -0.21936977941864239, -0.112201923958919]]",bi4-2,"tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[0.17652176821323454, 0.11260055366622657, -0.025485666239917437], [3.3211748598963577, 0.03504940923333989, -0.08949099642194756], [3.874523575972409, 2.8932163638305455, 0.003357393198292019], [6.936376556644276, 2.6680495264740767, -0.0763063327440051]]",[-23374.326171875],"[[0.21313068562541174, 0.028667625792905747, -0.006240286785755247], [-0.20266253617663654, -0.7575363691599807, -0.02459068182645761], [-0.010947547324137046, 0.7920719600845724, 0.03022764863835756], [0.0030507477376305837, -0.06323148344123775, 0.00032134379794063786]]",bi4-6,"tensor(-6, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.22702143193269, 20.313471601938932, 15.625532664248489], [9.174786508340626, 17.09924499921565, 14.378443421347312], [7.349619024101771, 19.585912172861967, 15.464037085047957], [9.928086951905673, 19.880242359612954, 13.390730972959245], [11.325912512842393, 18.76388794105154, 17.991785432039244], [10.802173451967167, 16.095006119226884, 16.635169475492305], [8.403465438660739, 19.64587500795176, 18.365637369055204]]",[-40889.8046875],"[[-0.6140661625532343, 0.019673809416177072, -0.5807950408605417], [-0.3597928671447609, 0.17789066346829527, 0.19644128584918344], [1.1199392159848665, -0.5068472963786658, 0.16937511368091376], [0.3212548891442998, -0.0691999941885858, 1.529471438182672], [-0.46146087279977666, -0.05039113006379375, -0.3121524076036488], [-0.18288817086037903, 0.413355300440343, -0.18205189338504865], [0.1787157309276617, 0.01360636770684241, -0.822275754014647]]",bi7-3,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.265404549534034, 20.544841786609684, 15.545499502413465], [9.066857852328537, 17.07027246122056, 14.39631495382816], [7.3997533794285095, 19.323339764397517, 15.502711997456764], [9.96433865114561, 19.73138774399297, 13.795202135773833], [11.350454832440734, 18.768921252799675, 17.95707282840476], [10.789536617693596, 16.186098776051804, 16.65711706373576], [8.69335471982275, 19.558636203726387, 18.36714622649763]]",[-40890.0078125],"[[-0.5521575638399281, -0.46446217459680866, 0.18637093770085442], [0.034920526417725035, -1.035289711492177, 0.34740014307450195], [0.544899849834632, 0.24698385397267392, 0.7066377544744052], [0.36122492097311204, 1.0075778321199644, -0.012853363166613185], [0.9769873440612246, 0.034753918841012844, -0.515694672922999], [-0.05622882301016778, -0.16654797850805583, -0.2591273865871466], [-1.3120773469445415, 0.3777684362755341, -0.4519160584273731]]",bi7-3,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[-0.322749030669103, 1.963703411014352, 0.6077965747709088], [-1.9651351073520504, -0.11433905117758525, -0.6738512552616869], [1.9652889001105192, 0.11428056218913585, 0.6739514741504904], [0.32259523791063494, -1.963644922025905, -0.6078967936597128], [-1.1884207988980457, -4.490536750945376, 1.9401054904607271], [0.7687872677571903, -1.4766220778706955, 5.0435715965901], [-1.3994647507581204, -3.1021055594413216, 6.472224060222987], [0.3969975340976488, -4.451012571024605, 4.387047715652761], [-2.7982873044746697, -2.018328670642521, 2.3185748829098016], [-0.6294167203532981, -0.068973539938888, 2.907605922279915], [-3.8680824299347587, -2.478844472756608, 5.0526704603282395]]",[-64250.16015625],"[[-0.2226438754114949, 0.9918745537939244, -0.7192299962599863], [0.045150308760991145, 0.1392136915542993, -0.41381717366689513], [-0.0722747781544826, -0.3951326995816299, 0.5567187033628822], [-0.19024759776281602, -0.3324237674350061, -0.1516025075455983], [0.0670660288101971, 0.04153660584873112, -0.13293063187276963], [0.4229026859173254, -0.7129652428430583, 0.6858709427906955], [0.5169092627260675, 0.037207333678910534, 0.07776902295120827], [0.06169437427979302, -0.020122698564605808, 0.1375764635805525], [-0.3494453539228273, -0.5461725466011835, -0.22635295087700436], [-0.16618401294386786, 0.5367165381809349, 0.3975940179950031], [-0.10443718813066548, 0.2533928977785693, -0.20169991462229944]]",bi11-3_samples,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[0.917222161228704, 1.6619915775286491, 0.25809887379502006], [0.41175645681009765, -1.220367712192325, 0.44017724637366606], [-1.4186586998823083, 0.9510839703116015, 4.126367086772005], [-1.8924593737404523, 2.540744242869267, 1.8593485102634475], [1.4849071168825787, 3.7324005823746207, 2.551821546231582], [0.8251382699430531, 2.5543826277322887, 5.080770759720307], [4.516529697028675, 2.6499298475352666, 3.091066349991537], [-0.014998854576843815, -1.7058860052270497, 3.0152203366443344], [3.685495335490034, 0.4573506365781861, 1.0367623633980472], [3.8003228801905022, 0.8965914149669014, 5.3156952551691194], [3.1650344592961095, -1.1700797584765243, 3.315725459460027]]",[-64250.55078125],"[[-0.11804491338072554, 0.9019260027641388, 0.26450500608017374], [-0.02603119973108253, -0.04400561700700437, -2.314831272653589], [-0.3884881940183996, -0.6923424130157664, 0.35719456027942426], [0.26287801110265097, 0.2844803289303175, -0.5561741434130729], [0.17969593883731844, -0.11716806387514024, -0.8972378506749874], [0.6782584163535124, -0.3934813819547908, 0.7694241282909452], [0.12702804424682435, 0.3031265449794488, -0.43627608069606527], [0.1964474050780812, -0.3366874815802741, 2.2535402532601325], [0.3265904967885078, 0.5946157564139172, -0.5968361623282482], [-0.5481476691386883, 0.34813301072366926, 0.49643730531546504], [-0.6779858792681499, -0.8482063721346033, 0.6532014595694636]]",bi11-3,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[0.6011005957581329, 1.6906434803869037, -1.0536210872676064], [-1.3351806113211895, 1.15859371229664, 1.0972047520714465], [1.3353241951711652, -1.158720152325345, -1.0972274147537093], [-0.6012441796081092, -1.6905170403582004, 1.0536437499498703], [4.361802438619335, -0.8106737517355964, 0.07641731200916357], [4.6250429587598445, -3.399997020580818, 4.047809559398212], [1.6867050618115527, -2.7386425437082402, 3.488040065966239], [3.5740112824775188, -3.3986046146978106, 1.1648283775801573], [4.260885612316897, 0.8481265807504628, 2.5431802293212766], [5.933696588481917, -0.8134358686055512, 4.357527568317002], [1.5449008706586254, 0.1724707774096519, 3.5425456076516166]]",[-64249.26171875],"[[0.2790768955473183, 0.4395556274306251, -0.43185321517736386], [-0.9876101197393742, 0.1607572853533839, 0.1593770649933432], [0.7868562173358323, 0.06400667147177365, -0.1353392940643671], [0.4713665674108734, 0.37053550771837857, 0.8469804694713875], [-0.5864144470281678, -0.24585164236031307, -0.18286096857393436], [0.32506706590342277, -0.24791238268029495, 0.0586395420854284], [-0.05913915912719867, -0.1375493127161994, 0.0473775949511753], [0.08740032928164572, -0.25382515188037263, 0.1692253725502391], [-0.05099701600001878, 0.22107133642895305, 0.1509581373160364], [-0.1294477107660195, 0.04110744221463165, -0.07707251072078646], [-0.12979511841671937, -0.4054140325717028, -0.5987773462853115]]",bi11-3_samples,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[0.39400085036277965, 0.08123049340701999, 0.12614531047611727], [3.44171617425848, -0.07668114587558814, -0.02056395814048673], [3.9255493565249653, 2.944353914824419, 0.004798891755993874], [6.890899076199197, 2.8949878518775787, 0.06187135116469763]]",[-23374.322265625],"[[-0.10333634399416712, -0.011534736187864375, -0.00599504968881138], [0.13093370636843585, 0.06986935555465451, 0.004993037269662885], [-0.586163507221268, -0.05155342359972761, -0.00312843880469096], [0.5575085466895179, -0.008185486808170854, 0.0012488132618972434]]",bi4-6,"tensor(-6, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.657010099178101, 5.4155241965547685, -0.07152379422290708], [-2.810543894873625, 5.6627994922648925, -0.13341343293874186], [-5.5113775432246035, 2.4305447010473675, 0.04159588615708528], [-2.4701824545433255, 2.564810964853122, 0.06378034494543615]]",[-23366.013671875],"[[-0.47611303215187417, -0.4370637128727631, -0.004205933197845647], [0.6224690465379689, -0.7405151426268006, 0.07382921656078907], [0.3779901169123261, 0.37448600990384595, 0.018751564488146865], [-0.524730048634141, 0.8064650035172093, -0.08858751110990325]]",bi4-2,"tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.478434838792748, 5.455536158340631, 0.07878081996677941], [-2.608297158946483, 5.620045005455972, -0.16057695149685647], [-5.548964464224601, 2.710173427533962, 0.15481545373985417], [-2.4526330980760833, 2.594482610540189, -0.17180178403636132]]",[-23365.912109375],"[[-0.2271679396064215, 1.5634989788424745, 0.011932547772728843], [0.28017254605256725, -0.2749280069325436, -0.052489717043176884], [0.7101658241775607, -1.601946762494308, -0.06410139096446002], [-0.7575481962410436, 0.31376418164206454, 0.10440726047336718]]",bi4-2,"tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[0.3895196756628218, 0.15427572247982457, -0.25474621891994426], [3.417755945479097, 0.0763750207941772, 0.08072059948720006], [3.8561022768527082, 2.8711967130723015, -0.16463497649421163], [6.953107921490447, 2.7686908037194353, -0.03120934346783286]]",[-23374.21875],"[[-0.15514821502616497, 0.055296026268945815, -0.020365097162094576], [0.09182088080622612, -1.3098075758222958, 0.13851075156243026], [0.11640100053507364, 1.2870790113448916, -0.12311106926506571], [-0.052843860987873456, -0.031049003422712048, 0.002566389687315119]]",bi4-6,"tensor(-6, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.786826588613806, 5.549678085572693, -0.1746791771461979], [-2.8598127404970164, 5.463358335973208, -0.14088351041338204], [-5.503806325580444, 2.5288439904784155, 0.08064474752106336], [-2.6771357655269505, 2.7483783181484553, 0.05868512666114423]]",[-23365.884765625],"[[-0.038795504977292054, -0.4782930717243165, 0.05225152991498835], [0.1811842998559474, 1.8818721739747524, -0.15212670434714276], [-0.9135386537051619, 0.1916166081068928, -0.029181687300200234], [0.7683720322972627, -1.598979193589351, 0.12980262604208975]]",bi4-2,"tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.107080462639987, 20.311690328669506, 15.709535019209484], [9.101857659787198, 17.072082181813126, 14.202263643646473], [7.561182880786544, 19.292426476767353, 15.617773318670068], [9.904923901928083, 19.85094371216305, 13.670581620879398], [11.06443105321143, 19.100977582194197, 17.95534360657155], [11.008628129545352, 16.118901838777067, 16.505137602012002], [8.673058533635835, 19.769866457565577, 18.352370863380806]]",[-40888.90625],"[[0.3421192485357327, 0.7755407860841291, -1.5549156033163016], [0.3880403590228482, -0.741442282937949, 1.0374345269318885], [-0.036926332517274285, 0.1748167022558637, -0.24692122186513213], [0.26138209103656007, 0.579028692014843, 0.46654230104531536], [4.582134134503614, -2.7284510369109167, 0.1139028639041307], [-0.5181752746207139, 0.7365145039020449, -0.31149831859877875], [-5.024491648860132, 1.2080838800421012, 0.48505955048876953]]",bi7-3,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[0.03107089136453911, 0.40330851326127326, 2.0411005713514694], [-1.8663383624647403, 0.9071691388836973, -0.1507653582191334], [1.8664655588355301, -0.9073117489800301, 0.15074085426675832], [-0.03119808773532906, -0.40316590316494094, -2.0410760673990964], [-3.0877848765949745, -1.8125383867675247, -2.079283182532666], [-5.371729664675855, -4.831193987244134, 0.7872759944874737], [-5.975625410775098, -1.9643567612634087, 1.6823265372354124], [-5.779422449549443, -2.623478558505267, -1.3046200825035397], [-1.638869281288748, -2.29947959779845, 0.4722367358279813], [-2.478412493081292, -5.1001327920772646, 1.022192627257397], [-3.3823315726293948, -0.8287886622940654, 2.3772885597457636]]",[-64250.015625],"[[0.6891778975000663, 0.12697379394020972, 0.47081809938210417], [-0.7293364941386944, 0.7155054941670035, -0.12333583522735243], [0.05830252169722726, 0.3392271158391204, -0.14883594759661906], [0.9327494328977264, 0.03539364565570525, -0.3538799951005], [-0.43245151121287206, -0.13409189696687193, -0.1238980843766645], [0.056903378007485864, 0.22659910842938746, -0.08212066887307437], [-0.2565549964559653, 0.07451313037877431, 0.33127191258366256], [-0.2161578013124159, -0.03625338188921343, -0.24379553002857327], [0.2471576092201154, -1.034284923822746, 0.25733578949448316], [-0.06967785968561864, -0.3944900777031817, 0.07564256519818995], [-0.29337645361746656, 0.05574314135521511, -0.06339454289363106]]",bi11-3_samples,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.621803752150516, 5.39587989063694, -0.11175596365843055], [-2.89041125407767, 5.674741260811452, -0.09490741441092995], [-5.38941263335968, 2.4343706323779983, -0.10679515304043007], [-2.5844984126579518, 2.793172011485051, -0.09344405101311201]]",[-23365.90625],"[[-1.787548631393524, -0.3085936389118214, -0.009551134147458437], [1.6808184807773114, 0.35049996959899715, 0.009388151828202481], [-0.9741606716871908, 0.09879176238470097, -0.006219656242614218], [1.0794710583549396, -0.1374890460248702, 0.006307618872467267]]",bi4-2,"tensor(-2, dtype=torch.int32)"
