trajectory_id,h5_file,generator_rank,frame_index,slot,episode,md_step,model_iteration,pool_index,temperature_K,cluster_a_indices,cluster_b_indices,pair_distance_rmsd_a_A,pair_distance_rmsd_b_A,max_pair_distance_error_a_A,max_pair_distance_error_b_A,minimum_intercluster_distance_A,centroid_distance_A
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,59021,1,31,177400,44,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.05915358770904675,0.11836354052782497,0.1413023821887962,0.30227850898715936,5.856851577758789,10.39342212677002
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,59041,1,31,177500,44,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.08258791351112268,0.11064591872687202,0.1688012979886242,0.2970971964261242,5.984703063964844,10.527386665344238
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,59061,1,31,177600,44,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.09009050617508414,0.1053466900092603,0.2528228225174747,0.2800325812760196,6.238672733306885,10.557977676391602
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,59081,1,31,177700,44,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.08002854989656649,0.11543409074486374,0.2039718531033703,0.31798743669237073,6.123361587524414,10.52470874786377
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,59101,1,31,177800,44,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.09836030123772706,0.08349162659399767,0.2017149828335949,0.18451022132846795,5.988439083099365,10.509111404418945
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,59121,1,31,177900,44,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.125870360689657,0.1097606209472111,0.4059776725235782,0.3391727866593204,6.171300411224365,10.508146286010742
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,59141,1,31,178000,44,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.06075970317001914,0.0752241353275538,0.13706201929481843,0.17693184837314568,5.834526538848877,10.479918479919434
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,59161,1,31,178100,44,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.1020769609355103,0.09110091284091118,0.2503304384610363,0.2172274054947696,6.07332706451416,10.590631484985352
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,59181,1,31,178200,44,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.13570028169044507,0.09760792892664746,0.2951864661637149,0.2581362189713321,5.81435489654541,10.692115783691406
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,59201,1,31,178300,44,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.06744688532035666,0.07512645527482081,0.1389541529080578,0.1861657999417492,6.1638007164001465,10.844402313232422
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,59221,1,31,178400,44,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.08624781668593844,0.1422857451710919,0.2012724779507824,0.4455580176773868,6.258311748504639,10.959356307983398
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,59241,1,31,178500,44,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.12705431909620193,0.08731308178228729,0.24396785980254787,0.22931808847816804,6.03681755065918,11.007397651672363
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,59261,1,31,178600,44,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.07515963804316875,0.10065512813332633,0.15983387910962144,0.16440342887851678,6.476282119750977,11.071433067321777
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,59281,1,31,178700,44,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.09825065982393259,0.1501232492685704,0.27475828546913483,0.4132852019730411,6.591629505157471,11.053001403808594
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,59301,1,31,178800,44,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.09715943336852412,0.09987631368795814,0.18639702219398835,0.263891210403175,6.219351768493652,11.041543006896973
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,59321,1,31,178900,44,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.10109424280980439,0.09446131579546438,0.28282402976963006,0.22692346040452893,6.5072526931762695,10.999091148376465
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,59341,1,31,179000,44,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.051824364088472206,0.10090630225534829,0.15295552238437615,0.3278979720536075,6.8798394203186035,10.919234275817871
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,59361,1,31,179100,44,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.06061179367143806,0.10197706609624299,0.15591473001869538,0.25252150520297967,6.847168445587158,10.692562103271484
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,59381,1,31,179200,44,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.0706753419918131,0.131723713469751,0.11811823267372468,0.2748732032242618,6.778240203857422,10.546648979187012
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,59401,1,31,179300,44,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.10497853789008593,0.10779728170225723,0.23190969843300202,0.28661674875648835,7.344590187072754,10.726173400878906
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,59421,1,31,179400,44,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.09212414622765056,0.0925712319863776,0.26785229667636834,0.20246977228554108,7.592728614807129,10.971675872802734
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,59441,1,31,179500,44,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.11136689238580862,0.12719920724381514,0.31493896860512116,0.30408949274452546,7.494640827178955,11.229365348815918
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,59461,1,31,179600,44,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.10384156031996926,0.09496206890029059,0.3566207351151309,0.24359225257846795,7.4954938888549805,11.452445030212402
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,59481,1,31,179700,44,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.10525739997399809,0.10348600694411195,0.21148585304233514,0.26479524988563874,7.680116176605225,11.60496997833252
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,59501,1,31,179800,44,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.10108072623026974,0.15329831319443296,0.28904461328233655,0.4731363715592227,7.809268951416016,11.715314865112305
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,59521,1,31,179900,44,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.06276070880126758,0.11246306834536543,0.16685337442787507,0.3500618837735363,7.961090564727783,11.863226890563965
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,59541,1,31,180000,44,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.07244449617919503,0.08700492757554285,0.21527046579750397,0.19153541941078522,8.144560813903809,11.976239204406738
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,59561,1,31,180100,44,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.09335418875059362,0.10517286063181229,0.29263400062534295,0.2362403335038028,8.292377471923828,11.995491027832031
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,59581,1,31,180200,44,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.10350259929745761,0.1029918019992486,0.26653570551308015,0.31889242548378327,8.218850135803223,11.908570289611816
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,59601,1,31,180300,44,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.09954006722222605,0.11967951901461137,0.21339220423134186,0.3205317916336856,8.25900650024414,11.83749771118164
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,59621,1,31,180400,44,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.08807183898941794,0.08086168053521217,0.26217984184238396,0.21456574424716912,8.09339427947998,11.84091567993164
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,59641,1,31,180500,44,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.10267805296158783,0.11305439472236153,0.2350339354935489,0.3400453986588321,7.924010276794434,11.805819511413574
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,59661,1,31,180600,44,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.10762966246150324,0.11183705794396771,0.38685988410922967,0.3245734633866153,8.276394844055176,11.826276779174805
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,59681,1,31,180700,44,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.10742395208432731,0.08739620664845718,0.23994015678379021,0.2336354158780285,8.823260307312012,11.83260440826416
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,59701,1,31,180800,44,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.10053473883840428,0.09616868098536147,0.22235297187778436,0.223179286903461,8.547385215759277,11.792581558227539
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,59721,1,31,180900,44,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.09773164265685846,0.10903110825624815,0.3184571169278332,0.3458876075211368,8.14211368560791,11.659963607788086
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,59741,1,31,181000,44,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.09027831185906608,0.10129191965668279,0.2597078742447696,0.26357721749986585,7.9650726318359375,11.495767593383789
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,59761,1,31,181100,44,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.14849550590348562,0.053348894842378716,0.32796095832797967,0.11026238426181756,7.830112934112549,11.430929183959961
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,59781,1,31,181200,44,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.060704564579576445,0.06290462247264798,0.11677550300571404,0.1936048926773868,7.451736927032471,11.284199714660645
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,59801,1,31,181300,44,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.06662300358024797,0.10253531217955052,0.11202692453111585,0.27397083703721936,7.126967430114746,11.112095832824707
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,59821,1,31,181400,44,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.12220803210075565,0.1272112234530044,0.36164564508827546,0.2810277404251895,6.620680332183838,10.87736701965332
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,59841,1,31,181500,44,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.08129888508125077,0.0855258021484997,0.24021576866123162,0.24532793983432732,6.782072067260742,10.631662368774414
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,59861,1,31,181600,44,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.08790676522060677,0.10641700110455368,0.2471212806168399,0.32873434442909577,6.633857250213623,10.435589790344238
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,59881,1,31,181700,44,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.08717087546681111,0.13861157350871658,0.2513918342057071,0.2584128282925793,7.00001859664917,10.314538955688477
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,59901,1,31,181800,44,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.0643237529006834,0.11866873754830883,0.13409161035264905,0.3334917925259777,6.8291449546813965,10.30423641204834
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,59921,1,31,181900,44,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.14036207562650518,0.12525514217175998,0.27517842277500115,0.25855535883339265,6.916565418243408,10.392800331115723
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,59941,1,31,182000,44,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.07816386925034292,0.09776282541694424,0.18554062265785554,0.160957803573341,7.131146430969238,10.608380317687988
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,59961,1,31,182100,44,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.08862650552555384,0.11632622006516671,0.209659999794086,0.2664255998990246,7.491971969604492,10.807114601135254
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,60001,1,31,182300,45,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.08413218840437042,0.08113177378386031,0.1874417724076114,0.16447157282265046,7.565983295440674,11.212797164916992
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,60021,1,31,182400,45,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.11740838612765733,0.12641927924491161,0.3482536735001407,0.35494846720131257,7.703246116638184,11.48403263092041
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,60041,1,31,182500,45,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.12456829058885045,0.09460316792605956,0.2943186225357852,0.2086715601346203,7.669625759124756,11.772443771362305
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,60061,1,31,182600,45,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.06880530705880494,0.14193183758905475,0.12705258055305402,0.37699217218788483,8.069396018981934,11.945109367370605
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,60081,1,31,182700,45,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.07809191842882476,0.12449887440366685,0.19489569086464265,0.3864159049454532,7.993391513824463,11.957573890686035
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,60101,1,31,182800,45,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.11138884582905027,0.0983267589628177,0.2613386573258243,0.31776236518833123,8.11730670928955,12.007457733154297
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,60120,1,31,182900,45,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.11563018191033284,0.0898166111737984,0.2892965735855899,0.18867010492714265,8.557145118713379,12.0973539352417
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,60140,1,31,183000,45,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.09161586838133319,0.12116279851051479,0.21404404062660554,0.3732494773331485,8.802286148071289,12.326202392578125
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,60160,1,31,183100,45,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.10509994395335696,0.09039255895048848,0.2685599230191418,0.27067374214145623,9.190627098083496,12.67180347442627
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,60180,1,31,183200,45,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.11714675999385307,0.09880544118570117,0.27554463371250115,0.25018404945346795,9.708056449890137,13.063153266906738
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,60200,1,31,183300,45,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.12392835027178797,0.13746131075526796,0.24796432871254304,0.3479489745560489,9.650779724121094,13.43114185333252
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,60220,1,31,183400,45,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.13706640134171072,0.079660224668064,0.3767642877957531,0.18575186151893952,10.059556007385254,13.707165718078613
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,60240,1,31,183500,45,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.09001533799827836,0.06560774750400815,0.2571329535904727,0.17245525736244538,10.252449989318848,13.943399429321289
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,60280,1,31,183700,45,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.10248571178755693,0.08821127598443698,0.22441052421543084,0.15677952233995374,9.941666603088379,13.982991218566895
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,60300,1,31,183800,45,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.07815177080221872,0.1505665141972453,0.17198132499668084,0.38389439005287507,10.065608978271484,13.915717124938965
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,60320,1,31,183900,45,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.1706324181151019,0.0939761348408431,0.3240708770218692,0.20020717996986725,9.900622367858887,13.818829536437988
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,60340,1,31,184000,45,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.10328667517711271,0.0631393881150743,0.25469922050449334,0.11779979391670148,9.811965942382812,13.678160667419434
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,60360,1,31,184100,45,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.13808985837568302,0.105156759744853,0.4100250663224063,0.22138294464141506,9.839030265808105,13.68724536895752
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,60380,1,31,184200,45,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.11456903151087286,0.10290569725998186,0.3581385077896915,0.2886714400711856,9.475248336791992,13.651143074035645
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,60400,1,31,184300,45,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.12601578793780296,0.05983649790469769,0.31730074304970124,0.1410388411942325,9.635252952575684,13.616026878356934
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,60420,1,31,184400,45,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.07329799587742,0.09884657642929269,0.1973466338578067,0.22462986930820428,9.485753059387207,13.626922607421875
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,60440,1,31,184500,45,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.10585638681074641,0.15515182665622207,0.23169969979967053,0.5354999961319766,8.988957405090332,13.68907356262207
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,60460,1,31,184600,45,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.12491581054646479,0.09990097186928545,0.2840184630814395,0.26329941172035554,9.262557983398438,13.622082710266113
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,60480,1,31,184700,45,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.07185933899738729,0.09158289335031948,0.2317838134232364,0.23858017343910554,9.142683982849121,13.570066452026367
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,60500,1,31,184800,45,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.14307547179157387,0.09012674130458347,0.45441054328891717,0.21895450968178132,8.716899871826172,13.507782936096191
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,60520,1,31,184900,45,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.12958937306069943,0.06484369036297544,0.3769096793595157,0.12351941093418084,8.692754745483398,13.39342975616455
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,60540,1,31,185000,45,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.06176314437247957,0.12234130287820338,0.1561074160000988,0.3877353571316906,8.59631633758545,13.256964683532715
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,60560,1,31,185100,45,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.13097568799241366,0.13376685923931633,0.49746941551181756,0.3408913515469738,8.467306137084961,13.172699928283691
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,60580,1,31,185200,45,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.10904763717161009,0.09134464972911868,0.3558535041275821,0.18080896753700593,8.2258882522583,13.082781791687012
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,60600,1,31,185300,45,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.0790727679533471,0.13238681374412734,0.18788952249916413,0.2781290473404727,8.104714393615723,13.100715637207031
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,60620,1,31,185400,45,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.07756121002642084,0.1110180958033488,0.22631163019569733,0.27997063621494256,7.868454456329346,13.044918060302734
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,60640,1,31,185500,45,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.09643801933374443,0.09749825513413662,0.22510332483681061,0.18032835945102654,7.993499755859375,12.950902938842773
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,60660,1,31,185600,45,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.09330240571187827,0.11604322998341514,0.17277044672401765,0.30248974784824334,7.669179916381836,12.884936332702637
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,60680,1,31,185700,45,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.08510183377096926,0.08309787415448751,0.27064270395668366,0.16897186523467678,7.745248317718506,12.788481712341309
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,60700,1,31,185800,45,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.09193893778777397,0.12755854981322298,0.2851781748196789,0.4656181238553234,7.508423805236816,12.719696998596191
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,60720,1,31,185900,45,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.07353798496047935,0.09864420840041863,0.20356554407509186,0.302308982795795,7.749613285064697,12.677173614501953
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,60740,1,31,186000,45,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.09134204291957886,0.09028915612313436,0.26945780738803826,0.20710991844150506,8.155010223388672,12.73987865447998
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,60760,1,31,186100,45,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.09792229958600263,0.06446741983822794,0.26265949625404694,0.14430851358803132,8.123875617980957,12.856228828430176
