atoms,coordinates,total_energy,forces,charge,source
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[-0.643745, 1.626051, -1.127503], [-0.796306, -1.298136, -1.417619], [0.796332, 1.298206, 1.417797], [0.643719, -1.626121, 1.127325], [-2.171087, 4.537327, 4.042208], [-2.213869, 4.245636, 6.969903], [0.61233, 3.583641, 3.988052], [0.569204, 3.291915, 6.915916], [-1.721036, 0.098622, -7.511649], [-0.509995, 1.653182, -5.326463], [-4.065681, -0.451585, -5.820562], [-2.854372, 1.103235, -3.635472], [2.98748, -1.846089, -1.349501], [4.775886, -3.444177, -2.903838]]",[-81777.8671875],"[[0.08131992406302428, -0.1624849647862161, -0.24203972271164798], [0.18776036261528758, 0.15805669994789903, -0.4544619661813919], [0.40912804455800367, -0.0016688484462998223, 0.12608794556859831], [0.19121705845533302, -0.5036783585630898, 0.47924258064530134], [-0.06941612123948745, 0.07071200936934055, -0.017040509817521785], [-0.01358488869919035, -0.013827266727842487, 0.014803952224226148], [-0.002142266446632102, 0.021203621782826906, -0.09035889932057661], [0.025441146656854312, -0.01634917579172186, 0.15823462038475836], [-0.07202610091961219, -0.051695142884116134, 0.02084078750465368], [-0.015755158074232993, 0.04273546049177683, 0.17198391065293223], [-0.05760312982967708, -0.12071078887439539, -0.22168336216291243], [-0.05352309539552511, 0.07837477518999521, -0.020924348403467668], [-0.19785842727097708, 0.41355882907880814, -0.35218486585163655], [-0.3980275576490958, 0.07820677921681041, 0.430711387633878]]","tensor(-6, dtype=torch.int32)",
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[-0.698641, 1.867275, 0.595736], [1.859365, 0.431643, 0.827859], [-1.859485, -0.431698, -0.827999], [0.698761, -1.867219, -0.595596], [6.029514, -1.688407, 0.694612], [8.214218, -1.899259, 2.65444], [4.902477, 0.578336, 2.195122], [7.087505, 0.367308, 4.154835], [11.859864, -5.293557, 0.188883], [12.85836, -4.141329, -2.327799], [9.45475, -3.607754, 0.006255], [10.453505, -2.455732, -2.510626], [3.734211, -1.076258, -1.999306], [1.466383, -0.848127, -3.723591]]",[-81777.65625],"[[-0.3214091039969417, 0.1319246100731408, -0.1906650937243365], [0.3648841684318826, -0.002905136829351452, -0.014828233735869206], [-0.17733057404682948, 0.36627061086500423, -0.06830812943225978], [0.32476799501880604, -0.5759418238574253, -0.8566431946997792], [-0.0015585609153882546, -0.23364630039176382, -0.22557133508502122], [0.19195316569626975, -0.05879627662055765, 0.16749419641517962], [0.13055919927547446, 0.15988449819303327, 0.13629646487699698], [0.09771133281855902, 0.172018774831022, 0.2895406741183093], [0.09113316175346411, -0.14551613736435384, 0.05757469341303453], [0.08573728741792686, -0.004430563405810611, -0.010743134225696824], [-0.10308077619902527, 0.0167619974851179, -0.09079310746185988], [-0.0635935463880373, 0.07701918601182024, -0.08449061022971377], [-0.0666996978297966, 0.37310332128340945, 0.44127626203691106], [-0.5461962007633093, -0.27197982415611144, 0.4536282598106403]]","tensor(-6, dtype=torch.int32)",
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[2.052302, 0.271899, -0.209386], [0.180356, 0.225934, 2.06042], [-0.180411, -0.226023, -2.060582], [-2.052247, -0.27181, 0.209548], [2.216868, 7.281177, 1.795056], [-0.485753, 6.261661, 2.356072], [3.040232, 4.602983, 0.895494], [0.337324, 3.583724, 1.456521], [3.097137, 3.330269, -4.048904], [4.905962, 3.394489, -1.728916], [5.350785, 2.577159, -5.784921], [7.159451, 2.641339, -3.464584], [-5.049837, -2.731237, -0.973181], [-4.942727, 0.057897, -1.587595]]",[-81777.453125],"[[-0.02265784881706647, 0.1723366147790646, 0.057270120364619], [0.5504683481315961, 0.4799121476997364, 0.4095057912427345], [0.013412897229489953, 0.02531511111039703, -0.28741133672816266], [-0.8622255769614691, -0.6497700633984744, -0.2633396786408368], [-0.21034000871548247, 0.11525367082778894, 0.02693886135394126], [-0.11758098327051028, 0.4952392734258846, 0.26017356904029776], [0.26693901936291914, -0.2963936448407962, 0.042991064282382786], [-0.11335362454398783, -0.464672130996721, -0.23213032570995756], [-0.13205234254862014, -0.031701138388102186, 0.14203573594009106], [-0.1827454745562505, -0.025247917863332272, 0.06738104054320294], [0.06896869762066868, 0.0033843295305679227, -0.02500378119914817], [0.32797663068908, -0.11180504825612123, -0.292867734865487], [0.236960505616047, 1.0935216306576678, -0.24028103575759432], [0.1780467809383256, -0.8045860402909549, 0.32880514342858214]]","tensor(-6, dtype=torch.int32)",
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[1.261745, 1.581947, -0.48493], [-1.539774, 1.345734, 0.383408], [1.539891, -1.345881, -0.383367], [-1.261863, -1.581801, 0.484889], [-3.719162, 0.827592, -2.77575], [-1.899816, 2.653941, -4.194463], [-4.265189, 2.92123, -0.78116], [-2.445774, 4.747506, -2.200244], [-2.311388, 4.160735, 4.264616], [-5.137322, 4.740863, 3.68508], [-1.55898, 5.169423, 1.604486], [-4.38515, 5.749595, 1.025252], [2.843146, -2.105383, 2.559524], [2.070207, -0.167285, 4.512621]]",[-81777.234375],"[[-0.08317677578990001, 0.34296118244113666, -0.10096439717595619], [0.07573975295127205, 0.4253262090933889, 0.31335671298840173], [0.3774875173892443, -0.2610554064887661, 0.2456547985937531], [-0.2212551704063438, -0.5537341651677046, 0.03140403182738375], [0.3575885563450937, -0.4052289130420226, -0.6486747728478665], [-0.1365302297053098, -0.333433440203137, -0.02364733327204386], [0.07491417127098987, 0.29898742656207394, 0.22340620791913632], [-0.10100275805627328, 0.041116461649494396, 0.3019416257232207], [0.060016368587425005, -0.10223400861701301, 0.019199322350560887], [-0.08582341942131974, -0.03287419456780329, 0.1337919519066984], [-0.010676871718489621, -0.04436748969206509, -0.11151770160838427], [0.003870002443765033, 0.4250327432167542, 0.005876583474234358], [-0.5655226796619238, 0.7006460523637557, 0.13144355640643013], [0.27285970756509975, -0.5043718368901086, -0.5209685226352221]]","tensor(-6, dtype=torch.int32)",
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[0.750117, -1.936929, 0.123879], [1.688317, 0.585604, -1.065626], [-1.688447, -0.585592, 1.065768], [-0.749987, 1.936917, -0.124021], [-2.487486, 4.22831, -3.010119], [-2.919344, 4.667665, -0.132832], [-4.948443, 5.726951, -3.608136], [-5.379993, 6.16628, -0.730618], [-7.627367, 2.97601, 3.565897], [-7.303682, 0.05255, 3.649085], [-4.936706, 3.240668, 2.403934], [-4.613342, 0.316994, 2.487133], [2.835149, 2.703167, 1.205426], [1.682235, 2.370054, 3.799279]]",[-81777.71875],"[[0.36490216616393484, -0.22425410678716332, -0.015801371107933997], [0.5710536398320362, -0.03256543061892417, -0.034395640560153415], [0.038046254249748016, 0.2840158845991865, -0.06064608352088721], [-0.2922508240328277, 0.2748686144167712, 0.11287385642956659], [0.13283987188113475, -0.13004045321563723, -0.07475106039650498], [0.06110055196625214, -0.10385596422956118, 0.11360374159742241], [-0.023605809933094756, 0.07631053816778606, 0.014765663334837292], [-0.2127482081082558, 0.11263577214556121, -0.034453978923048474], [-0.16447870212087204, 0.01402092746693378, 0.11452563685522989], [-0.36777573548548753, -0.061025989933464274, 0.11832614079956473], [0.10234919410214738, 0.15537879168479998, -0.03892342257230109], [0.15608332576150794, 0.0030945434188065124, -0.011849598796804634], [-0.8398250854283316, -0.43295292802784746, 0.5426753301529748], [0.4647638680080958, 0.07167756198289761, -0.7310246814051949]]","tensor(-6, dtype=torch.int32)",
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[-1.32622, 1.293228, 0.947849], [-0.799736, -1.59948, 1.063481], [0.799878, 1.599593, -1.063545], [1.326078, -1.293341, -0.947784], [4.503819, 5.601418, 2.580878], [3.233997, 4.48071, 0.174661], [2.138456, 4.867967, 4.17052], [0.868865, 3.747156, 1.764014], [-4.980593, -3.403396, 1.194986], [-2.290019, -4.5406, 0.840179], [-4.861794, -4.019814, 4.070012], [-2.171019, -5.156903, 3.714896], [4.573297, -1.031061, 0.70487], [2.181348, -0.321604, 2.098962]]",[-81777.203125],"[[-0.4621074027571848, 0.41356602817162896, 0.31088212767540147], [-0.27077572445972475, -0.6153841107603744, 0.506478548559961], [-0.009838527075077817, 0.07733018682168301, -0.5905312996798895], [0.7164480611056252, 0.30970723572703107, -0.008356059028143698], [0.16730038655202276, 0.046992911426290654, 0.14684884371177664], [-0.05049262184594092, -0.07776660611290412, -0.187524129526579], [0.0344396630127532, 0.2593221734700435, 0.31199757568590797], [0.08834670145504424, -0.06151120878959275, -0.0870008310521775], [-0.050627975075392115, 0.059246734142779506, -0.040776273660452056], [-0.03894481930460662, -0.1849108074105017, -0.07600745636002629], [-0.1099572982394548, 0.024918394816083173, 0.09186063008301579], [0.0835607959698033, -0.07875606999904487, 0.022206434843941268], [-0.04756477136451863, -0.04641255655853401, 0.27944101537778093], [-0.04208738787162134, -0.129482729210384, -0.6742793749072193]]","tensor(-6, dtype=torch.int32)",
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[-0.63539, 1.498359, -1.296501], [1.455785, 1.276499, 0.761672], [-1.45585, -1.276663, -0.76175], [0.635456, -1.498195, 1.296579], [-4.636987, 1.479338, -4.230468], [-3.726543, 2.778192, -1.752085], [-6.232966, -0.420514, -2.648295], [-5.322397, 0.878704, -0.169939], [-6.103256, 2.49707, -10.674696], [-7.90866, 3.495599, -8.576657], [-5.181648, 0.365714, -8.866985], [-6.987353, 1.364455, -6.769059], [-3.467778, -5.868503, 2.347782], [-3.211285, -3.874707, 0.316223]]",[-81777.2890625],"[[-0.03957310470392296, 0.3980275576490958, -0.15979044718753743], [0.21286313648293223, 0.02018726414279094, 0.1590702807949898], [-0.39658743055236695, -0.5419286813832646, 0.0017357742984883782], [0.19437787158043954, -0.00921053478168347, 0.17466608694963223], [-0.03554945973539526, -0.11553073305721032, -0.34107692273944995], [0.14573231583734705, 0.17739444028456913, 0.34803258337881776], [-0.10511678249295818, -0.0024736010941674895, -0.014619213218023609], [0.03674555815433239, -0.1020987685161633, 0.016666295830482385], [0.024823022262833755, 0.05939626958508786, -0.09962716568447452], [-0.08734201662979645, 0.1216724848310841, -0.04109455583848224], [0.0269627057778059, -0.08301376775959826, 0.0017894959860015771], [0.0008237412836246155, -0.14079368674011994, 0.11819845974617696], [0.2033218702348476, 0.7279254719457986, -0.5682238821325076], [-0.170518483887147, -0.5066751352160631, 0.41366290739216166]]","tensor(-6, dtype=torch.int32)",
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[2.000087, 0.554517, -0.147911], [-0.570338, 1.862119, -0.73221], [0.570336, -1.862266, 0.732335], [-2.000085, -0.554371, 0.147786], [1.642398, 2.29759, -4.174163], [0.301013, -0.146961, -3.234391], [4.166917, 0.809266, -4.441655], [2.82515, -1.635301, -3.50192], [-3.610801, 3.275591, 1.802577], [-6.478122, 3.849972, 1.475662], [-4.242134, 0.463624, 2.39766], [-7.10955, 1.038315, 2.070535], [0.213298, -2.134537, 6.169638], [-0.164796, -0.641639, 3.762037]]",[-81777.6953125],"[[0.18790984663550436, -0.11316002036919726, 0.3297968698867523], [-0.18060549279314722, 0.2730405590611791, 0.15445195990620103], [0.31598911270045443, -0.29288737810446974, 0.48378145440260234], [-0.3820660890012434, 0.09560960909158964, 0.07005612059126522], [-0.14317884903586636, 0.19043425995524357, -0.14961442664101593], [-0.2358284996920525, -0.0749563373860837, -0.1862890737310625], [0.23753854134747351, 0.051407986498118015, 0.031873155568848364], [0.09736690764917066, -0.15731601614081187, -0.009351909538058423], [0.33486297434900086, -0.09795512495472955, -0.1150304989503411], [-0.22332933189222748, -0.05885011555043965, -0.0010863523626498857], [0.33672944200700167, -0.10700988679439627, 0.09560878633812439], [-0.4006459705522393, 0.20911498022782363, 0.00020968951925702284], [0.0005858637164273692, 0.07749823421695937, -0.2728845958574235], [0.04522005768600732, -0.0034999109658074286, -0.4367348171750312]]","tensor(-6, dtype=torch.int32)",
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[-1.101443, -1.688059, 0.516714], [-1.19284, 0.262646, -1.684356], [1.193007, -0.262665, 1.68445], [1.101276, 1.688078, -0.516809], [-2.358092, 1.296136, 4.473671], [-3.642766, 2.92226, 2.384737], [-3.175021, -1.156094, 3.066881], [-4.459573, 0.470394, 0.977906], [4.454107, 7.752764, 2.692567], [1.888395, 7.364949, 1.30511], [4.938999, 4.851502, 2.606446], [2.373141, 4.46399, 1.218801], [4.694092, -0.604593, 3.176995], [5.100554, 1.625861, 1.436849]]",[-81777.1953125],"[[-0.3470150944527671, -0.12985301969183602, 0.15763904972010384], [-0.2693493784835387, -0.0010627239115698693, -0.21250688423248099], [0.33032836862530085, 0.014369888064799306, 0.426436103518005], [0.7267237376656246, 0.1113081565852046, -0.05281023093998155], [0.027083851083354128, 0.03410043661682336, 0.07111310168364768], [-0.07532698782217676, -0.28909026801817905, -0.14546692642271386], [0.06416443444873444, -0.18602697533029025, 0.12385941496379799], [0.09870917850562697, 0.2825618221156399, -0.05934145363546589], [-0.29859121934646665, 0.39051196185453696, -0.11942991599528302], [0.016834338083549602, 0.44229740193146383, 0.02322669027851883], [0.4099610824415647, -0.5703424723055146, 0.23225769823079587], [-0.07837184413077526, -0.32050592638046854, -0.020487286336101834], [-0.3217422677282745, 0.34793102474795157, -0.5331550441182538], [-0.2857921064864681, -0.1236085265789897, 0.10655197306889562]]","tensor(-6, dtype=torch.int32)",
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[0.931869, 1.77738, -0.549777], [1.54216, -1.081731, -0.883463], [-1.542344, 1.081778, 0.883494], [-0.931685, -1.777428, 0.549746], [3.139631, -5.567077, 3.335334], [4.261078, -6.538101, 0.794117], [1.05997, -4.100885, 1.857111], [2.18163, -5.072229, -0.684094], [0.592289, 4.971069, 2.17783], [1.236057, 5.088628, -0.690978], [2.233291, 7.368886, 2.644142], [2.876818, 7.486268, -0.224908], [4.844297, -0.620774, 0.013227], [5.241869, -1.478534, 2.710342]]",[-81777.3203125],"[[-0.09130727695554668, 0.26824339213788256, 0.08919516596607857], [0.5040149161524669, -0.41553616276625066, -0.25810192723690134], [-0.03132523775645903, 0.1269130130279647, -0.09686291972961628], [-0.14827632097397744, 0.05559777110232456, 0.07762930912839129], [0.3385623824612937, 0.04498128948818395, 0.14957220910383054], [0.08854652770291573, -0.048418671190632735, 0.006239371472525161], [-0.0018774462745526478, -0.1985481517853106, -0.02402585643035748], [-0.03999062123428006, 0.10822190549288592, -0.010289339409731563], [-0.07003200363031521, -0.13144093387975964, -0.0445929035727057], [-0.061234043715988215, 0.1463158023104808, -0.043517924748271], [0.09025836913154194, 0.11765271708826136, 0.0063023738191263275], [0.12857615773586673, 0.30488338073820564, 0.05011895807528141], [-0.4930497721885918, -0.5582407972735863, 1.1099535600213661], [-0.21694522780074732, 0.1682049011428769, -1.0194861600875602]]","tensor(-6, dtype=torch.int32)",
