idx,config_id,oob_model_count,force_std_rms_oob,force_std_max_coord_oob,force_std_max_atomnorm_oob,force_std_p95_atomnorm_oob,source
472,d30d9ab7ef4f3f7e015cf03637e0302e7c4133c6,3,0.009511997410744752,0.016928440839455463,0.021465786224643183,0.0210844592481354,bi11-3
473,ba17d36f8a2ace78a0d48a03ff4093ce556f1ffd,3,0.01116012828181286,0.01921903546799159,0.02681995841769082,0.02539362811485374,bi11-3
474,6f3446f52efdb665c93fac85ccc1d6c816441acf,2,0.011839819894501856,0.02983366394136593,0.03747901718930895,0.0350706728089215,bi11-3
475,d91305d9df424b73dd9c3953a7cd4e481d089806,1,0.0,0.0,0.0,0.0,bi11-3
476,4e8b19baaecc9d4790c4805bc3c86f1226b43b0f,2,0.009060786063189925,0.017609725516267296,0.021850329548036885,0.020451591829164457,bi11-3
477,08989061c386f89b579ca84835be7ba82f803f5f,2,0.0054960289817099165,0.010788830611485513,0.015347573820036106,0.013758495757854237,bi11-3
478,c95c0c2e14b296d6c35e0e2138394ab8c5f30bf9,2,0.007111626413695476,0.01558269654833302,0.017161340533566247,0.016623401277150784,bi11-3
479,11d2f03edbca6b5aa405d9749b9b8fe2a08f69e3,1,0.0,0.0,0.0,0.0,bi11-3
480,d45999a70f3f48f0cdfe1e5ddacf73e96c98e0de,5,0.009324336058712359,0.01404643292198357,0.018546752696547146,0.018303920470879177,bi11-3
481,425884470ac74589c05ebd02249c5788fa31a311,1,0.0,0.0,0.0,0.0,bi11-3
482,8aada670afff077bae37ce59bc24f9ed03a02d53,3,0.007926120717067085,0.017797758768379607,0.018181762771447903,0.018120155266373318,bi11-3
483,dbb4768eaad7ba5f5d42286e211049ad37277933,4,0.009382203539324193,0.016511738937450463,0.02398572914232663,0.02110783223637391,bi11-3
484,094608c000aacfd443eed91dd4a268d7c83b91a6,5,0.013009840610263603,0.022080856276110842,0.033314945993572403,0.031697493700167015,bi11-3
485,06c557cb32dd4d74bef1d66e16bc19434c76b5e3,3,0.006635483302449186,0.014601873471451659,0.018863855447203672,0.016642080136319744,bi11-3
486,f276a942d72240427bfdbcb91807d17490710d1b,3,0.009173436277272315,0.023029852762729834,0.025795089352702954,0.022716733904355496,bi11-3
487,faad9363455762feb530bbb2ab650a599f66ff65,3,0.010640094886983881,0.021065765117426062,0.027034903114745646,0.025243977509499967,bi11-3
488,fac45849c6e9671073a9dfca95ae810e0e789d01,2,0.007838592494576899,0.01774368000878881,0.01868989143443475,0.018376968337980526,bi11-3
489,7c1a660e0919ffb6b7faef73229418d6b1d6eb3d,4,0.00784476697979822,0.01671507238250764,0.01999557970093447,0.01879069199509032,bi11-3
490,d99b83a9360151b9be29b6f4975ec35c92cc838e,2,0.013878879350133997,0.03785591694752397,0.05095061836050171,0.04284663411055341,bi11-3
491,3cab06d19659ae327f5b22a216e972183d2a458a,1,0.0,0.0,0.0,0.0,bi11-3
492,b0d7b5c1488a440525626ba73aaea688caafcc22,2,0.011050180706824814,0.026805397211308094,0.028474250219848927,0.02672154036941547,bi11-3
493,1d21c5e13201de64e3c4b8ebe3323f138a80d5e5,2,0.010254110487710758,0.025579628518640266,0.029080415937913908,0.028999948183677522,bi11-3
494,68ee365857e2330a1e9cec22cb53cf11ba963dd2,0,,,,,bi11-3
495,60397627bb4f93860c82288b6169da7defdcc748,4,0.00918185446760259,0.01786250926789989,0.021887640827590205,0.021773186626172954,bi11-3
496,ddf888bdd4d83dfe519fc7e5f8b2c61d5d5c4833,2,0.004901751866004895,0.01212232303235297,0.014621541440283761,0.012751914943792214,bi11-3
497,1bb6627c5712a3185e184898e80faa9cdc59b71e,2,0.016512741513847417,0.04631864184918561,0.05626536495907834,0.04683495992251986,bi11-3
498,191fce79c22dae8cf727b65d706488244d5dae3e,3,0.006879808241227062,0.011102042512891423,0.01466452750099513,0.014231031718106767,bi11-3
499,9351171700e9ba8f1ab65d9644669c0541cc4e09,1,0.0,0.0,0.0,0.0,bi11-3
500,fff446f7918320ffe343a6912e680bea3594c672,4,0.03505114149008382,0.07268563295617327,0.0900717755258891,0.08508264804605471,bi7-3
501,8025e64427cf0c82548080d896c1ec6397b32f7e,2,0.0037311692328407028,0.00789985326011718,0.008568670640257327,0.008488963202902627,bi7-3
502,f39d7ea4b5860e60631a04c0dde0a7f20bcd6be5,4,0.0056212979108504315,0.010844978087423397,0.014303048908339847,0.013475545183925523,bi7-3
503,aab6d4cc08ee93c237cc9cf4317082ca00c3b2a8,5,0.004841794409539454,0.007497448394273801,0.011021190237026425,0.010553143034943506,bi7-3
504,73f1a8d46b43cfa64acca0107ee0f946c706db99,4,0.0039389543393655154,0.007111905721129644,0.008892065834501434,0.008794190076292249,bi7-3
505,e02dc6a0794c9ad341bc057b5170c4ad6ebb1720,2,0.01010448236000008,0.025326162959089814,0.029938087452703096,0.028234099125100227,bi7-3
506,97066b70b645de53a34793fbe74790ebc625acae,5,0.010687188092099157,0.020315744934330072,0.029096712858066733,0.026434002613881277,bi7-3
507,1538c27e3b8bd89275daf570df76c4e181d2d704,1,0.0,0.0,0.0,0.0,bi7-3
508,cdf3ab5ddeeeb898196e23a951ea264bf87f8d9d,4,0.00894234440638311,0.014467057175440544,0.022447905809291534,0.020385409455593244,bi7-3
509,9e80191268642a412243cef9332ed83e19dcb846,1,0.0,0.0,0.0,0.0,bi7-3
510,d6520d08abc40f1c3ce8cdca732d90202636cc58,2,0.007334507327186317,0.015116085567483582,0.01782417395355886,0.017529863349652872,bi7-3
511,aba2148008b1460036c02faaa925e2a92a979ddc,2,0.0032302945251950826,0.005471616393370607,0.0074143206475171175,0.007389128552821667,bi7-3
512,ffc084ef0f12f313cc46b401c654941fd5463373,3,0.004551289582192005,0.007351364258622322,0.012484638335265828,0.011364122898456069,bi7-3
513,61b2a23e134fc59d510da810fbc443474fae908d,2,0.0034081067322828066,0.007396754271117726,0.007952829520082095,0.00795127005420874,bi7-3
514,12f05f08a421aa1d64b2aac60569dbf42051b127,1,0.0,0.0,0.0,0.0,bi7-3
515,1bfb105435439a02a39b966c20d78f497d625730,1,0.0,0.0,0.0,0.0,bi7-3
516,dede4126a9e1dbaef9d2665d595efffc943d27c6,3,0.007842399317571414,0.015761313737472755,0.021261259596411314,0.020101303078664486,bi7-3
517,0b58b289df389213a13cb3e7582a3b4073f6fa13,5,0.0032678386409003756,0.005701376959359577,0.007719657377825463,0.00727804516734585,bi7-3
518,9ff1e5501983df289ca87619f3435236b5a4c428,3,0.005742421631725336,0.010294665983054372,0.013750070054183867,0.01318292796257403,bi7-3
519,cbff7c90cf1db360d4f361881e203dcf5293e867,1,0.0,0.0,0.0,0.0,bi7-3
520,bd1772a9ef20169e0a91a7f458bd36806943988b,3,0.003235694114337888,0.007076034739131189,0.007865043301827706,0.007736132166576928,bi7-3
521,6f6cbd78a66acfe74861a0432b321cd7111813fb,5,0.010962871695043883,0.01785794639892468,0.021311294600153744,0.02117787174552576,bi7-3
522,02056caed6550ef6c9b2632aa558fdfa9d3645e2,3,0.010289376757327228,0.017910325900103503,0.023774878008495294,0.02331090078974779,bi7-3
523,e9557f47ae49cc402142475f408fa319c1e705c5,4,0.0038148321318149502,0.0063622740331794455,0.008578322081406993,0.008309168339008922,bi7-3
524,029ac8b2b53cd1394bc938f251437f6f4ee25356,3,0.005478462442016275,0.008437438164157474,0.013721975536449781,0.01257217416049757,bi7-3
525,226a400f0b2319664dd4aedbd65d3191fb7eab59,5,0.00637080412115781,0.009930939449734838,0.015940498233465827,0.014869610619904897,bi7-3
526,a917b4c805049c952ebba5ab04dce091ffbbf3bc,1,0.0,0.0,0.0,0.0,bi7-3
527,bc4348e50086b5c2a1749f403aff1aacd1e485c0,1,0.0,0.0,0.0,0.0,bi7-3
528,566b26efc5fd139d6388e8aa4e46e2869ae98b55,5,0.0030801265081030903,0.005301696327440072,0.006520598791207967,0.006285595512581401,bi7-3
529,4929fcb0b62dea040b84af76a891b081b1dee4a9,3,0.011069752001732788,0.01946082451636765,0.026084717784882975,0.02447940588226344,bi7-3
530,ba0f3a919010b02c6318ac75bdd2be378ec37b93,3,0.007245127589246871,0.01734503572053599,0.018743252131422673,0.017243249759143806,bi7-3
531,00d918284604ece7a78d158ade370cbbfddf5533,2,0.006898555686905115,0.017851100956973738,0.01945472741391486,0.019038578565547505,bi7-3
532,5a66c2828a4ec74ec978cb6c19e5109f4a72a5d7,5,0.011396021288590024,0.019237084653823608,0.027460913329264952,0.025524305169998117,bi7-3
533,497be673d9375ba32ac085d0994cc6448d2614cc,2,0.002276118571664203,0.00394035636524559,0.005336122994425917,0.005093707835730167,bi7-3
534,00f4111f8ff2ee0fb2fc2a8db04ebe1785c2509c,1,0.0,0.0,0.0,0.0,bi7-3
535,31446a3248efec95ebc2d6cb00b9791f58b62227,4,0.005538070787184569,0.00945760895832961,0.012334470119726057,0.011853943488827429,bi7-3
536,ee6a46f21a708055d67c88d0cf3d2894e22ff91b,3,0.0051185618710126455,0.009809266861118823,0.013183755646180127,0.012095590854332419,bi7-3
537,d4a3582e7bc40ad952b70813707d753c07f9020d,2,0.005042223095373477,0.008549140812317717,0.01094459020004153,0.010930907891199533,bi7-3
538,539e08a5e4bb1f5a2e5502161a4b2ab77b5da697,5,0.005949195377628362,0.00994428742382486,0.012720504115592807,0.012438263207693248,bi7-3
539,6b5dee6098ad274dacf466c7a5bf64a5b724e503,3,0.006428593943517983,0.014895903344374163,0.01621455624470215,0.015612032433499293,bi7-3
540,0284a1f784ead698d68be4b9255b7dac80a0d21c,3,0.004308399174212937,0.006811762199166089,0.008787720807305898,0.008779593116746448,bi7-3
541,3a794a28b1a58074ecff496b60a3cc565fd03797,3,0.015701276042359297,0.031229099042710946,0.04139333111053367,0.03828070284190341,bi7-3
542,b96658c6aa73b08e7e08fdc96605059e6fb1690e,4,0.012043882414376412,0.021755977274623497,0.029144252974084864,0.027603469944485797,bi7-3
543,79914a65c65890849fb9bc3c0ee114c258ba52fd,3,0.008837170987672848,0.017885888080179803,0.02044964113663459,0.02006799391057574,bi7-3
544,2efe0b8f3f93c2ba42b23447c1ad84a3fdf2344e,3,0.002856922786499482,0.006341812110825178,0.008369082122962392,0.007696436968398875,bi7-3
545,6ef8e0d2fc7cb674491dbd44085b87e2724cca64,2,0.011261968480988923,0.02364371843653662,0.029442637638481917,0.02776922646933347,bi7-3
546,5a1295baeff1eeb9061c67725a4fca4d6f263dff,2,0.005314368325375891,0.012566636042075226,0.01260905902698055,0.01244832155785809,bi7-3
547,282fda6bafe4b5c2b974798979c44ae31edc3250,2,0.007065519129592057,0.01573913777744333,0.017999884130628606,0.017129241629551012,bi7-3
548,2c006b494e798c3a7675dc600e8133e1c707e13f,3,0.0061074136154517,0.012723930583152538,0.015277041394059282,0.014600504229271012,bi7-3
549,ee5bf079d353f9c38318fd9c7a0b9dc4951740a6,2,0.01586275119289381,0.02926217461680263,0.036830891344050674,0.03526489526864057,bi7-3
550,9c247f589e63ad961fdfeadeba6def1897c37133,2,0.008280750975928732,0.017084295416400892,0.018641524088330582,0.01852219922769077,bi7-3
551,31f0dfc73e022c8675608eea858471dada3e092d,2,0.009667694162793623,0.023391746088106673,0.026186351262623794,0.024779444908292775,bi7-3
552,ddbe482f7aa508cf1a569bbd3e38391795acda3f,1,0.0,0.0,0.0,0.0,bi7-3
553,c934d10020914177a699e601a9d5cc330f107d53,3,0.004281757516233749,0.006887827193787252,0.0092017753304768,0.009039932224053613,bi7-3
554,b148b817bc5900345c27dffc861d518718ff4409,0,,,,,bi7-3
555,55a0704c6803f89c259e969205088bacceb26a95,3,0.006617355650395103,0.010549724419542751,0.014593021903629558,0.014578720714275352,bi7-3
556,4a0057223f130b365ace5dc3fbfcaa8c9307598b,3,0.007117968987209494,0.01217840969536252,0.01613556258366836,0.015240287791465662,bi7-3
557,ab8e72e3b6e07b90a94f347d997906d75b078a99,5,0.015820488095803345,0.031205879319600706,0.03915325338117284,0.03890182926158048,bi7-3
558,fcb38e79433d4654fbd4a0ffc6761d3c7162c882,2,0.013215223893610212,0.032760155863739336,0.0356082802429616,0.03360532721126043,bi7-3
559,41e26b129143996877b33c55497714699b8ccdb9,3,0.006353115943446845,0.01015981471440145,0.014461548810800685,0.014401821113008433,bi7-3
560,5db96616434778bc3c802842ff446e08ac64f7f0,2,0.004345756664328759,0.00960369926743509,0.013425560975177858,0.011748386533261821,bi7-3
561,298770edc0ccdda1b38f174d0c2b77493e5fd9be,3,0.010197724981617036,0.020174854881015107,0.026731503081904008,0.025414455584034098,bi7-3
562,11b6c810bef34c4c7813124ec7bccbb851219eec,2,0.007454691607272308,0.017704430789525237,0.022612808293111956,0.02147845947426033,bi7-3
563,f9a845be2d40be704974a81fe04d72f012362a90,2,0.0038360345706001503,0.007920894310080015,0.009735436047644761,0.009265814205657794,bi7-3
564,c996fb33c2fba1d1537bceb58596017ace42cd39,2,0.006888906502283093,0.017004458282464774,0.018909604460273847,0.01724307132975291,bi7-3
565,e7e42ced186f94515b943543c9bc20662206f7b9,4,0.00498226574531635,0.008330334742488607,0.011596459408770672,0.011375882770770802,bi7-3
566,21cc2ca9abf870b141fa5d6434a7544d6a61f727,3,0.010990586210789886,0.020223745496318345,0.032184516201771415,0.030225070115956758,bi7-3
567,803442ff6bd463d1f299287ffaa419e9f82bf0b4,1,0.0,0.0,0.0,0.0,bi7-3
568,2defa1fc854841a8051d06698016307108a75fde,3,0.005024815809495217,0.007674875490629733,0.011371105571829599,0.011125819731295868,bi7-3
569,2506802243bbf697f752d0231267f4d55054510f,2,0.0062607132180432035,0.019127537168364687,0.0193348196606572,0.016937398469248046,bi7-3
570,8de68871510394b980a10e3907af4c3c01f45d03,2,0.0044989156040269465,0.009029942389180923,0.009679629753861163,0.009433328232365232,bi7-3
571,49c69482dafe14bbc2c7675bbd1a0cd4a0a92b2b,2,0.0036382207333179417,0.0067059797422048106,0.008758318881640588,0.008165354473805536,bi7-3
572,3ceb2da65ea4ffa2aaa23f33a74167b1fb9383ab,0,,,,,bi7-3
573,291a85ec7f7070539a7f181e6b648ec87563f897,0,,,,,bi7-3
574,cdf309bf86d8d2becc7cb6d85609752344351cfe,5,0.005154292393189998,0.00955423961103636,0.012226796129396637,0.012013039812710883,bi7-3
575,a18cd37a1e277587bcb8a91b89a05bce5af8c34c,2,0.007308143908795331,0.015438425911346162,0.02002038162958852,0.019020249769519087,bi7-3
576,d8d8859b2b2a2161a6881968dd7a6244304f8b14,0,,,,,bi7-3
577,16528d6b537f1ee2be7afaa863c4ccd69444accf,3,0.007484728462700354,0.015061959906022899,0.017953222293274295,0.01762517151550412,bi7-3
578,1987b7f9c0ef4d4fde3aa95d8193dfc49e66c5fc,5,0.0054613367298156175,0.008665718913539526,0.011868574769842587,0.011784715824587452,bi7-3
579,6e640205f39268697d478b1d20e35850844ad22c,3,0.012052786875516967,0.023647123393370755,0.032278260010582586,0.02953963761679296,bi7-3
580,fd35253cecc9aea058feb7ae75a544c0d84559de,2,0.006872561784424704,0.01622242859842376,0.017389280304003326,0.01655105566845506,bi7-3
581,9ce533cd824b99cd1b66244ee71a0a5e6409e691,5,0.005852201403991155,0.010369310794422317,0.012103407276545207,0.012054149724494199,bi7-3
582,6ef3eaa3fd8a8bce060035a755389aa930725bd7,4,0.005718212858095659,0.009195128384715135,0.0115258670617976,0.0114853987141256,bi7-3
583,cb3b93263d815996a18d08f578716fcaf6d46af2,5,0.006484136971915604,0.01084043236935065,0.014055095210093545,0.013816748627810054,bi7-3
584,a4f985fdc739296f3b9704067a9b6608ed1d66ff,4,0.00861294161984906,0.012818624735008003,0.018079396042649812,0.017690145529596413,bi7-3
585,112e7e06485002c7e2695f5eb5eb113d6d72c453,3,0.004772815899503761,0.009120769522811682,0.010700438663450022,0.010426233004131901,bi7-3
586,1fe0df71556cd8a52336913442564210b16d99a0,1,0.0,0.0,0.0,0.0,bi7-3
587,e5b28ee54a5f9e04851dfdad2ab59e229ac416da,4,0.007130667183353187,0.014235350603945056,0.01654093070574948,0.016163236560150257,bi7-3
588,6f5cab51027be52950131e2ba5967a7febaba83b,2,0.014092284959618276,0.03525514586519558,0.0357587517680962,0.0348811638518951,bi7-3
589,29d8074477116ba6dd778899942d73e31785d268,2,0.00420994989042159,0.008250745260339047,0.01082441231281863,0.010200741819903434,bi7-3
590,50567c37a3b27d35b95b9d1a2f3188cc1dd8fdd7,3,0.004953383643158098,0.007615668747785615,0.011163842196547452,0.01089912750279675,bi7-3
591,9c341efc6df47850f9701dd5bc6bf284ac098ad4,2,0.003549709255692237,0.008387173135936662,0.0097953119377932,0.009210108450501972,bi7-3
592,8508a6dc55eb8e8d8c9c22d190f27d0a44a9924f,2,0.002534744133138676,0.0066329538980491355,0.007103706555742445,0.0067556165556383885,bi7-3
593,e9d11edd6b09ce78c0975e3cc470476c5e57fab4,3,0.005943024724460699,0.013011308871972636,0.01531729569113307,0.014769621991156756,bi7-3
594,57337053ba2111125f23540143eaa63a41249e7b,4,0.00831189568016219,0.015451104214641007,0.018699843626291287,0.018472517230596498,bi7-3
595,08c68b6c11b7e5a9bc9834fc5fafcb1aa61c413d,3,0.005181592899225361,0.009357368565260484,0.013342483580824455,0.012216642935148134,bi7-3
596,797e373ef01cac73c2dcb2ac9f4287479e4db3d9,2,0.006884202633299867,0.016840720299857673,0.018078710299825995,0.016447959655401054,bi7-3
597,dfe84c2fbc79c8a16b942e8795eb25cfde9001f5,3,0.009050418021577225,0.015500194510523826,0.021514593193636706,0.02016786899785172,bi7-3
598,b476cd377035ac0b2804385eadd0efaf3153bc89,5,0.004292666692111889,0.008208115134266352,0.01010555052575449,0.009753243708610243,bi7-3
599,897d8679de66f066c8bc1abbd38fbc222581f913,3,0.005894222183704742,0.011047228667396181,0.012995962871547482,0.012463203255762126,bi7-3
600,1f1174e62855368fa0063114170428daf394354f,3,0.01130432479203319,0.021087076781695184,0.027528572109641675,0.026535953605344265,bi7-3
601,9013c5e0f9b889863217b2447b14d5b0ca80c1af,1,0.0,0.0,0.0,0.0,bi7-3
602,77ecf0eddb4a420de242c2a8c6ee565c256ae437,4,0.004647685909169423,0.009484714380003286,0.01172970475411087,0.011069567027989138,bi7-3
603,8bcf04a063da2b4932ecb8b398443cfe086ff5bf,3,0.005203750175559434,0.00942605340630205,0.011661506862862762,0.011582810108699344,bi7-3
604,aa815dc850482709c770b91d422142f93f3e7d31,3,0.004435796838693406,0.00967374431458744,0.01128656327324218,0.01090619144919888,bi7-3
605,62379a48265588f5eda8c460e5b79fb3de83a7eb,2,0.008422745576451153,0.019373538269977852,0.02290280996122077,0.0213819962336063,bi7-3
606,22ed2816b5092785794982969705ce5ddbc3e359,1,0.0,0.0,0.0,0.0,bi7-3
607,f7fdb7d921014194601c16ba2b1290e7c381d1b2,2,0.003377612186112679,0.006942623604453033,0.0076993132075731125,0.0073498821503662545,bi7-3
608,dbbf300156fce633eeb0750cb305ebb01b17784e,2,0.006439294500533966,0.013873659672670829,0.017850375981251873,0.016321313106008296,bi7-3
609,2923e928432b8b548aedbaa347576aff3bb5e669,2,0.005298363408494157,0.00928731159532071,0.011997971831744846,0.011729077349929,bi7-3
610,80941ac5a916ab83c9edcb8977d583a37116e653,2,0.005583694334185432,0.010869459619637882,0.012457970254747062,0.012451088775579504,bi7-3
611,373180e9b9322c61d9b26601acf9659a0861891f,3,0.00689673317933689,0.012617029035217118,0.016165574228712253,0.015054723368479208,bi7-3
612,e61295fb56c42804f04ae5cd01fc138c70f42c94,2,0.008334208198353978,0.021301298978726887,0.025239835657421196,0.021856470203133374,bi7-3
613,379a0df3aa13382a8c15e266d39f9ab1b07fd752,2,0.002877757464590227,0.006883036523102193,0.006941299512330716,0.006715402498186111,bi7-3
614,69df08244484c604488eaf42fff6216f25b02191,1,0.0,0.0,0.0,0.0,bi7-3
615,d760b1bef946e13e8851ea071e3717c52daf9b76,1,0.0,0.0,0.0,0.0,bi7-3
616,a72ad1f5d883c4a9e17e0ce81cecfd798378149c,4,0.006004776103716067,0.009869793612638969,0.012928806056975588,0.012412601771790358,bi7-3
617,4e013f21985331c0a7e3bf2e020fd54453a11a86,1,0.0,0.0,0.0,0.0,bi7-3
618,8de56a71123047bed1bbc5c8c52042ff8d3a0ab2,1,0.0,0.0,0.0,0.0,bi7-3
619,ba33e002d8d04230b9e46f6c4691fb109f5230a3,5,0.00537683091369806,0.007165397132344743,0.011133530530188042,0.01093062322394709,bi7-3
620,de989e89a27fc76341d0d39bdca16d1282e328b3,3,0.003245413086279838,0.00524591563006429,0.006696497823539645,0.00645009195233927,bi7-3
621,b687a5ffd3afcbd8c95d8fad1fa3f83e804a01c0,2,0.008516168817851512,0.02425068699996217,0.02593446570103617,0.02281789030842542,bi7-3
622,55e3e840ccaf8a77a5cc60713e692d9ab8fef931,1,0.0,0.0,0.0,0.0,bi7-3
623,23c640c0f203faa433bd4290bae82fb550789f34,2,0.006390210745052591,0.014503302319931244,0.0163702282707303,0.01623143754681896,bi7-3
624,3bbd41ebb6f2c37ecb58c4a5767f78864f9eb20b,1,0.0,0.0,0.0,0.0,bi7-3
625,75231e35b472c533df43f57ed176c3531d80eee6,1,0.0,0.0,0.0,0.0,bi7-3
626,74e147d62abbb70417aa24f750edc824eb2a9539,3,0.00660997664069478,0.011749461386221528,0.017027169892008785,0.015541512506069104,bi7-3
627,7a95dda367cb44893060a3b584623931e693818e,1,0.0,0.0,0.0,0.0,bi7-3
628,86ac46d74b644455f0951641eb48211d1ae2fde9,3,0.003880708681938301,0.008442520725231821,0.010495277983213947,0.009480014516034526,bi7-3
629,ec8a08c9563f3d8ac6ad646f0f7d4681524e3043,5,0.005396040303995808,0.009154161611202334,0.011641887329704425,0.011424591687525116,bi7-3
630,8ee77aad03cec7cdf5e257ea8926f2d5297341bc,3,0.009128257942085096,0.018615630754386298,0.02396356496247873,0.022951186626677215,bi7-3
631,e0581b3961f42b4c829cb05abfc58e8a3077d2bb,2,0.008723717684373328,0.021890373870008955,0.02447746330448753,0.02201637974525096,bi7-3
632,8d1bf6727eb09249d421e5ab68c2d0f0513f39b3,2,0.008881323122380033,0.01990917235895355,0.025827173806100372,0.02357846416033429,bi7-3
633,843351f84ff1fd71c675e939bc73040c389dd11a,5,0.009063529667859848,0.01744204144311063,0.022488592884850396,0.021890800530753027,bi7-3
634,7a41a2c39e10790605d7788087c89e82c2526d0c,1,0.0,0.0,0.0,0.0,bi7-3
635,c3af6fa0888abb98b492b4e6238ab100c4559589,2,0.0027639972139010763,0.005616475723236998,0.006327388144546525,0.006071255824099028,bi7-3
636,9a70c372c50da284059afbe071baad3930148869,1,0.0,0.0,0.0,0.0,bi7-3
637,9101b292e17a3ffe489353bd199aa2e654c9db29,3,0.008381556771769784,0.013109653316385955,0.016077519578030466,0.01606138609956928,bi7-3
638,a9d2e98610af2267612af110a30459c3c8b2af31,1,0.0,0.0,0.0,0.0,bi7-3
639,a0a0c182a86f97f23ffa413904f8647b473c6f4e,2,0.009166826131506052,0.018888000863476227,0.026566041949250864,0.023755883150327332,bi7-3
640,f98aa2e3b9e35fe39c878666c59128be8bb7fe0f,2,0.0062278239141932736,0.011299368930320887,0.013586892389544612,0.013328839690842642,bi7-3
641,a9b942c9ebd48d1ad02d53d38785e4a3cc3452b8,4,0.004963400334670915,0.008819701370199613,0.011224744455298787,0.010882414565042648,bi7-3
642,271fec0bd858934c622da2754eb1f280824267d7,1,0.0,0.0,0.0,0.0,bi7-3
643,d52b8d7251b6054aeaccce1bf561b5936974230a,4,0.004215287619250485,0.005998436847064054,0.008219723564885104,0.008202647410884093,bi7-3
644,e6242c52b91f025e6c983c48ab93f686a6d51dd3,1,0.0,0.0,0.0,0.0,bi7-3
645,2645cbbd5d6526eb31d370a0aa6b6b0a614d2081,2,0.0034650381254842768,0.006401961621712217,0.0077124627149413455,0.007551461636079826,bi7-3
646,1f8b97a689d9b4e89577450809a381350a353652,2,0.00588274295898634,0.012309574375010419,0.012567508370678404,0.012393375139050257,bi7-3
647,34506dcc53f829a56620c525ab8d7e8ad9e2051d,3,0.01146096641515262,0.021396457868632746,0.031084356735564103,0.029388248554907972,bi7-3
648,0f061ee8deba0f02ff98146a3bd980605046bf19,2,0.011853993648351983,0.03049974065241609,0.03198396428468739,0.031033462042627163,bi7-3
649,dba7be37d339c5a0f1ebd6561cf2bd2da9fb3aaf,4,0.0070223268746928535,0.013940420048748603,0.015714684609965838,0.015008150940953835,bi7-3
650,d647c485d267d418bca2d85c74a6a6f9ce7351a3,1,0.0,0.0,0.0,0.0,bi7-3
651,f1276ad4c0fc43862e309cb04f1efb14f4e692bd,4,0.006152906564951508,0.01227099739745946,0.01452229812234302,0.01403278896088154,bi7-3
652,1b9a01b6a666cb687d54c058e36a17a28a83ee66,1,0.0,0.0,0.0,0.0,bi7-3
653,888e95b1ea29686a9875be890e353ae6f6fd18c8,4,0.00964708519775687,0.018653368244625823,0.022656081395084314,0.02240374181664864,bi7-3
654,852fb236ccfe16d32473f498955406bc55e8dc4c,2,0.005476118595339962,0.010941337097679672,0.014103779452899137,0.013201423398637804,bi7-3
655,015b0c905e0fdde4f12c9f120dcc7b33e33b8e1e,3,0.005213970506275278,0.010322344452740983,0.012075556249227912,0.011794639773796725,bi7-3
656,f1a1bd964b708da80d84755362ef3dfaa6bb0935,5,0.005055610994429904,0.008336514663857876,0.011353112822222485,0.011074872294748147,bi7-3
657,eb9c890d76b4036de4c3f06300795604f4fba008,3,0.006432345391946911,0.014458793370247755,0.015022472733779678,0.014919087819994835,bi7-3
658,63a185fb484054bb6f1375434baaca95b288cc25,2,0.006643182753273283,0.013342234461287005,0.01577343070583477,0.015442691763046511,bi7-3
659,83ff3dff02eb578f4486a5776a45722740611e46,5,0.005773052605587822,0.010827853493822292,0.016739625759141424,0.015343794583151648,bi7-3
660,e20096326075b1107f2bfdeb5b8384d88b730d0c,1,0.0,0.0,0.0,0.0,bi7-3
661,79f62df427a3c82a4cf48bccaf271c89353554e6,1,0.0,0.0,0.0,0.0,bi7-3
662,cd96e2f90cd9df24379ce59c1bed81f5609b96d6,5,0.009282714363275322,0.016165860509338922,0.024619062352541073,0.022275420233782157,bi7-3
663,c7d3772bf1c43c62e5b8f85b9972ae0bf7c39d11,5,0.006799659298564521,0.01101817605724052,0.01670951585937956,0.015734846506243336,bi7-3
664,73499c41a03010ed1397a70c9b1adc7ff8b98c1b,1,0.0,0.0,0.0,0.0,bi7-3
665,3507d2280f807f27e8f41a72ca9a63b7aea9deba,2,0.008186462258964806,0.0173102095444711,0.020077656483368077,0.01960702773062514,bi7-3
666,59016f586a1649c621b2b52e7a3c12dbd4a7c6ad,2,0.005090799433843895,0.010893636255146938,0.013003383155060314,0.012572261189903036,bi7-3
667,e5fa750f089aec4d3addbae8c4b8c9785b2093f7,1,0.0,0.0,0.0,0.0,bi7-3
668,6c6e43cc66445733eced2096944773086281de49,2,0.004123341483413612,0.01406380229421589,0.014352200644377543,0.012358865435143323,bi7-3
669,cc4d47fd10e27fe4b5f6d98d7e25c95468fd4e3f,1,0.0,0.0,0.0,0.0,bi7-3
670,1486f2f9aadd4d1468df0f068318ac2cf5b367db,0,,,,,bi7-3
671,7e5b9902b509bef4770d674b39075157d67acc9e,1,0.0,0.0,0.0,0.0,bi7-3
672,f4a04575a37f315498ca6f3c922f9ecd6a0adac6,1,0.0,0.0,0.0,0.0,bi7-3
673,7593248ed02ed6f83161b1978e8f153bf3ffb555,2,0.006759499813187838,0.0139308160558063,0.01713106702779593,0.01635502187092677,bi7-3
674,0e195147fe0a646b7a7be0b33c9f94db42c4c5fc,5,0.004474638821593022,0.008457422667870763,0.010259877847851453,0.00975680381470791,bi7-3
675,bef6ba909b0db54d1eef5e703197576880834c40,1,0.0,0.0,0.0,0.0,bi7-3
