bin_left,bin_right,count
0.0006430362408433165,0.01106542962795529,886
0.01106542962795529,0.021487823015067263,420
0.021487823015067263,0.03191021640217924,145
0.03191021640217924,0.04233260978929121,42
0.04233260978929121,0.05275500317640318,9
0.05275500317640318,0.06317739656351516,3
0.06317739656351516,0.07359978995062713,5
0.07359978995062713,0.0840221833377391,1
0.0840221833377391,0.09444457672485107,0
0.09444457672485107,0.10486697011196304,2
0.10486697011196304,0.11528936349907502,3
0.11528936349907502,0.125711756886187,2
0.125711756886187,0.13613415027329895,5
0.13613415027329895,0.14655654366041093,9
0.14655654366041093,0.1569789370475229,13
0.1569789370475229,0.16740133043463487,14
0.16740133043463487,0.17782372382174685,7
0.17782372382174685,0.1882461172088588,10
0.1882461172088588,0.1986685105959708,14
0.1986685105959708,0.20909090398308275,8
0.20909090398308275,0.21951329737019473,9
0.21951329737019473,0.22993569075730672,10
0.22993569075730672,0.24035808414441867,14
0.24035808414441867,0.2507804775315307,13
0.2507804775315307,0.26120287091864264,6
0.26120287091864264,0.2716252643057546,5
0.2716252643057546,0.2820476576928666,6
0.2820476576928666,0.2924700510799786,6
0.2924700510799786,0.30289244446709057,6
0.30289244446709057,0.3133148378542025,7
0.3133148378542025,0.3237372312413145,4
0.3237372312413145,0.33415962462842647,6
0.33415962462842647,0.34458201801553845,6
0.34458201801553845,0.35500441140265043,3
0.35500441140265043,0.36542680478976236,0
0.36542680478976236,0.37584919817687434,2
0.37584919817687434,0.3862715915639863,2
0.3862715915639863,0.3966939849510983,3
0.3966939849510983,0.4071163783382103,0
0.4071163783382103,0.4175387717253222,1
0.4175387717253222,0.4279611651124342,2
0.4279611651124342,0.4383835584995462,0
0.4383835584995462,0.44880595188665817,0
0.44880595188665817,0.45922834527377016,0
0.45922834527377016,0.46965073866088214,0
0.46965073866088214,0.48007313204799407,0
0.48007313204799407,0.49049552543510605,0
0.49049552543510605,0.500917918822218,1
0.500917918822218,0.51134031220933,0
0.51134031220933,0.5217627055964419,1
