idx,config_id,true_energy,oob_models_energy,oob_models_force,energy_std_oob,force_std_rms_oob,source
1723,e6fb57c7944355025d86aaeaf905bdf85b22eac6,-23374.388671875,0,0,,,bi4-6
1724,01783cc5f0202377b90be540e13c09c55076fb72,-23374.201171875,1,1,0.0,0.0,bi4-6
1725,c686c2555fc0bad8ccbba5bd20e6475f383ad3a9,-23374.34765625,2,2,0.004432703861542388,0.0015196349588792472,bi4-6
1726,0797ae6c6471fb4b9bbfba94b367b5c2acc9d232,-23374.244140625,5,5,0.018941623080285568,0.008439821975477553,bi4-6
1727,814265f84d8e53c48fb04612c732eed181fe72e5,-23373.736328125,1,1,0.0,0.0,bi4-6
1728,d5e749bb5667fe54afc8fe9b613406adbb070564,-23374.34765625,4,4,0.022618024723102093,0.0011422560634338377,bi4-6
1729,721552490ef646dba523df0b8ee230c85f0071fc,-23374.251953125,2,2,0.028330179378692404,0.0009575316126408838,bi4-6
1730,78059f2ccad12a617fac55fabed02d959f4b7e15,-23374.052734375,3,3,0.027000267401224586,0.004050661903533013,bi4-6
1731,ca3035e60cd6f8900092c8c76d3fca785f79260f,-23374.267578125,2,2,0.0019368786143956476,0.002226844473174755,bi4-6
1732,49ca538bf3a914a778c4c24f0e1ca9915b1c9a97,-23374.345703125,2,2,0.02612330749708904,0.0009667754726564897,bi4-6
1733,db1209d600b6b72b2fb8065934ae3759c17c0e24,-23374.353515625,3,3,0.005372204975334548,0.001129968846762562,bi4-6
1734,71badae82f77329c24f9810e4667ff11940f31a5,-23374.078125,2,2,0.0019153650328822382,0.0017576881016765956,bi4-6
1735,8305d57db4ec4d21b90275fcca46680979a94b3c,-23374.287109375,3,3,0.007123116022269666,0.0024230507845900144,bi4-6
1736,055d3ed32c13d6a4edaae76485b4fbc30359c38a,-23374.384765625,5,5,0.01958927532588485,0.0014843219982578304,bi4-6
1737,ecd7b6f482fbc5eb27e44685c9071e9b3f14f851,-23374.3046875,3,3,0.006553911301046741,0.001189853187080024,bi4-6
1738,dcaebb554b01534ebcf31213881342ae54ac09c8,-23374.326171875,2,2,0.0017111970681609977,0.0031908556109314086,bi4-6
1739,45ffbb32487ba47b944d82045a7cfdbf8da55aee,-23374.046875,1,1,0.0,0.0,bi4-6
1740,87e9010c6245b7a2c7a02cb7156fb7d6f04af448,-23374.20703125,4,4,0.022293294601546394,0.0021749407436806975,bi4-6
1741,f885b26fd732baeb7c3cd796d36be81e446c9701,-23374.326171875,2,2,0.009940482856847762,0.0016753911909835424,bi4-6
1742,41e5e785f9c474c04ea1eb11dc90767d8f3dff0d,-23374.16796875,2,2,0.02776011663297878,0.00723602381450454,bi4-6
1743,b051bfd2a28e4803afd6a63a5d080971de100be2,-23373.890625,5,5,0.02050874374367729,0.007175839671496173,bi4-6
1744,adc19e8c445d08bcb7072b70826dd85c197fa64d,-23374.15625,3,3,0.0260561487375573,0.0024108829326660187,bi4-6
1745,087f5dbbc2866373a84eee684cde52f89899da3d,-23374.3671875,2,2,0.009315249382235236,0.0020851993756041344,bi4-6
1746,bbe7c1a08492e973798ad0b011364e71f21e40c3,-23374.107421875,5,5,0.01955600929542127,0.0028155355972626075,bi4-6
1747,4ee0e7c5edd2699435c2588d67dd5e9ea870f9a3,-23374.24609375,0,0,,,bi4-6
1748,455e6322cc030be150db804b783b2007828d5fb1,-23374.294921875,0,0,,,bi4-6
1749,d51324c23f12ea7e80505f34c80a48f68f3b2951,-23374.349609375,2,2,0.02620707856958788,0.0014529556762193352,bi4-6
1750,305c73b4641d5d2f09f7fa291529c40ed1c4d3fb,-23374.2890625,4,4,0.021741359017352503,0.0038528542140429177,bi4-6
1751,1ac18a19900648ac37a1f3a6356a3f1fb955ffc1,-23374.126953125,1,1,0.0,0.0,bi4-6
1752,b6f977713eaedc98544920fa34c70503b96cc0cf,-23374.349609375,4,4,0.022059079231796876,0.0010837685278966233,bi4-6
1753,f45386632bb4dc2d0748c94609ce885aef016f7c,-23374.31640625,2,2,0.026128537024751326,0.0018997997890567383,bi4-6
1754,1176030a2e25dcfc6c930090191103583246d4e6,-23374.365234375,5,5,0.01932294888608136,0.0024495496681670257,bi4-6
1755,b3e159d83a49d888ed20d73397aed65c72d1a4e1,-23374.166015625,2,2,0.026356842621323658,0.002467231488515459,bi4-6
1756,d6e1d518354619ebf2d435ca82a1b8dc8064725b,-23374.283203125,5,5,0.0195805003448194,0.0026404589971156943,bi4-6
1757,ff35f4e76e6c7f40ebe109621ec3a2440c645638,-23374.25,3,3,0.00536315275385686,0.0015861904533225383,bi4-6
1758,78caadfedfdd5c8fe489266c72d6d776dfb1ae5c,-23374.044921875,1,1,0.0,0.0,bi4-6
1759,720e069a475ed8494ae91be0f88df128a206e719,-23374.365234375,1,1,0.0,0.0,bi4-6
1760,eb8323b198fbf169775b6c3710bacd34bd7bc1ce,-23374.34375,1,1,0.0,0.0,bi4-6
1761,95e5b74869648184ce26e9e8c9c77b351f00ea11,-23373.974609375,2,2,0.028864923831940864,0.0038056221900989746,bi4-6
1762,1e5a6c517fc4d0a9a3d5a925e9cae5be5e8ce910,-23374.375,1,1,0.0,0.0,bi4-6
1763,2bca588f1249cdac0fc0a057dddb28975ae72760,-23374.306640625,5,5,0.01968582832208498,0.0012867155929867538,bi4-6
1764,b0b9fbb1033b0069c6115cc24a802781e0c35b16,-23374.2734375,5,5,0.020368819069745144,0.004764788870864013,bi4-6
1765,e1ec1d19a93dfb08892e4307be6e448d8c92b14f,-23374.279296875,5,5,0.020002915920928954,0.004625302428682541,bi4-6
1766,c67937f4d26247a70dfe641f5611658cf053f0de,-23374.1328125,2,2,0.026279479475000714,0.002182460209756255,bi4-6
1767,205f38031ffc4324c2dcf3022c8db91c160db0e0,-23374.38671875,2,2,0.03530671606560341,0.0022171687751284005,bi4-6
1768,8f21c8a423bfe33672f003a41971e21bae682c3c,-23374.33984375,1,1,0.0,0.0,bi4-6
