atoms,coordinates,total_energy,forces,charge,source
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[0.986389298844879, 1.7426945418740587, 0.3795483978439925], [0.1398764310159208, -1.1741237267801898, 0.14415937055643377], [-1.341474189686568, 0.8476930322183825, 4.230192746098006], [-1.8854513750666326, 2.496548145537595, 1.940149511431904], [1.4168930443582626, 3.5711923820445945, 2.5234762197204605], [1.0714506396504389, 2.2906802392534136, 5.174308109504039], [4.66596629885268, 2.513775641779735, 3.3114456691219267], [0.0959099112963044, -1.7063868355768004, 3.03294263442586], [3.8631137559213213, 0.2537903581787513, 1.1637233980145691], [3.47315028937993, 0.7597608488990457, 5.348068209992929], [3.2439819814764945, -1.2870858557072458, 3.3242119206712304]]",[-64250.62189933191],"[[-0.14205753890692005, -0.6294094862382296, -0.661131260311682], [0.0867300423179286, 0.16284754195393145, 0.500959004094179], [-0.28727465680874875, -0.5066663934604948, -0.013609406752454662], [0.48723449927414575, 0.2236652209944139, -0.2051734769083824], [0.20575660342687505, 0.3397378400526715, 0.4712466510933139], [-0.7149269956367528, 0.7065441662677336, 0.22233673125850045], [-0.18001239038888847, 0.006182930584809326, -0.7286757202619192], [0.3084613812922832, 0.07047870733985188, -0.16775670619268448], [0.42135734922122825, 1.7177889077381134, -1.46747336503002], [0.8431017011036713, -0.24217203175327773, 1.011994475565585], [-1.0208663290255093, -1.8335549482863842, 1.0362590179184192]]",-3,bi11-3
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[1.0820387048078035, 1.6881563112094646, 0.10385362764081157], [0.1745513502282925, -1.2219855014669088, 0.26065382039958557], [-1.5657369699006216, 0.8216095512528787, 4.0699971544536195], [-1.7094719701271122, 2.486074551089862, 1.648763644231895], [1.5608616798781714, 3.641313318021459, 2.6340832951375037], [0.9650385849638476, 2.3164099918636816, 5.138935352522847], [4.635891824767007, 2.5010426339951204, 3.0407685151240202], [0.0018062389248173633, -1.4657940560970797, 3.2653800694764126], [3.816083698474423, 0.3806488895339158, 1.1541306232648103], [3.5702581594350473, 1.0149937070521093, 5.394292364715659], [2.8808347212453818, -1.2027325617329634, 3.4690178018729827]]",[-64250.77499455392],"[[-0.21740684391684156, 0.1330522451193512, 0.8161472691404001], [0.09953049215230819, 0.03200906929909775, 0.5181644759814825], [-0.2073050768705585, 1.232776768417779, 0.06113361637113669], [0.1376458834041826, -0.06049742225413568, 0.10570011469981716], [-0.02815361056549368, -0.22106321173848373, -0.9434364861903485], [-0.8227334106296897, 0.29369994999558274, 0.4111594228636946], [0.0229569659815656, 0.5771101337780739, 0.3360174517270149], [-0.040250421067558766, -1.0266842244666259, -0.9745998163492656], [-0.10107454329611593, -0.3005123486878147, -0.48955106449972735], [0.5664400497756724, -0.32381550361650974, 0.2546300104577489], [0.5754157758605841, -0.3533614033069375, -0.08702885609208742]]",-3,bi11-3
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[0.9539089194433505, 1.5987418210583595, 0.140899914856914], [0.2042559813772231, -1.3682992962932068, 0.42050995147360515], [-1.4035930964748056, 0.8926631052782177, 4.040164015244911], [-1.8132974458072622, 2.6139390750225386, 1.7990659663580877], [1.4365933872299304, 3.7052733799224935, 2.8717533046528216], [0.9588881412611643, 2.328723517630543, 5.225225732600987], [4.612651995265669, 2.4161735246504206, 3.175090588111102], [0.2754756134244072, -1.6864031720590587, 3.1333210267726925], [3.8092286044918096, 0.3963550803154134, 0.9751962999075242], [3.5400146790297393, 0.8005661424571118, 5.586516275083708], [3.101235477822221, -1.2950405890290164, 3.473044616885929]]",[-64250.47280791571],"[[0.0722091121435377, 0.2810010587920694, 0.9084159849421778], [-0.0022932730749804964, 0.35381654023949294, -1.5434633893010015], [-0.16228411009651308, -0.2323564286466253, 0.30581777156426654], [0.4231903410976119, -0.13652020239745216, -0.23121208142065214], [0.489294571106937, 0.06428507067557607, -2.099473496241941], [-0.36773099826581485, -0.48063272546901664, 1.3464201050257163], [-0.30715361465927565, 0.02676991407206227, 0.2404447122750866], [-0.894667774537927, -0.2522174401871915, 1.259742513241197], [-0.3637347304188432, 0.035747563343198875, 0.5488320971775893], [0.30372833771718427, 0.14298241664603903, -0.3491455117068369], [0.8071525168816048, 0.19511140771679739, -0.38105312521925155]]",-3,bi11-3
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[1.0836743394771622, 1.6283086455741707, 0.29184117190010916], [0.2738019582607923, -1.231232542286634, 0.0477553176903901], [-1.3739888660801762, 0.7195339940204983, 4.119712467757888], [-1.8321936656948346, 2.2372764631671145, 1.7115409357070726], [1.6040877137027132, 3.6466026481197833, 2.47817677912966], [0.9162262422562657, 2.580058787515968, 5.096767757419286], [4.665095009679554, 2.6243028525052137, 3.182468379070919], [0.015599920317377114, -1.5986431055853831, 3.0918002642060385], [3.7498125319838613, 0.4916291621836469, 1.1821940825102644], [3.711832454427053, 0.8598142235578597, 5.437977301987728], [2.907547076960805, -1.6039890202492648, 3.3051580144170583]]",[-64250.64478315547],"[[-0.3912267803495605, 0.2166566470228125, -0.2309589304638144], [0.03557430689004566, -0.17576559411174955, 0.8785289510962228], [-0.2836406061748514, 1.0602633644878698, 0.4226710293947673], [0.25860113290193903, 0.1847210084704879, -0.11589428724466563], [0.12104400402781978, 0.15313627427109047, -0.025864170493219395], [0.39206593746201923, -0.7826606888839965, 0.27264167789680976], [-0.40913364956598564, 0.038326185831879446, 0.04565212666828095], [0.0661478873650748, -0.9751752295540215, -1.0061765801244684], [0.26540113887010075, -0.5647719171248874, 0.12259761968066099], [-0.6914934342838163, -0.02841181631393348, -0.4902580154147394], [0.6414340281327912, 0.8826987685022696, 0.11961138455646121]]",-3,bi11-3
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[1.0419903804508435, 1.6145277784075962, 0.24704776046732432], [0.17587227724557117, -1.148261172424606, 0.20433074395132436], [-1.2729560415531562, 0.9970238963479108, 3.9764999509848478], [-1.7586280517359807, 2.566767049513758, 1.8174486654506175], [1.6593593434414307, 3.8776811385514245, 2.3853461487789445], [1.043339185396737, 2.2797698483743862, 5.040768724921325], [4.47907191327344, 2.481649698910657, 3.143467859299083], [0.03558266387362377, -1.6896860496417667, 3.243215444513347], [3.66882450772203, 0.548016487482226, 1.0661875695302006], [3.735051839754097, 0.6846583962674857, 5.384377507984709], [2.938860036098943, -1.3561801518319967, 3.405354960526696]]",[-64250.4725322792],"[[-0.4279957869776524, 1.142070769979052, -0.030579519726606386], [-0.22439947704005384, -0.7823495852299506, 0.774736030350936], [-0.8102419561436014, -1.1350835361754552, 1.0748168448462294], [0.014663132826440241, 0.8131025670980766, -1.2242432723204366], [-0.16460494335569564, -0.8536041490875288, 0.5925249341703622], [1.0483987452981152, 1.0113347301306412, -0.09116422069677713], [0.42716686286141764, 0.7182997706233432, 0.20488067951893818], [-0.1512365879419304, -0.09709632460328808, -0.984545877302251], [0.2705781607838827, -0.9647601991258463, 0.07105869711075832], [-0.3908416803057341, 0.424958232606058, 0.30555572458558583], [0.40225933867549396, -0.2699858297109976, -0.7013906442498027]]",-3,bi11-3
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[0.7689036292483543, 1.5468858047945344, 0.3420421107885681], [0.1738880650249549, -1.3041469901600033, 0.37822039527324025], [-1.4839341542169924, 0.8269301404326976, 4.143511533698106], [-1.7176609076075229, 2.378917807389706, 1.6820563737691168], [1.518613180065197, 3.5465698769184884, 2.599921137007952], [0.8606407463860095, 2.104602265803985, 5.047246067380204], [4.548803410327448, 2.681866086260833, 3.102584902300211], [-0.07171604458093817, -1.7742139861228943, 3.0552969793999445], [3.790660333391061, 0.49427258730322615, 0.9787004900825683], [3.7846095177878962, 0.7085277711196294, 5.406119972712709], [3.252879014853107, -1.2389140208958573, 3.220555397954576]]",[-64250.61087273344],"[[0.61845658073215, 0.7999544525025392, -0.42135040723886524], [-0.06606941725332703, -0.341566821005912, -1.2604701358370234], [-0.9951917929216108, -0.6653627842276222, -0.4729490308570898], [-0.5654902837442298, 0.12404139774589194, 0.41724980396808214], [0.01825225597892606, -0.07478659306178526, -0.4281168860033182], [1.2333922908539656, 0.6243521235315492, 0.886744144446698], [-0.13139151724975334, -0.5264182359006413, 0.16424941101452648], [0.5584063764084669, -0.253586244842902, 1.2532705287952104], [0.17981914616873895, 0.40067738945019343, 0.040647631013951774], [-0.22910773516701227, 0.5888518541689574, -0.44212585783396013], [-0.6196968815810076, -0.6802376526583434, 0.25750517386414057]]",-3,bi11-3
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[1.0466039337352293, 1.8880352245099623, 0.3568720297351885], [0.22782674865432934, -1.4079890081863233, 0.38771336635550135], [-1.2343140242609711, 0.9035333079956245, 4.083559115964783], [-1.707380630061047, 2.6647330691696283, 1.7140371616255228], [1.4312968725964232, 3.4639936336130983, 2.548211004041282], [0.9122014409894149, 2.3418633644656466, 5.054411462404841], [4.652665566518365, 2.4986744996684913, 3.2940910523758933], [0.28251842963739965, -1.7726459069318823, 3.197079747091513], [3.9113425412056495, 0.47548546884089865, 1.0048859168225812], [3.640046798094889, 0.7189098644757529, 5.26641738154223], [3.0116148277538994, -1.4660286187077272, 3.190728060508475]]",[-64250.07624501909],"[[-0.16362581530996204, -2.028789203379961, -1.6278305865109284], [0.15961967442140743, 0.6733532630379024, -0.5635506424499138], [-1.6936493210678136, -0.8636864785831955, -0.5969323216394987], [0.17816016665025472, -0.31141141526401217, 0.4252506186187695], [0.8253441102190966, 2.1140768560291314, 0.1435124241439318], [1.2148140033878088, -0.02733513027605839, 1.9541299828390142], [0.1922412322532888, 0.3656983344078345, -0.9865590521875233], [-1.9111627115584044, -0.03827882608553626, 0.28569826116933855], [-0.227851699158132, 0.02126462381006569, 0.32134976290326084], [-0.5945370806138031, -0.4383040651437121, 0.6980734051221164], [2.030103037819775, 0.5357240918134826, -0.06537958989481034]]",-3,bi11-3
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[1.1130928205277408, 1.7257172328407864, 0.2976228712630601], [-0.0063845861263018555, -1.200639041242209, 0.20819285329656068], [-1.368273537439062, 0.5451552151351424, 4.115157054054846], [-1.7462414250051257, 2.4860064058153415, 1.8044266145309948], [1.518860018289906, 3.517890772116133, 2.488892492675333], [0.9213457015387124, 2.3185763513492104, 5.146852546502752], [4.6230143963526364, 2.7126048835299215, 3.043543343778689], [-0.15438356719457025, -1.672199948396814, 2.988155030527981], [3.7577117345057682, 0.3596084082715429, 0.8682018652557064], [3.5558020289509944, 0.8141598516871372, 5.331567400593658], [3.2219610932554223, -1.2369212678770558, 3.4669926432179303]]",[-64250.28406431718],"[[-0.7596477602401667, -0.5545409777845608, -0.6386078699796732], [0.28363217295183263, 0.3563414163580564, -0.37559909249813983], [-0.7283404482248317, 2.1788398950459236, 0.3709098091229736], [0.06612593013197107, -0.19853920434137606, 0.42625376078127], [-0.10124228215884283, 0.5425051230298521, 0.5229287327661692], [-0.3118152843712645, -0.03880117169178393, -0.038317665191305], [-0.2526232633339238, -0.8970223921112762, 0.07344103119146797], [1.5626793107027237, -1.7197275205905982, -0.3186898009501225], [0.409986125000163, -0.11355242235002774, 0.8888987300838095], [0.5060753479398993, 1.3412413861829122, 0.5446447962604059], [-0.6683977160725462, -0.8989805453585603, -1.4578394361729121]]",-3,bi11-3
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[0.897250881299973, 1.5865696971006706, 0.310824866129244], [0.24022567522815874, -1.2223318713777513, 0.39817416421946317], [-1.4524758191574354, 0.8723368556105129, 3.9622708025321827], [-1.710332680891793, 2.290984781656967, 1.9095308983442272], [1.395979599081904, 3.43205297557988, 2.631775063913264], [1.0921088703668778, 2.410346351925292, 5.126435901545565], [4.663405133840902, 2.6292488874343323, 3.17391750057795], [0.0759485501190639, -1.7183606137840195, 3.193440688274674], [3.7438784133503833, 0.5688717757357818, 1.1144822649555783], [3.6342322202152695, 0.7659544987470223, 5.3400011342452745], [3.0155895047175862, -1.5139787098981115, 3.153275247837187]]",[-64250.01430117435],"[[0.23042470635441228, 0.49240020832778064, -0.2970488137095894], [-0.12302725125579382, -0.6101184885828037, -0.6156437923228424], [0.3289277336949037, -2.538379045590839, 4.394333971189445], [-0.8568252289039647, 2.844899962835341, -3.9798544295609357], [0.6341680865928427, 1.1965704737378233, -1.921115457383295], [-0.28793702477036287, -1.1451643230083748, 1.8807799687496392], [-0.5425632299933351, -0.04797272338584225, 0.16074473836303893], [-0.17308650314054422, -0.1712804050180558, 0.41085011898285395], [0.255826139729941, -0.3412825596836697, -0.029941777804648885], [0.14676348303975745, -0.16391573306227789, -0.2556460081431438], [0.3856242920500635, 0.48347395029496687, 0.25046302126673886]]",-3,bi11-3
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[0.7745688672933952, 1.859462505033957, 0.21601982460702854], [0.11672199104122565, -1.226075952256258, 0.14737110521621752], [-1.3995979720973244, 1.0242493303697495, 4.206546009513543], [-1.8459084707014504, 2.416030436348103, 1.7358316836445218], [1.4287453401784789, 3.5495953608310593, 2.5380878799803366], [0.9099924502557831, 2.421228350219973, 5.35345170986256], [4.543149416149167, 2.635915702182403, 2.9507962102339955], [-0.1372848993887115, -1.673954052069228, 3.1143245483352056], [3.782564061307844, 0.49111533865642104, 0.826973976174], [3.5959806762160733, 0.8182220813956609, 5.37236253098985], [2.9342284217472483, -1.1880008405656999, 3.4884794773840344]]",[-64250.664189215546],"[[0.15017708716706063, -0.8352330926504306, -0.07705543858638261], [0.016754104194060704, 0.33651506330721365, 0.735231008496262], [-0.4404503718240794, -0.6450351172059872, 0.007116143844973085], [-0.21725910824773847, 0.354453094311135, -0.0845230061474078], [0.21329652187075027, 0.19530609175551109, 0.6136295889957385], [0.5253178031408756, 0.3315591049651248, -0.4338038607992775], [-0.33279153823397084, -0.4383520419551542, 0.378667860079322], [0.49570171229544413, 0.30381956050764336, -0.5841580456497323], [-0.37981606396216355, -0.37160421304764074, 0.8783458884502054], [0.22986420555621384, 1.316371091591291, 0.26950446751173746], [-0.2530701727318268, -0.5520881440162979, -1.7082979322955922]]",-3,bi11-3
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[0.9045447617013199, 1.6289633924547153, 0.3361140101270619], [0.05061855465681517, -1.105152568740885, 0.175931431093112], [-1.4913400878898435, 0.810975847061814, 4.009645475659717], [-1.781691277217135, 2.509920843306827, 1.7834367290464375], [1.5585219022826997, 3.6435396190243754, 2.661516442094381], [0.912556854583872, 2.2526894697053184, 4.877452088353924], [4.4907736889966205, 2.681053481248266, 2.9873795536526417], [0.17917836511391994, -1.7221351348574268, 3.1029983587165892], [3.740834335534901, 0.30453480043272185, 1.0313461177642225], [3.513614692519366, 0.7334652892815337, 5.268277283702693], [3.1031199155100757, -1.2767660063176305, 3.3655363543737193]]",[-64250.43087470031],"[[0.26597238688543895, 1.0254254116648003, -0.09851865965633108], [-0.0890704673940023, -0.813484119017584, 0.49919682043789815], [-0.2254618060299604, -0.4824390292798713, 0.2929236821011237], [-0.1448622026257585, 0.22006171508291378, -0.4685620579583097], [0.3025434184609561, 0.8767482040648822, -2.395341812995178], [-0.28355390852845114, -0.6435701018169345, 2.539138549883444], [0.061248339057446845, -0.6444638177685573, 0.412899135065956], [-0.450336114663644, -0.14728372034025045, -0.5192988473216896], [0.06583112728095533, 0.6797116046615022, -0.30962321202939286], [0.5979376235298455, 1.426159313993638, 0.7143808930241962], [-0.09087322308053815, -1.4987775917198605, -0.6662477584236768]]",-3,bi11-3
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[0.9447778971831736, 1.736748888035151, 0.3455813158911285], [0.08940270979259313, -1.2240203884228573, 0.17612971557304177], [-1.4428742594671038, 0.8169630441237212, 4.1609991598297515], [-1.7118439273445658, 2.5947302324342134, 1.8109350717625943], [1.5342414482381124, 3.6311002635161245, 2.516372031358404], [0.7997522271635201, 2.405832391365984, 5.0869200790774345], [4.4585750967198345, 2.6182199641775004, 2.957048594362075], [0.24950478160549927, -1.7493579601128768, 3.1130643567938536], [3.723195459660561, 0.6328954505944582, 0.9959621288739946], [3.566134519502925, 0.9061586781012351, 5.243577574559945], [3.117920772923537, -1.37871378415783, 3.3410707653570184]]",[-64250.91517632],"[[-0.31791677264743284, -0.2632629054581111, -0.4763177949205371], [0.09092243402217814, 0.0588469788028534, 0.5777961044797222], [-0.24246349216834093, -0.14972832657386084, -0.5090316039847091], [-0.201802038896173, -0.2814380951483894, 0.2945320108594037], [-0.25014019337581317, 0.5703373300963568, 0.032404983408783], [0.5702026042164229, 0.08103005773280002, 0.45160444055241133], [0.6282823139908434, 0.5444756175791148, 0.7652573962103931], [-0.7389709372167181, 0.05973303286283112, -0.5535999535086864], [0.027313620415151386, -1.2896773696323196, -0.21405201524021186], [-0.11153600787298598, 0.23812552452283453, 0.22485497392725037], [0.5452634040220874, 0.4228808829504964, -0.5937477515080832]]",-3,bi11-3
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[0.97369425746499, 1.7406861941060698, 0.13750581750783644], [0.11650440183391014, -1.2514901489051518, 0.1840487372337908], [-1.3756579405534488, 0.9076182757886236, 4.219668424696976], [-1.7802386345135348, 2.556181155377284, 1.8051873115398933], [1.4368664337621269, 3.7989104541100973, 2.564146296286296], [1.026394213410685, 2.3509582479818993, 5.219776597519238], [4.592342598251161, 2.4514310013525895, 2.942231330338183], [-0.18072817121602056, -1.7191919931369786, 3.136157621447775], [3.843709119272624, 0.3510345695346825, 1.0968585086635718], [3.7772984963791196, 0.8079438056710072, 5.257034365595577], [2.900003472967687, -1.4858335083461929, 3.140629207545155]]",[-64250.84010227074],"[[-0.16205661876337274, -0.029651901190006297, 0.7945309645038247], [0.005714907276104478, 0.25507270324414255, 0.5588203242456685], [-0.3418992134058712, 0.045211403347994776, -0.2889470060710432], [0.44155137022685254, -0.07979515620355823, 0.06200954027907358], [-0.021344302340965553, -0.9025559233859674, -0.18126354129906883], [0.4849782521619849, 0.14142916094783886, -0.2942851848198301], [0.1901348805380774, 0.7601660949232714, 0.35910951896978294], [0.48057497846017466, 0.16539838622874167, -0.6270728663969326], [-0.3675881476954116, -0.05877375374444656, -0.9048940858900116], [-0.5103132996172867, -0.35002482947281793, -0.19894142794169792], [-0.19812232544495453, 0.03940119036735993, 0.728091565301595]]",-3,bi11-3
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[0.8941358256036108, 1.8041644698998642, 0.3299956039341715], [0.15444527390038726, -1.096609314366775, 0.022307481586629457], [-1.5695724159115312, 0.6715595134934287, 4.292921931146732], [-1.5919489366614288, 2.5654323972665516, 1.7774684729087022], [1.8053204324362648, 3.590253690999312, 2.4562247236182286], [0.7567888256412929, 2.3543808880214603, 5.044550553275103], [4.5713363109347815, 2.599847488147232, 3.210710882522719], [0.08442619693083642, -1.5545399600309902, 3.0718883291260384], [3.8214747167178413, 0.5807955475161459, 1.0271476416959702], [3.690000094902955, 0.8740739224705385, 5.296024039068614], [2.988204834390104, -1.3692826290441227, 3.437273477882398]]",[-64250.44548242068],"[[0.181338309020223, -0.311813638864334, -0.6747149200228836], [0.08559027165810582, -0.17623127257307844, 0.9859003351944112], [0.17875136643712514, 0.7833733990732653, -0.8930706043735194], [-0.5746799257301052, -0.20442554258638274, 0.8318464336991142], [-0.7033868498448544, 0.4414566507341662, 0.7119028624310602], [0.5719396424699222, 0.15828033462417104, 0.07015325692225576], [0.7790200048002855, 0.36058091069819126, -0.569684783754234], [-0.3109442455620275, -0.5120669986284573, -0.9179491264997932], [-0.046087100998728724, -0.7987408911413022, 0.4619324648016369], [-0.6817690025455314, -0.18565457654308357, 0.8847525668398883], [0.5084376788269851, 0.43750023500816726, -0.893047978653225]]",-3,bi11-3
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[0.8096212903289993, 1.8023395644380547, 0.33519168844161445], [0.17634222332170668, -1.1884082829236924, 0.42163215074465676], [-1.4505515855922155, 0.742332061223026, 4.2053858669501185], [-1.7096646667823723, 2.4857694193530544, 1.8483358105706718], [1.5172853040763572, 3.478545335007036, 2.6847652270621034], [1.045919247190596, 2.3085417987180183, 5.220759118388976], [4.516756436684954, 2.624740310068973, 3.073376938584839], [0.33269975616760056, -1.753122768712539, 3.148781574954923], [3.672801477766332, 0.6412658101981453, 1.036034154216294], [3.447338277814474, 0.9306859896635216, 5.327893141529093], [3.092302317083918, -1.5547237102798706, 3.3622232291541634]]",[-64250.362740954566],"[[0.3200791744424641, -0.4585348015227229, -0.1870281120312192], [-0.06744346696237843, 0.10908841915806407, -1.0761620467619057], [0.20264099032026545, 0.3542919374761301, -0.19322349704660866], [-0.5802725924101109, -0.25669003086844866, 0.5425359762847988], [-0.08595608841759057, 1.1532154798867167, -0.7709724474683539], [-1.850177653609836, 0.23983335502831768, 0.6319132278771544], [0.255924561613221, 0.128714740272669, 0.48230322353601424], [-1.6213843131107306, -0.20371056982508445, 0.7403907011651822], [0.09648363038213814, -1.0935391141688044, 0.18800873131760854], [1.7986372912213693, -1.1172529259208401, 0.07675024847286815], [1.5266272822975018, 1.136374230674059, -0.4296783178140792]]",-3,bi11-3
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[0.9269126709028815, 1.6117767810211643, 0.30004134175894004], [0.27970415819650263, -1.2114100507626775, 0.09563600766253072], [-1.4775759614450605, 0.7388464767170579, 4.162829419487457], [-1.6160984743436555, 2.589135523073528, 1.7305785790958002], [1.6362816424946676, 3.7418971918641177, 2.429354244330803], [0.928321650031946, 2.448663159853149, 5.208547619565164], [4.360381631227276, 2.662069565764025, 3.122025745332669], [0.025608374943707858, -1.8388188174246525, 3.1104736000932327], [3.8128988719070707, 0.36676015695505015, 1.180678082080103], [3.632453345642653, 0.9310623093444778, 5.299786349927368], [3.0299991112099858, -1.396561712408862, 3.363100580471674]]",[-64250.75949587984],"[[0.25121841179201726, 0.7369474779131302, -0.026617699538782718], [-0.19579614428824788, -0.6935199789128988, 0.8760565769331602], [0.4004455272392689, 0.6196207768854723, -0.5686167469121624], [-0.3169305483530615, -0.5257723744304237, 0.5617770945113941], [-0.754502979977804, -0.3783747027352367, 0.45304914421529074], [-0.06333504753367551, -0.11371393913967373, -0.7575728788450009], [1.1652857874427827, 0.26914153038938105, -0.36283875189519094], [0.12336427164399498, 0.3824956177321931, -0.7541301698138647], [-0.04617932137776442, 0.27090078298644205, -0.3962915992595196], [-0.3687616512473094, -0.43040028397983204, 0.5754769681495617], [-0.19032061713285656, -0.1418615693159169, 0.39786028158519315]]",-3,bi11-3
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[1.1060290673608197, 1.7399712515513897, 0.17855412360997022], [-0.034603626496369805, -1.1313272020064145, 0.2620556915196806], [-1.3882173769551998, 0.9860933667542424, 4.097701075725017], [-1.9181184570168268, 2.550045181995932, 1.7185583055658098], [1.5112584971851344, 3.680941678078313, 2.477923581352261], [1.1030953526828386, 2.301518436633475, 5.183574705549266], [4.462206638974822, 2.617977180109258, 3.1330981483295184], [0.014851244770799528, -1.6259645564456953, 3.0052880647303004], [3.707958876246368, 0.5762076671664728, 1.0456768375804595], [3.483213861152721, 0.8229068694318056, 5.260990805506753], [3.070134616313802, -1.3766816473349095, 3.3519897979228888]]",[-64250.8247388384],"[[-0.7230120910955361, 0.15336885639129702, 0.1827617753592807], [0.11071983643546256, 0.2744008276496876, -0.7673579886513477], [-0.3226247222418418, -0.0563341354537192, -0.13504078882275777], [0.43779154115695573, -0.05238327331361077, 0.16608327706646692], [-0.3361061034128951, -0.16761889498725588, 0.21382298124432417], [-1.2276294170508373, 1.2098461151204738, -0.42466934329557365], [0.29210298551954145, 0.3156514238250628, -0.08583216117688798], [0.26221173506207696, -0.15605941448892424, 0.7084051317619355], [0.4532023306261011, -0.7669903206965661, 0.16634023325808134], [1.3239301390532332, -0.6558656381341114, 0.699696286332313], [-0.2745874384200236, -0.08979988976303394, -0.7271304864100052]]",-3,bi11-3
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[1.1962301493487169, 1.8398799489178317, 0.3606477342473312], [0.23195995327893978, -1.2455958177358815, 0.27108978448161936], [-1.3549215331795823, 0.8882627701295746, 4.279081761862808], [-1.8064941060068855, 2.507279206567622, 1.6949502809652248], [1.6674885823920618, 3.3892723535986122, 2.4724439430334972], [0.876189217104626, 2.2170572565396944, 5.036033622514387], [4.681118290775018, 2.843952309418308, 3.0929499850723055], [0.050220579477286545, -1.6585607274108913, 3.1370274204514454], [3.7156736679636584, 0.3683941238296297, 0.9296708639659049], [3.817179037838994, 0.8379650506542721, 5.354919701788891], [3.11360289649377, -1.5654237140970708, 3.234541574902355]]",[-64249.85684351502],"[[-1.3452831625809303, -1.947659026834859, -2.311104713676943], [0.27935611750458594, 0.46846759557608125, 0.09838917882973808], [-2.0325558715880376, -0.854480895748931, -1.4665056012665252], [0.3671753825663163, -0.36015091916841735, 0.7190716162179265], [0.23763660327611244, 2.2213633936762163, 1.902014721466707], [2.3062052167914064, 1.090078407405616, 1.2018237546134152], [-0.20419861689624974, -1.0597604564322385, 0.1741227611300208], [0.308002799079592, -0.22124401181247144, -0.10751320622676015], [0.6260572800882703, -0.3215905211360283, 0.5644438441806209], [-0.3928981011700234, 0.07224567325064955, -0.8722801385276839], [-0.14647485083973105, 0.9149723016183521, 0.09367007064145674]]",-3,bi11-3
