bin_left,bin_right,count
0.013386944433437077,0.0173494602647754,1
0.0173494602647754,0.021311976096113724,4
0.021311976096113724,0.02527449192745205,6
0.02527449192745205,0.029237007758790373,4
0.029237007758790373,0.0331995235901287,0
0.0331995235901287,0.037162039421467015,1
0.037162039421467015,0.04112455525280534,3
0.04112455525280534,0.045087071084143664,7
0.045087071084143664,0.04904958691548199,16
0.04904958691548199,0.05301210274682031,10
0.05301210274682031,0.05697461857815864,16
0.05697461857815864,0.060937134409496954,4
0.060937134409496954,0.06489965024083529,2
0.06489965024083529,0.0688621660721736,10
0.0688621660721736,0.07282468190351193,10
0.07282468190351193,0.07678719773485025,13
0.07678719773485025,0.08074971356618857,14
0.08074971356618857,0.0847122293975269,20
0.0847122293975269,0.08867474522886522,15
0.08867474522886522,0.09263726106020355,5
0.09263726106020355,0.09659977689154187,6
0.09659977689154187,0.1005622927228802,6
0.1005622927228802,0.10452480855421852,3
0.10452480855421852,0.10848732438555683,39
0.10848732438555683,0.11244984021689516,35
0.11244984021689516,0.11641235604823348,4
0.11641235604823348,0.12037487187957181,31
0.12037487187957181,0.12433738771091013,14
0.12433738771091013,0.12829990354224846,2
0.12829990354224846,0.1322624193735868,6
0.1322624193735868,0.13622493520492512,6
0.13622493520492512,0.14018745103626343,9
0.14018745103626343,0.14414996686760176,13
0.14414996686760176,0.14811248269894006,12
0.14811248269894006,0.1520749985302784,4
0.1520749985302784,0.15603751436161672,6
0.15603751436161672,0.16000003019295506,7
0.16000003019295506,0.16396254602429336,1
0.16396254602429336,0.1679250618556317,0
0.1679250618556317,0.17188757768697002,0
0.17188757768697002,0.17585009351830833,0
0.17585009351830833,0.17981260934964666,0
0.17981260934964666,0.183775125180985,0
0.183775125180985,0.18773764101232332,0
0.18773764101232332,0.19170015684366162,0
0.19170015684366162,0.19566267267499995,0
0.19566267267499995,0.19962518850633829,6
0.19962518850633829,0.2035877043376766,4
0.2035877043376766,0.20755022016901492,0
0.20755022016901492,0.21151273600035325,1
