atoms,coordinates,total_energy,forces,charge,source
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[0.988402, 2.601722, -0.456339], [-1.815189, -1.129984, -1.328172], [-1.752094, -0.621099, 1.69203], [-1.791637, 1.745072, -0.255908], [2.369671, 0.000248, -0.042637], [0.955138, -1.667592, -2.059652], [1.045709, -0.928366, 2.450678], [-9.2043, 3.217005, -3.533318], [-6.108468, -0.369622, -3.220627], [-7.654735, -0.161517, -0.584282], [-9.099091, 0.317274, -3.244993], [-6.699851, 3.975576, -2.119448], [-4.758983, 2.198549, -3.507308], [-7.050152, 2.501062, 0.436899]]",[-81780.3984375],"[[0.049270874087724764, 0.010104461563881763, 6.841107645959861e-05], [-0.09038892982205808, 0.13372412616790721, -0.016036601465856816], [0.004828527714287066, -0.017839372579020126, 0.06713524294546087], [-0.2199634474659085, -0.0793182163041738, -0.12333789211101553], [0.06307248633407907, -0.006583508678200682, 0.002370763595883719], [0.04421197900271539, -0.027247327054689238, 0.016983503286798592], [0.05024157919485792, -0.02193323955580653, 0.011568211969481547], [-0.0480672629012081, 0.015190075567674977, -0.004045294697523808], [0.09698458439828944, 0.06527278621060317, 0.018489347816563997], [0.07437058834092054, 0.07120668989031934, 0.03143919425360468], [-0.0817980980926066, -0.018789318587783314, -0.020860219913060946], [0.05118578135599187, -0.047546357113524604, -0.023090457731301667], [-0.004445384795266091, -0.01586640462715249, 0.09396214812161886], [0.003987387765977089, -0.06074265420887039, -0.06350458616960764]]","tensor(-6, dtype=torch.int32)",synthesis_2bi7
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[0.992481, -0.262546, 2.626822], [0.370761, 1.976396, -1.514005], [-2.306116, 0.786031, -0.618502], [-0.408262, 2.010058, 1.453863], [1.031558, -2.112822, 0.298373], [2.160019, -0.309603, -1.781512], [-1.840441, -2.087513, -0.46504], [-8.346025, 1.489137, -2.66748], [-8.414674, -0.60627, -6.927809], [-6.380233, -2.046444, -5.146936], [-9.017337, -1.041756, -3.950663], [-6.139831, 2.406109, -4.439087], [-7.458596, 2.142816, -7.092854], [-4.41182, -0.011662, -4.452189]]",[-81780.546875],"[[0.10339841045870157, -0.0076685250949113755, 0.03062080138172507], [-0.019892235034572252, -0.017667195989790052, 0.03539528602042658], [-0.049083702816590594, -0.011302586013227067, -0.1876703225329348], [-0.022810053065927715, 0.03363138486628696, 0.032719511774128], [-0.0443701687830363, -0.004310801354525827, 0.042898777054628044], [-0.009901318591103514, -0.012725826095081832, -0.001976510933977352], [0.020160560650634568, 0.010405018546945068, -0.029509194601459482], [0.010368154049492914, 0.0018100185427502922, -0.03456168763606741], [-0.06218833489148972, 0.011383853486756683, -0.03949705143047934], [0.06980893459705055, 0.02444585664773779, -0.04203989442784005], [-0.015020783757782418, 0.016385166113617188, 0.03083042868025129], [0.02959392792396144, -0.041990066421101126, 0.0029347492692283813], [-0.02193045247844301, 0.01049946550254608, -0.013477164559543937], [0.01723837174149499, -0.00802532756174252, 0.1697550715155824]]","tensor(-6, dtype=torch.int32)",synthesis_2bi7
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[0.717391, 0.488759, -1.891079], [0.874514, -1.881548, -0.154625], [-0.874659, 1.881671, 0.154656], [-0.717246, -0.488882, 1.891047], [3.079803, -2.012708, -6.969456], [1.594678, -0.192691, -5.19738], [2.290136, -0.392109, -9.295384], [0.805113, 1.427915, -7.522937], [5.073554, -4.180963, -5.258497], [3.75687, -6.811562, -5.326356], [6.364832, -4.893183, -2.711891], [5.048031, -7.523912, -2.780093], [5.849197, 3.27951, -4.093646], [4.841213, 0.728279, -4.895791]]",[-81777.6640625],"[[0.04418617025495248, 0.03393038890218461, -0.008624693176755481], [0.057137297102073444, -0.0962549563408915, 0.005144410023303314], [-0.15505287846837965, 0.10313173549177891, 0.17421634933669247], [-0.007682326784290868, 0.03504076155225234, -0.02017473772128258], [0.24979103737399966, -0.29934074775330527, -0.2843874606329279], [0.37088661775967197, 0.12888093647264856, 0.4711994456132454], [-0.2992238653391488, 0.28218494960646595, 0.004936355726558465], [0.03203735659167472, 0.15162785863674616, -0.47272565329127564], [0.06727038020212743, 0.08405352245130214, -0.0028975618410411207], [-0.07756724266385684, -0.061295595959606874, -0.05295904647300781], [0.08505383639876582, -0.09715448298886262, 0.1848230813222699], [0.02938961766970438, 0.0675677027356305, 0.01032983430684911], [-0.42180040196226287, -0.7069961664527028, -0.3387478619456149], [0.013382589048713976, 0.39086327758419676, 0.3175222109387561]]","tensor(-6, dtype=torch.int32)",synthesis_3bi4_1bi2
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[-1.044678, 0.828406, 2.485263], [1.773101, 1.2064, -1.317773], [-1.044736, 0.440034, -2.243537], [-0.681202, 2.419088, 0.068601], [-0.023845, -1.800755, 1.540736], [2.6091, -0.970029, 0.432388], [-1.587741, -2.123144, -0.965677], [-5.105797, -5.371589, 3.778271], [-1.28879, -3.383207, 5.783923], [-2.453171, -5.460298, 7.711219], [-2.416496, -6.02254, 4.698359], [-5.805881, -3.207211, 5.694536], [-3.429205, -1.445227, 5.381856], [-5.159264, -4.533986, 8.273948]]",[-81780.4609375],"[[-0.07083660509723365, -0.05712552144310212, 0.05760708933072858], [0.054322657497468924, 0.0607528357830028, -0.07155564020376655], [0.00289831466046182, -0.008104851826367646, -0.025047412843851966], [0.06580186811084755, 0.021327214779934236, -0.005521508789680229], [-0.08456249831373958, -0.0380531499522286, 0.10410299595750111], [-0.03323988277205909, -0.0044718368333946466, -0.0019505839154038062], [0.0022519693083624297, 0.004846206115150611, 0.004991300231409385], [0.06305263740673002, 0.006377588912477231, 0.049153986531359176], [-0.02678310383855199, 0.05364409157700777, -0.12080298868459445], [-0.008967375137239351, -0.03792509865978147, 0.0656086753127896], [-0.02973598145194522, 0.07107412373823167, -0.027685299293075994], [0.030973119842170632, 0.026081814495822593, 0.008900387578540902], [0.05956215725251797, -0.03431026960371589, -0.08063534175784853], [-0.025958231783133577, -0.055308316148832914, 0.04887049654049056]]","tensor(-6, dtype=torch.int32)",synthesis_2bi7
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[-1.788733, 0.726141, -0.776446], [-1.050949, -0.979116, 1.505239], [1.051085, 0.979233, -1.505309], [1.788597, -0.726258, 0.776517], [-2.289579, -3.698768, 5.5e-05], [-3.920551, -6.116848, -0.388704], [-3.73719, -2.370376, -2.190757], [-5.36819, -4.788699, -2.579218], [3.561671, -3.461469, -0.482248], [5.085003, -3.511557, -2.999244], [1.672747, -5.429313, -1.586518], [3.196447, -5.479288, -4.103499], [1.031515, -0.956791, -5.857785], [-1.055472, -1.776925, -4.085749]]",[-81776.6640625],"[[-0.2281649625400242, -0.21628013446827957, -0.24602827724488296], [-0.13713428501507471, 0.07378684475732894, 0.16725240974058062], [0.24471259160977238, -0.10792067488042294, -0.06373629411425738], [0.2193049875832543, 0.17373683833272913, -0.07745714796578869], [0.2545688695908629, 0.2758882116485766, -0.12997668982208072], [-0.36476749170609246, -0.4680353414742779, -0.11590626859200327], [-0.06461602325697102, 0.30054942401584234, 0.22521492856829523], [-0.2370078653623902, -0.3478420645295219, 0.02443940317524477], [-0.03435523308059155, 0.04985918395304849, 0.10116756585978022], [0.03308087023827294, 0.03548831372630005, -0.12572315725094513], [-0.1267981874974714, 0.047854066909526385, -0.010325987934399088], [3.546976577786792e-05, -0.04753717827017796, -0.0405113264758064], [-0.684236234499436, -0.25724137853434625, 0.45581179608531003], [1.125538567536777, 0.48058387448201767, -0.16024532700963498]]","tensor(-6, dtype=torch.int32)",synthesis_3bi4_1bi2
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[-1.777449, -0.95177, -0.514321], [-0.11121, 1.144527, -1.733954], [0.111296, -1.144645, 1.734079], [1.777363, 0.951888, 0.514195], [-0.26418, 3.580564, 1.326166], [-1.804687, 4.48314, -1.012746], [-2.672661, 2.284491, 2.41211], [-4.21297, 3.187152, 0.072878], [4.54641, 2.438741, -5.872371], [2.895047, 2.457827, -3.437017], [2.284139, 1.336033, -7.397502], [0.632881, 1.355358, -4.961866], [-0.543638, -2.193167, -11.380204], [0.284333, 0.05599, -9.823284]]",[-81777.234375],"[[-0.10744656319607528, 0.1867176254422722, -0.03245750079091144], [-0.519704053403323, 0.29146735704554777, 0.01216618404581275], [0.30508084156986454, -0.05693340850896732, 0.09291365167434676], [0.25043216801179213, -0.0033989688858192175, 0.42559540374279886], [0.13936050162575403, -0.37719096618711495, 0.3341759237834294], [-0.3747040909942275, -0.13109656013246287, -0.45523833692003407], [0.21445454737308317, -0.23938953095590934, -0.09996048368208206], [0.036370269445579015, 0.3909574314338758, -0.12341749350877804], [0.2825630562458378, -2.5442432209143758e-05, 0.06255687702182808], [-0.03577616431053447, 0.04951106667748484, 0.11157488297421883], [-0.055883163710581565, -0.1320898292533804, -0.6342210513471679], [-0.2363028170647665, -0.11299870926791758, 0.10545539696599823], [0.13685388034970072, 0.1675770374047115, 0.1504168683800881], [-0.035798388938514406, -0.03393265661642319, 0.04498432339158705]]","tensor(-6, dtype=torch.int32)",synthesis_3bi4_1bi2
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[1.717044, -1.735669, -1.411862], [-0.181916, 2.485566, -0.353104], [0.475051, 1.012343, 2.251233], [2.377275, 0.805463, -0.143246], [-1.182495, -1.903913, -0.770699], [-2.084989, 0.762221, -1.734116], [-1.11997, -1.426011, 2.161794], [-3.891687, -5.344085, -1.367748], [-4.089262, -9.728354, -3.180203], [-2.709621, -7.882171, -5.198311], [-2.169082, -7.544605, -2.200202], [-6.158904, -5.7092, -3.258023], [-6.748585, -8.591277, -2.814344], [-4.6965, -5.848354, -5.841398]]",[-81780.6875],"[[0.02657592423158488, 0.04086004024763235, 0.011441117127937762], [0.008838423958189607, 0.0005566539115274942, -0.02218608198009476], [0.004024587021245413, 0.03304465365917467, 0.027554219239434925], [0.02321351593865659, 0.005264110368078204, 0.011069561663032938], [-0.07676973744557615, -0.10685803735796692, -0.03682076296326498], [0.007058653946589061, 0.04446936199768994, 0.013377410844092089], [0.014174514970058468, -0.00666627767680437, 0.011883527092827691], [0.036398952688261134, 0.050981419679643224, -0.04927450962959931], [-0.013791605507333255, -0.019002499152837554, 0.008519123622746181], [-0.0018775691733515186, -0.00405939360659262, -0.0058633165746072744], [0.009510567259412683, 0.02438645384754707, 0.01608963306890104], [-0.006351990995289784, -0.023026462938333044, 0.05375629458083061], [-0.0346549313147255, -0.036498022489895, -0.035506512004509445], [0.006732884712025144, -0.0014823585178790567, -0.002470913261440716]]","tensor(-6, dtype=torch.int32)",synthesis_2bi7
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[-1.498167, 1.773704, 1.601129], [-0.779495, -1.039717, -2.155735], [0.203643, -2.478896, 0.363543], [-2.343856, -0.777879, 0.471139], [1.294994, 1.896423, 0.586281], [0.820985, 1.392223, -2.307167], [2.301895, -0.765859, 1.440809], [4.927859, -0.297197, -2.017187], [7.150204, 2.449528, -5.189336], [7.405832, -0.476583, -6.059444], [4.79104, 0.5239, -4.811774], [7.86712, -0.175285, -1.578316], [8.429142, 2.571858, -2.572438], [8.828487, -1.790188, -3.880418]]",[-81780.4296875],"[[-0.0075862034685044155, -0.008376828410931987, 0.005741209675946541], [0.04081669142443223, 0.09186381825269362, 0.004046585906243328], [0.06156355647881899, 0.04602494197442943, 0.01672501471685512], [-0.10593969022447833, -0.026410705051345285, 0.05228310307921714], [0.018319865744932603, -0.03288571825852589, -0.07917531431167897], [0.0828220147801045, -0.12348562778011866, -0.02156545333021436], [0.006531212411066022, -0.05183243986862896, -0.05386628643471561], [-0.23298511513825598, 0.12573534428664906, 0.2473060133764091], [0.00345457570720966, 0.010740321437287516, -0.02609391925618002], [0.004867496917947498, 0.014600202470767284, -0.059397503715285724], [-0.043926067031333456, 0.022596826220991052, -0.054691816692906216], [-0.022514900544689243, -0.04778760899837119, -0.013202951113995958], [0.06017886239681098, -0.00514293420927503, 0.00260143692805091], [0.14045862039139875, -0.04010171352092482, -0.017550087318430684]]","tensor(-6, dtype=torch.int32)",synthesis_2bi7
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[-2.789755, 0.341526, -0.234025], [1.164164, -1.370233, 1.761534], [1.57777, 1.598456, 1.128779], [-1.139505, 0.618573, 2.153978], [-0.704878, -0.370555, -2.232262], [0.627303, -2.622242, -0.815878], [1.264901, 1.804475, -1.762126], [-7.69406, -4.410341, 0.564124], [-5.261464, -2.549377, 4.192504], [-3.742803, -4.987101, 3.126797], [-5.162805, -3.097992, 1.174965], [-8.176864, -5.8375, 3.128659], [-7.848019, -3.587634, 5.047228], [-5.573687, -7.22847, 3.475777]]",[-81780.40625],"[[0.06666473080752366, -0.07973036436817016, 0.03659570389505626], [-0.07054097949275265, -0.03711663539378555, -0.04771103636180263], [0.06297072201484653, 0.04718855191590769, 0.0020819642740596872], [-0.07860380918588289, -0.04591886334171351, -0.07340097338212884], [-0.054323634517208896, -0.009817505724040797, 0.0542667616839238], [0.00165043162420122, 0.05566174018424739, 0.041414745776109964], [0.03703984678443236, 0.043012435303642536, -0.016106000720650264], [-0.07319934736105214, -0.02819955106210932, 0.009404293222748765], [0.022081417454897227, -0.0007692318096684442, -0.016984824834552145], [0.00935481488623257, 0.03501947794854827, -0.013117035083387706], [0.17268916463892225, 0.11794751993927713, -0.025935477507610386], [-0.05089727256898525, -0.02438654126510275, 0.02161679314644567], [-0.03032757718892077, -0.03270695449936469, 0.0012061216130274909], [-0.02182455896525677, -0.02832867193406127, 0.018221032484919998]]","tensor(-6, dtype=torch.int32)",synthesis_2bi7
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[1.544448, 0.537101, 1.286825], [-1.088545, -0.735281, 1.613486], [1.088626, 0.735272, -1.61366], [-1.54453, -0.537091, -1.28665], [5.745453, 5.795413, 4.351556], [3.80867, 5.588138, 2.146058], [6.063435, 2.869883, 4.347011], [4.126598, 2.662921, 2.141296], [0.4153, -6.054433, 5.285702], [-2.400918, -5.207021, 5.381226], [1.200592, -3.348343, 4.437027], [-1.615864, -2.501137, 4.532773], [-1.561721, -0.715411, -4.703965], [-2.203056, -3.383722, -5.50212]]",[-81777.703125],"[[0.26652394023970283, -0.033673689821028044, 0.17127089193111392], [-0.2346717083199175, -0.29770922763172364, 0.41994118481917464], [0.010573744713830269, 0.11009572650998233, -0.26360213699625007], [-0.25364512313775855, 0.09273886798507368, -0.9186494953870833], [-0.022843348870224364, -0.04549220910568303, -0.00046795517443350804], [-0.02905003131913349, 0.13281076697730168, -0.02551980188813177], [0.13516502459600982, -0.008108358813013253, 0.1453594028292246], [-0.041911339198895455, -0.0032999808453109637, -0.1258712528746893], [-0.0009552584250440933, -0.00012981856689047886, 0.043214313292967974], [-0.04392902380159918, -0.15536542194098976, -0.025441280354292415], [0.03851925007470844, -0.01421044872765306, -0.04551658831930008], [0.06341876269876423, 0.2654439220502935, 0.05083655336325014], [-0.10419910384666009, -1.074114933296192, 0.389856278764828], [0.21867604398116577, 1.0313163264759575, 0.18535293455388796]]","tensor(-6, dtype=torch.int32)",synthesis_3bi4_1bi2
