bin_left,bin_right,count
0.0007729290894975196,0.0015113271425329685,1
0.0015113271425329685,0.0022497251955684175,22
0.0022497251955684175,0.0029881232486038663,12
0.0029881232486038663,0.003726521301639315,8
0.003726521301639315,0.004464919354674764,7
0.004464919354674764,0.0052033174077102135,15
0.0052033174077102135,0.005941715460745662,22
0.005941715460745662,0.006680113513781111,15
0.006680113513781111,0.00741851156681656,22
0.00741851156681656,0.008156909619852009,11
0.008156909619852009,0.008895307672887457,1
0.008895307672887457,0.009633705725922906,11
0.009633705725922906,0.010372103778958355,2
0.010372103778958355,0.011110501831993804,0
0.011110501831993804,0.011848899885029253,0
0.011848899885029253,0.012587297938064701,0
0.012587297938064701,0.01332569599110015,0
0.01332569599110015,0.014064094044135599,0
0.014064094044135599,0.014802492097171048,0
0.014802492097171048,0.015540890150206496,0
0.015540890150206496,0.016279288203241947,0
0.016279288203241947,0.017017686256277396,0
0.017017686256277396,0.017756084309312845,0
0.017756084309312845,0.018494482362348293,2
0.018494482362348293,0.019232880415383742,4
0.019232880415383742,0.01997127846841919,42
0.01997127846841919,0.02070967652145464,17
0.02070967652145464,0.02144807457449009,1
0.02144807457449009,0.022186472627525537,19
0.022186472627525537,0.022924870680560986,18
0.022924870680560986,0.023663268733596435,11
0.023663268733596435,0.024401666786631884,17
0.024401666786631884,0.025140064839667332,3
0.025140064839667332,0.02587846289270278,4
0.02587846289270278,0.02661686094573823,29
0.02661686094573823,0.02735525899877368,17
0.02735525899877368,0.028093657051809127,9
0.028093657051809127,0.028832055104844576,10
0.028832055104844576,0.029570453157880025,3
0.029570453157880025,0.030308851210915474,3
0.030308851210915474,0.031047249263950923,6
0.031047249263950923,0.031785647316986375,2
0.031785647316986375,0.03252404537002182,1
0.03252404537002182,0.03326244342305727,0
0.03326244342305727,0.03400084147609272,0
0.03400084147609272,0.03473923952912817,0
0.03473923952912817,0.035477637582163615,3
0.035477637582163615,0.03621603563519907,9
0.03621603563519907,0.03695443368823451,1
0.03695443368823451,0.037692831741269965,2
