bin_left,bin_right,count
0.004130232415470393,0.004647894660100555,4
0.004647894660100555,0.005165556904730717,18
0.005165556904730717,0.005683219149360879,13
0.005683219149360879,0.006200881393991041,20
0.006200881393991041,0.006718543638621203,32
0.006718543638621203,0.007236205883251365,31
0.007236205883251365,0.007753868127881528,17
0.007753868127881528,0.00827153037251169,24
0.00827153037251169,0.008789192617141853,32
0.008789192617141853,0.009306854861772015,22
0.009306854861772015,0.009824517106402177,24
0.009824517106402177,0.010342179351032339,20
0.010342179351032339,0.0108598415956625,16
0.0108598415956625,0.011377503840292662,19
0.011377503840292662,0.011895166084922824,14
0.011895166084922824,0.012412828329552986,10
0.012412828329552986,0.012930490574183148,11
0.012930490574183148,0.01344815281881331,11
0.01344815281881331,0.013965815063443472,4
0.013965815063443472,0.014483477308073634,3
0.014483477308073634,0.0150011395527038,3
0.0150011395527038,0.015518801797333961,4
0.015518801797333961,0.016036464041964123,0
0.016036464041964123,0.016554126286594285,5
0.016554126286594285,0.017071788531224447,2
0.017071788531224447,0.01758945077585461,1
0.01758945077585461,0.01810711302048477,3
0.01810711302048477,0.018624775265114933,1
0.018624775265114933,0.019142437509745095,1
0.019142437509745095,0.019660099754375257,1
0.019660099754375257,0.02017776199900542,1
0.02017776199900542,0.02069542424363558,2
0.02069542424363558,0.021213086488265743,0
0.021213086488265743,0.021730748732895905,2
0.021730748732895905,0.022248410977526067,0
0.022248410977526067,0.02276607322215623,0
0.02276607322215623,0.02328373546678639,0
0.02328373546678639,0.023801397711416553,0
0.023801397711416553,0.024319059956046715,1
0.024319059956046715,0.024836722200676876,1
0.024836722200676876,0.025354384445307042,0
0.025354384445307042,0.025872046689937204,0
0.025872046689937204,0.026389708934567366,0
0.026389708934567366,0.026907371179197528,1
0.026907371179197528,0.02742503342382769,0
0.02742503342382769,0.02794269566845785,1
0.02794269566845785,0.028460357913088014,0
0.028460357913088014,0.028978020157718175,0
0.028978020157718175,0.029495682402348337,0
0.029495682402348337,0.0300133446469785,1
