idx,config_id,true_energy,oob_models_energy,oob_models_force,energy_std_oob,force_std_rms_oob,source
1295,c2b08969575dddd8fc02b1d74ad73357fe7acf7e,-23365.08203125,2,2,0.001615897790756439,0.005815786990058428,bi4-2
1296,f2c874441a0b8aad2347664b60443b4d43cc1795,-23366.1015625,3,3,0.008900389781332445,0.002016815340991206,bi4-2
1297,2ec67616ed9066d9869a695848cf1e9ba5cdd442,-23365.71875,4,4,0.009966318044750724,0.0036845488942437174,bi4-2
1298,88fe62b9cd087368ce6d587403161e94bb9fcb49,-23366.12109375,2,2,0.009089694520927871,0.00046870368000677176,bi4-2
1299,bd559dcf2a7ec016b97ec481274a1d4178db146d,-23365.607421875,1,1,0.0,0.0,bi4-2
1300,0fb1c521ec43e88afc4439a07a75ed67c6cf94e4,-23365.9296875,4,4,0.009922922097194893,0.0024659655112016245,bi4-2
1301,8c62bb914de4f8497a0856ce452673e7b0fce3d3,-23366.015625,4,4,0.010018850093244533,0.0015782644300592872,bi4-2
1302,3acba02801e8b6fa9027302cc7847f6fae4b6038,-23365.857421875,3,3,0.008893379942110077,0.002456036755322374,bi4-2
1303,74130d7bfe25a97fb64b1c8dab6e518f1446d783,-23366.080078125,2,2,0.006260321599642455,0.0018432945897365086,bi4-2
1304,07c86e2225a838a0703b6765e24d24db64eb3315,-23365.76953125,3,3,0.008655341084675694,0.005240903642418657,bi4-2
1305,6e74d2bc2a40d54a4125ecd4e9fb84347de11824,-23365.859375,3,3,0.010756903129014905,0.0031497114245055803,bi4-2
1306,b178b5a567436fac9294ab935a113622e6628a9d,-23365.65625,3,3,0.008462443076588425,0.003260557021856152,bi4-2
1307,f3ffeeed606a02b332140ea369619de51613f129,-23365.890625,1,1,0.0,0.0,bi4-2
1308,4c16e6a2783f312e5c34427cd29d54d26e4cb17a,-23365.919921875,4,4,0.007844682059018454,0.0027501947394751015,bi4-2
1309,e5855c4905d5c6c4a8ce792a9305807edef69146,-23366.01171875,1,1,0.0,0.0,bi4-2
1310,dd47f333303df1f6530dd4b866f3140baf2ac2be,-23366.04296875,5,5,0.008602502090391139,0.002156226880814444,bi4-2
1311,4ec541eb95eebffad40ccd7ca4074ba78025b817,-23365.8359375,2,2,0.009075907979116194,0.0026756683982524306,bi4-2
1312,c7e744273f902c30a82441c7b19f21fad5322cdc,-23365.623046875,4,4,0.009040674695014801,0.006851651000140851,bi4-2
1313,86b460d97dafb4f6013a662cb4c5ce5fb7295b3c,-23366.12109375,3,3,0.009010618998384427,0.0017949077334616587,bi4-2
1314,bfb93431e79e170b9aaabe60170b057c477f5a60,-23366.01171875,2,2,0.008043582583643844,0.0010740219399510802,bi4-2
1315,3447d61c42ab25a526b247406865eb745cdfe17f,-23365.91796875,3,3,0.008632963332000226,0.0018723800359840366,bi4-2
1316,06ac1b6f4c66aabf0dd0618d77a77703ff49eefb,-23366.07421875,4,4,0.009005295084271994,0.0012857913814081363,bi4-2
1317,13d884815570b83b862f36905a2ab4e8b67b7615,-23365.71875,4,4,0.007225126312173421,0.0034322702755915546,bi4-2
1318,917901f4195ffcae96e3575503b10f431d272fb7,-23365.96875,1,1,0.0,0.0,bi4-2
1319,4c96763ba1e66ce101fedc123e73a7dc19a3f363,-23365.916015625,2,2,0.01438788245549584,0.003946003257836424,bi4-2
1320,cf475dccd97a123243384864938cf644560dc9a8,-23365.8515625,2,2,0.01118698658747107,0.0023370301000819275,bi4-2
1321,2ef48eb8af2e1f150a6314ad4bbcfd5d9b1043ad,-23366.0546875,2,2,0.0025900679078953172,0.0016015071335541524,bi4-2
1322,ca872e9995cf52ce6505551a73393fb2d16f8dd1,-23365.85546875,2,2,0.0025222918216503123,0.0038690177521579845,bi4-2
1323,ed6558e7e7077d1f2611f0c70be578a492fa14a6,-23365.9609375,2,2,0.014566961194124395,0.0032665650182359643,bi4-2
1324,c5577a078163d14114473a14ca19959df7edcd97,-23366.103515625,2,2,0.005947642202855235,0.0006358994773913844,bi4-2
1325,c0b71e4521f51674657d3be07bd7d3f8eabb14a9,-23365.962890625,5,5,0.008670736201608246,0.0024310728676689487,bi4-2
1326,e7a3fca3a604c23ea768ed3b98d3279a2e24f792,-23365.904296875,5,5,0.008803354468055549,0.0017351602633132374,bi4-2
1327,af064540d0d175c5c1468770a70d86cdec5ccb49,-23365.810546875,2,2,0.008402312055682487,0.0036522653142418266,bi4-2
1328,c9c30fabdfd9e768de8823059db1cd62517cea20,-23365.185546875,4,4,0.009939905116762971,0.013943746232256332,bi4-2
1329,dfedfaec99f14291879fea876ee2d06fed14f1f6,-23365.81640625,3,3,0.009066654838545312,0.003029750724726506,bi4-2
1330,027725ce702f1fe05b184b6f533c9250c42aca84,-23365.9609375,4,4,0.007785089839115885,0.0010550966873472476,bi4-2
1331,e783212c0879a6433987506fbd5ab281043f9280,-23366.080078125,3,3,0.008530139051275875,0.00155715528399524,bi4-2
1332,9c219f4b42a28f8ce4bf96b7edffa9c9baf3576d,-23365.78515625,2,2,0.010752746470245076,0.003064080338430751,bi4-2
1333,6bf64d8ec98635f2e8350e1e5ab695dcc407e48b,-23365.76953125,3,3,0.008381868786027768,0.0022605165912523177,bi4-2
1334,135b3b9da129a1a880bbe0f9ff70001b7290d598,-23365.98828125,2,2,0.015031812062711224,0.0018191941468705254,bi4-2
1335,8cdbdc8d4c7f01f6dedaca1f9f5e385dd077c041,-23365.8515625,3,3,0.005506315548847174,0.0019294231965455,bi4-2
1336,bc8d45f7a26a7a2ef38a6587289f822e8280782a,-23365.87890625,3,3,0.006556930467078497,0.002341766564395169,bi4-2
1337,2c7c6a87da4b7c35e2c182809d61f93787dd97eb,-23365.76953125,3,3,0.010166772873273363,0.0025307140598288718,bi4-2
1338,4b273d44a80506468a1843b5b03dd60032d45be4,-23365.986328125,1,1,0.0,0.0,bi4-2
1339,f34f2cdfd1c52b095aa82d733dc193645e01b70b,-23366.060546875,2,2,0.012192894701525247,0.0027058219664107303,bi4-2
1340,1e7b47663b4aec35954c0a1fcbbaed740e945eb9,-23365.9296875,2,2,0.005933113213849356,0.0020306739866837033,bi4-2
1341,239875d0a8f26f28938444698165ee47352057fb,-23365.787109375,1,1,0.0,0.0,bi4-2
1342,0867fc24e8a1ea1bc4cfb4f60d60fbbc922130a7,-23365.865234375,5,5,0.008762715635236075,0.0020141667951346443,bi4-2
1343,4abaa59c56518c80d58181f27b1b60ea2e2046b2,-23365.9609375,3,3,0.00917304126975371,0.0013003444096302407,bi4-2
1344,c63bcc5fc986ebc000e68941262568090e0c53fd,-23365.9609375,3,3,0.011060087829484394,0.002474536443016067,bi4-2
1345,2afa75fb77e94062d1a1ef6a680b0586cf1287a9,-23365.955078125,3,3,0.010804915224981945,0.0032530969567216303,bi4-2
1346,cb299beacb9f48491a82935ceb9fdf8065eeff5b,-23366.115234375,2,2,0.0031141268411092075,0.0005804853887217443,bi4-2
1347,17f1fb6f79a0f16287e83aa8e5218e112638c6dd,-23365.822265625,5,5,0.008729955426727156,0.002245492266330565,bi4-2
1348,0b46d8e6ecd8fbc5101bc77282cb37d599ce3227,-23365.798828125,1,1,0.0,0.0,bi4-2
1349,edff4e63d7e18f9044afe4bd91014861464b8011,-23365.958984375,1,1,0.0,0.0,bi4-2
1350,5d95d6a5a725b8fe10421a532c342a0281d56d5e,-23365.958984375,5,5,0.008463552573261425,0.0022665314863695015,bi4-2
1351,6f2f7eb2c40a6fa0245b05af5930e177518e1564,-23365.98046875,1,1,0.0,0.0,bi4-2
1352,71383d55383eba9fa192c036bbe7e3d64e3ce559,-23365.9140625,1,1,0.0,0.0,bi4-2
1353,79912a217d447404de39baf19b5119b8d4b66145,-23365.162109375,2,2,0.004700551549584065,0.013612369924192081,bi4-2
1354,0630fe6a9a83fc1ef577a5c6f0f32eb37bd1e1f1,-23365.326171875,3,3,0.008066556516582403,0.01985049105210517,bi4-2
1355,54dc5ddf3af3666cd6bbc9ca92b0eec2f6c2092b,-23365.8984375,0,0,,,bi4-2
1356,4fd6a00eb3b10e61f29f1a498e089fe42a56f6f1,-23365.861328125,3,3,0.008237056893974387,0.0020488459166585755,bi4-2
1357,75e0c7b6d967f850738f4175501b6c9643d14d6b,-23366.033203125,5,5,0.008637533669381263,0.0019304150084669977,bi4-2
1358,adae3c03c9365735184263d4c3512490a3475989,-23365.8828125,3,3,0.010904807834543766,0.0052887658122640225,bi4-2
1359,c55f0264fa635e733e4b713f79565a15649befd0,-23365.82421875,4,4,0.007473131134025553,0.0014265674608565611,bi4-2
1360,a9c2ac2e6d6b65ecd2085b103fa85855d61c3c1e,-23365.8046875,1,1,0.0,0.0,bi4-2
1361,d00e5da9c381a5ce52d3f5f8de5b14c7d51fc31e,-23365.94921875,3,3,0.008028075958977235,0.0026338810953722407,bi4-2
1362,165c07b1b25667dee59604fad4921267160ab258,-23365.6484375,5,5,0.00844165326275462,0.0036887361188459753,bi4-2
1363,c8ce5be637bba6d704cab8327f4712863c15c1a3,-23365.42578125,0,0,,,bi4-2
1364,8c9a706d69ce8adcb794bba4c40aa750b6497ac8,-23365.798828125,2,2,0.008276430768783451,0.004825639152090821,bi4-2
1365,8d0d707d9e1d6b13b151e18aec8ccc4821009f91,-23365.830078125,5,5,0.008649267139673466,0.0025069513809932793,bi4-2
1366,ae7fe28cfe3357c04b4787ff4741e7d0ee647069,-23365.80859375,1,1,0.0,0.0,bi4-2
1367,ee2e05fc1eac6383d8d96615d76c1480d124c978,-23365.794921875,2,2,0.007104141101819096,0.0013476953182998807,bi4-2
1368,fc962577df1b5b8b25da91fd248681f89f942fcb,-23365.611328125,5,5,0.008370227499327577,0.0029222923906391095,bi4-2
1369,e856c0a42fe3f3c67f8fd91fa748d22b8dac8315,-23365.955078125,3,3,0.00650489415828462,0.001264437580537382,bi4-2
1370,0c40c348c5d3b11e376aeda4be3b959b07537524,-23365.9453125,1,1,0.0,0.0,bi4-2
1371,c862c77448954510166b5d8a4160ddfb56f102f6,-23366.033203125,1,1,0.0,0.0,bi4-2
1372,4a2248fbcce1f916d9ee21c0d7657dbadcc65fe3,-23365.94921875,3,3,0.009123060412828456,0.0015407610820304036,bi4-2
1373,5077d0bafb0ae073a48b09fbc41f61c4e08b77cf,-23365.59765625,2,2,0.004270585728349331,0.003359311306873863,bi4-2
1374,71594986fba8a26b26b8323b6bdc02d27f3599f6,-23366.099609375,0,0,,,bi4-2
1375,123b5d1d898248af246d8ace3c1a0c897819044a,-23365.38671875,1,1,0.0,0.0,bi4-2
1376,e0b63d4a5f0abe18177d1bc4e79a1bd44c14dc5a,-23365.86328125,1,1,0.0,0.0,bi4-2
1377,c393e1f3971bb0de412575bf85926c570fb53886,-23366.025390625,2,2,0.014364872048619698,0.0015701290629446453,bi4-2
1378,bff4294e49e1e16782044b9d512edd45de3f172a,-23365.173828125,5,5,0.008236657368570568,0.006817491613005438,bi4-2
1379,f046ce075751bf1d708c30bd1f23a816090e227b,-23365.974609375,0,0,,,bi4-2
1380,1c8fef66ba61a910af8cae9756afb32c9a536611,-23365.671875,3,3,0.003949380560243802,0.005140348451310807,bi4-2
1381,f009d8367e94f4ba645eff1026bc80f171c4993b,-23365.90625,1,1,0.0,0.0,bi4-2
1382,79e5c86fb3ad826b2578ceb831d86bd31c953b49,-23365.814453125,1,1,0.0,0.0,bi4-2
1383,364c20a4767e73e9b1e0bb62d40f71fbbaa196d5,-23366.08984375,3,3,0.0047872034393922425,0.0021384945721286642,bi4-2
1384,380ef894a66c064e76da7722c5662605b3f1f71c,-23365.857421875,5,5,0.008573869293597646,0.0037447194214448765,bi4-2
1385,01248cf2e77335d1c3066c5fe336669836714127,-23365.41796875,2,2,0.0024182444004151194,0.0026614556894130384,bi4-2
1386,ca0393671741cac9788abba5211dcf2b588ecd8c,-23365.826171875,1,1,0.0,0.0,bi4-2
1387,a8e5f9e9b4cc5810c2edad4f51c49f8258c1b57d,-23365.91796875,2,2,0.00685986128372445,0.0015361135474789445,bi4-2
1388,45bccb008d3144326f2746cbea278740fc3f53df,-23365.830078125,1,1,0.0,0.0,bi4-2
1389,14a363e81c62dd9ff8abf3a572ef9b7763b083b0,-23366.091796875,3,3,0.006563482047673051,0.0007729024205331718,bi4-2
1390,99cdd7f66ff802c0b86be6a49605308703b067e8,-23365.552734375,3,3,0.010010965328776263,0.004071789186639153,bi4-2
1391,27736b64cfa856b4297572d1266824377822fbe3,-23365.5703125,2,2,0.009515245287427643,0.002732073048542593,bi4-2
1392,85b3629ecab0072e4cd7bec8f39d8dfe4f6262e2,-23366.076171875,1,1,0.0,0.0,bi4-2
1393,6ae0df520ab65111810ae9c091c461942f29875c,-23365.966796875,2,2,0.014735294333394221,0.0012135033778612279,bi4-2
1394,4cda7ad09ef28084a1bea62931bb4f0b93e71981,-23365.845703125,3,3,0.00877422665281216,0.0031509606598035212,bi4-2
1395,735ff68957db4a6de0e28297b55d81b4cd1136e5,-23366.005859375,1,1,0.0,0.0,bi4-2
1396,4c7ed2f23e3ccbf773cacb1a05e903f8640d86ac,-23366.08203125,2,2,0.006213971053169509,0.0015983959965663317,bi4-2
1397,372c12edfe58944bcc343cac3d0b6204cdee3461,-23365.74609375,2,2,0.0020159266288351887,0.005711014800141424,bi4-2
1398,6fd627b779a157e1b79d2effb1ddb5de22adbecc,-23365.720703125,3,3,0.008293276634482108,0.0022729797280711564,bi4-2
1399,a5081f5d01fe12d9ad8e4f76e53bd163e92eca48,-23365.8828125,2,2,0.008915482675739937,0.0015260341669209305,bi4-2
1400,035af411b9a547790192d31f8bcadda8ee5a8242,-23366.03515625,0,0,,,bi4-2
1401,00777d6a13c024facad59f3f80a806811bdef5a4,-23365.87109375,1,1,0.0,0.0,bi4-2
1402,924c3f2df5684b806fbbf9dd50f71e1ad46d4137,-23366.05859375,0,0,,,bi4-2
1403,d40ca71f0c4d8624c3344c0f9a549e9f6881d317,-23365.70703125,1,1,0.0,0.0,bi4-2
1404,f9d402376484ba2171874300ac2c20095d49ecdc,-23365.96484375,5,5,0.00861435047628356,0.002661275261647085,bi4-2
1405,05e34df8c05c3c45111abee21f45017e291a39fe,-23365.8203125,2,2,0.006092283526898798,0.003345837913737406,bi4-2
1406,0407119093433c1300fae8802f53d90d83a8e959,-23365.763671875,1,1,0.0,0.0,bi4-2
1407,6e9b5a98ab750391fcb49270459640b42b1d5b7f,-23365.146484375,3,3,0.004248292905049966,0.011241172668802346,bi4-2
1408,6e6da013194536b09e46e5ad9fa01e21957f6919,-23365.943359375,1,1,0.0,0.0,bi4-2
1409,c073b5fd73b2e0e21f5b7294413e258b79984277,-23365.8984375,3,3,0.009318907005362026,0.0031114056176909932,bi4-2
1410,3dc4c4d2fe1adc00769024cc9b207ecb04736aab,-23365.896484375,3,3,0.00885887623054915,0.001745234945905782,bi4-2
1411,23c7d404382c34b6ee383c8890a3175576b4ae20,-23365.875,1,1,0.0,0.0,bi4-2
1412,3fe5f90a7df26428903ca20a8b1b1dfc30b3fa95,-23366.04296875,5,5,0.008601130993710905,0.002343020505765544,bi4-2
1413,25cc37404f7019282de84d5121d1523d45559d66,-23366.05859375,3,3,0.008299806230775052,0.0012592620321951497,bi4-2
1414,04ec9284d3f49550eab33c67804619b9447d8b1d,-23366.080078125,2,2,0.006397802389179959,0.0028646543678388313,bi4-2
1415,0c8394bc9089a3ec26e5b242b1ed09ed78c563fb,-23366.10546875,3,3,0.01063148403862162,0.0009260409210683784,bi4-2
1416,5cdfe62299a9d0597f2536704f422cf39f69e2de,-23366.0390625,5,5,0.008783940642734961,0.0014668614479869874,bi4-2
1417,ac63a312dc269888ad6b8317061b11d0d14cbdef,-23365.875,3,3,0.005970756823815472,0.002673641480108018,bi4-2
1418,0ea5e1decc37feaf6ee52b350d68532d521ae198,-23365.8828125,1,1,0.0,0.0,bi4-2
1419,8ea56bf700661571583bfbda3a6e14102613a744,-23366.0234375,2,2,0.0020158229312271366,0.0016903822922530818,bi4-2
1420,d6aea179395fd7f7fa4314a9a9a65c61eb5c727e,-23366.064453125,3,3,0.008967909626132517,0.0018156932997930714,bi4-2
1421,1f7b6a7dcfb1ca3c5564e94f0405e9e82f7353ba,-23365.3984375,3,3,0.007728989838687946,0.017972342456133397,bi4-2
1422,f5d9114ae254c7c9a42d3a16567b0679c5b3a00d,-23366.048828125,3,3,0.011400046085025733,0.002582929682660589,bi4-2
1423,e268d95a26606b3fe1d6138888642d3512246d97,-23366.01171875,1,1,0.0,0.0,bi4-2
1424,067b34d81c5c8c06eb94815dea81fef264fece1b,-23366.1171875,3,3,0.0064912499083589,0.0003667676424616375,bi4-2
1425,07360874330ad8db5d286d0c4af120b7b413429d,-23365.619140625,2,2,0.01528966749286959,0.007667625299846462,bi4-2
1426,f6d070c33382d7e30b88bc2db1335cbd56a5c63e,-23365.86328125,3,3,0.007866272412848244,0.006317510230750915,bi4-2
1427,5d3a11a0b1e5c1d36a51075ea150c8cc685387bc,-23365.93359375,1,1,0.0,0.0,bi4-2
1428,f1d6b3c059ad077c44493aac42206576f74151e2,-23366.0625,2,2,0.013194982032951929,0.0023344871205182383,bi4-2
1429,15c1513135511e46ebae5347983ab08a65a438d0,-23365.55859375,1,1,0.0,0.0,bi4-2
1430,868fc6df15567bbe6f7c78004957f68f6aea8d7f,-23365.900390625,1,1,0.0,0.0,bi4-2
1431,89de74268a1e4d5d433c30cfb550b28ed51723bc,-23365.83203125,1,1,0.0,0.0,bi4-2
1432,de14e8a0b540d33ca7d025997cf0b045bf7193eb,-23365.81640625,3,3,0.009153343765246683,0.0022505431039961123,bi4-2
1433,690dd4bed6474cbfeca6f889bd55b76538075616,-23365.880859375,2,2,0.012565041505998579,0.0024019768018397475,bi4-2
1434,198f2f91b6d32de9f006a200c6d6a8798a6c4f4b,-23366.072265625,4,4,0.007522085364673869,0.0021148493234617247,bi4-2
1435,f9ca1972ebf89bc22487c75dbb0321d5d90273da,-23365.447265625,2,2,0.014964883476944081,0.003326339243895354,bi4-2
1436,6214f0fab56980255a01ed7d2d34d4553e02a95e,-23365.984375,5,5,0.00864073122442688,0.0025090987716088987,bi4-2
1437,0c2bb5916782dd18dc9b1745d97ec44d74dd63c8,-23365.9453125,5,5,0.008611497788179693,0.0027672877417492378,bi4-2
1438,6109b45022cd1aed317d4998082fc60282418c89,-23365.91796875,4,4,0.007651275366702758,0.0019092582948361308,bi4-2
1439,3c43ada03a8ccfe87633bcb9c9ee3359eda15b6c,-23365.765625,2,2,0.0076115312342703925,0.0033728720948814662,bi4-2
1440,1c302619b3422b5995fd9c129e8e46a8a01a1389,-23366.03125,2,2,0.003177836577081107,0.0007786740926083611,bi4-2
1441,9085ebe8841f6629a8e0afb6d2a89ea2fae879d9,-23366.0234375,1,1,0.0,0.0,bi4-2
1442,d9915e67e3d1c397a4d702d10946df7a3fe89cc7,-23365.041015625,3,3,0.009616121501694207,0.009970504698573471,bi4-2
1443,31d1eb37a7e7f868d7cf8f26c32063c167c9d692,-23366.060546875,3,3,0.010891676712006294,0.0021025472806629544,bi4-2
1444,efeeeb81887179bdd2e87ab9cafd4b9e0d87dfe0,-23366.05859375,2,2,0.0031396761016997516,0.001371024270309312,bi4-2
1445,d5dce14fde87b412d4f57b08bdf3fa3bd3b7081c,-23365.8984375,5,5,0.008722273789159709,0.0021842637955391316,bi4-2
1446,339d80aa7e70689819e6214dcf42fd7d71e88f95,-23365.89453125,2,2,0.006112329333608569,0.002247523916632223,bi4-2
