atoms,coordinates,total_energy,forces
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.776123444626984, 5.422254537783251, -0.14247468033526384], [-2.753305155343318, 5.677052722277393, -0.0716434452947004], [-5.481354388776628, 2.41985881011387, 0.14277071227703897], [-2.6224027012538444, 2.665306455008286, 0.05315353565929973]]",[-23366.06640625],"[[0.41253331830647133, -0.4308144375054, 0.1134596568968213], [-0.3941617476484572, -0.5049750180243167, -0.04665181840843654], [-0.4467791971671134, 0.47608701257353575, -0.09639703557992106], [0.42606463032844666, 0.45756693491504485, 0.02991777397230035]]"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.706271147907048, 5.247665145484663, 0.045559631798402056], [-2.8789859646560045, 5.685470398517634, -0.15876889647233253], [-5.6159471376797265, 2.655366097203239, -0.013249161018864017], [-2.4411495944461565, 2.7323113494018307, -0.013937809440933296]]",[-23365.447265625],"[[-0.5016836442086939, 3.7739953419055468, 0.02351264338757403], [0.33901993623215326, 0.11855414635362088, 0.05091332654597585], [1.0794540890647186, -3.7938026173604134, -0.006139561192772577], [-0.9206780968998289, -0.0986360048693117, -0.06803687789918669]]"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.754032285301068, 5.359183609102165, 0.06367909674618664], [-2.78509786138733, 5.742917812409855, -0.2635580663421878], [-5.567452464460487, 2.432251215469371, 0.13899811003983029], [-2.624557275837946, 2.8271467395608947, 0.09372840664967066]]",[-23366.080078125],"[[0.20153186722702307, 0.23250591266684212, -0.14658232301112872], [-0.47626904677772125, -0.14153334210537558, 0.15558437720692816], [0.31513560882444547, 0.10083435070635585, 0.08719731486409642], [-0.042637537402785156, -0.18986558304448425, -0.09405933587470099]]"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.6307067946981695, 5.4085158232408155, 0.0006117275828027222], [-2.903362255108196, 5.680270796099525, -0.06626642897176468], [-5.510752188342702, 2.4026466178494514, 0.2013564654938243], [-2.1973423065733475, 2.584270115922947, -0.02173199693227676]]",[-23365.623046875],"[[-1.300521260304254, -0.6808763150357401, 0.1134972978678563], [1.6688273632422752, -0.6390382728861798, -0.07483780946499678], [0.96877934980357, 0.4527452396540657, -0.1373730377862706], [-1.339255465006176, 0.8636350564916178, 0.09905962005972993]]"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.6307067946981695, 5.4085158232408155, 0.0006117275828027222], [-2.903362255108196, 5.680270796099525, -0.06626642897176468], [-5.510752188342702, 2.4026466178494514, 0.2013564654938243], [-2.1973423065733475, 2.584270115922947, -0.02173199693227676]]",[-23365.623046875],"[[-1.300521260304254, -0.6808763150357401, 0.1134972978678563], [1.6688273632422752, -0.6390382728861798, -0.07483780946499678], [0.96877934980357, 0.4527452396540657, -0.1373730377862706], [-1.339255465006176, 0.8636350564916178, 0.09905962005972993]]"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.885496933716478, 5.47537313086205, -0.08395547235583219], [-2.7021461796513897, 5.584590350198757, -0.13758909372848216], [-5.39838647127381, 2.62574473025245, -0.12311484750585709], [-2.2894976833430265, 2.642691630140449, 0.10569554661559608]]",[-23365.814453125],"[[1.1797384805016498, 0.2490076218088113, -0.09240940664433447], [-0.8250191226003246, 0.07540777192804554, 0.11616780134976816], [0.7094155758614401, -0.5818718194581817, 0.1518234168510167], [-1.0603518104853837, 0.26396204021520336, -0.17384276784137948]]"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.815142446674946, 5.431757052628695, 0.01976862498398388], [-2.6893676822091583, 5.441338698865748, -0.1691909616127094], [-5.555177795174899, 2.6928815731942968, 0.07525949255551191], [-2.3892906091560664, 2.705523432266313, -0.12949899095594808]]",[-23365.5390625],"[[0.9530580737454776, 1.6897499838634662, -0.10014442050365599], [-0.9861065377816383, 1.9805686512237595, 0.013059262363500006], [1.0600849298300945, -1.983180379254998, -0.020916228855207525], [-1.0280741636019748, -1.687139798494975, 0.10804701895942968]]"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.664167119171735, 5.67375218279979, 0.01856309737253796], [-2.9583169407924967, 5.577281529995356, -0.10630945803278936], [-5.622673766786485, 2.489554709302677, 0.16087154785201602], [-2.7038932011381824, 2.6140146671213995, -0.038371342633896285]]",[-23365.763671875],"[[-2.02653228778061, -1.0453185620126029, 0.16193474840633326], [2.2288874741158855, -0.307643718614104, -0.11554184022899112], [-0.42019757536778174, 0.9346659342508324, -0.03577389145408673], [0.21885067340416411, 0.4192066716630768, -0.01070641371010109]]"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.633004347658699, 5.384494223971793, -0.015334645073128178], [-2.7045259185466457, 5.578694176195941, -0.3407879867299154], [-5.539390096418452, 2.631094560542964, 0.20537729408195476], [-2.707242919361395, 2.9391675923109433, -0.15678483318037878]]",[-23365.5234375],"[[-0.1860801971950733, 1.9236032581738307, -0.11908939890485458], [-0.25540273022788906, 3.0033052017199546, -0.1984245330771575], [-0.20354997863308688, -1.605027974221652, 0.14641442988212708], [0.6456213290499745, -3.3209867697205104, 0.16964379410940797]]"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.560282691668575, 5.421008140439348, -0.057516429507135106], [-2.7939585897774464, 5.71497458949641, -0.232788263977254], [-5.642402193355697, 2.3974068684280994, 0.07566014084680148], [-2.6814427218292614, 2.6935765752333762, -0.035568402071044856]]",[-23365.955078125],"[[-1.4078792746586324, -0.41283434323056795, 0.06993327321448577], [1.0702068543362762, -0.5606766617516284, 0.001643491184500959], [0.21334712120886284, 0.6417883263437625, -0.016903264255100536], [0.12480352456516708, 0.3287347980073036, -0.056124641852631094]]"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.691591931038106, 5.471130292688801, 0.07576652737844713], [-2.735160196022834, 5.688903997529476, -0.15797254092086643], [-5.497316995660086, 2.361860600597478, 0.10481029308015277], [-2.5625500306905233, 2.7091009799338446, -0.03167927785228926]]",[-23366.0546875],"[[0.14459120820314325, -0.7195920077846942, -0.034431713157395266], [-0.19099820603357773, -0.43150807009869346, 0.06924761104538688], [0.09011279319028509, 0.8644434117712214, 0.013847182503910583], [-0.04192406616656097, 0.28765291771439533, -0.0480506124279552]]"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.7068155885887695, 5.434776725980324, 0.10430675170263132], [-2.851273259359716, 5.685778667413163, -0.21610139551893445], [-5.426116839920189, 2.404775960638247, -0.07031723761271648], [-2.4869252196922735, 2.6519558368228258, -0.11337682984018797]]",[-23366.044921875],"[[-0.3067749423768964, -0.6610063046291478, -0.09403506464747624], [0.5015282980700373, -0.5495648619825735, 0.07774670576346349], [-0.1120431839622182, 0.5505732491984149, 0.13757656642473567], [-0.08415276708804738, 0.661170341101281, -0.12032476323292056]]"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.764124124259944, 5.217729938120831, 0.061265862162644846], [-2.887662447256864, 5.677155792832465, -0.01901837485251348], [-5.46391350316207, 2.624183107695277, 0.23135661458815915], [-2.5150124095921025, 2.689942833595809, -0.10045284944783175]]",[-23365.64453125],"[[-0.46788133231000223, 3.3131587847196164, -0.1103946431283243], [0.20502666683692766, -0.030276967566389864, -0.11624184916164022], [0.4502310079084589, -3.445083703325307, 0.1059431869267056], [-0.18852619182515631, 0.1617782195595703, 0.11799565101699398]]"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.816800724423395, 5.5948306005054524, -0.1846030482886902], [-2.863038320790645, 5.531086275655561, -0.0588582723450789], [-5.295004244830945, 2.4318583350111522, -0.029037709288931], [-2.661415637301489, 2.702036888382136, -0.10858147891756323]]",[-23365.55078125],"[[0.055690279445073085, -1.0835169485202838, 0.11012015200348181], [0.3306813298618911, 0.7358187630029966, -0.06044080653130848], [-3.2038066216538494, 0.49392471907678875, -0.031316166899504706], [2.8204230472442906, -0.1497347029132165, -0.018637160618804494]]"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.610560844144728, 5.40296984451417, 0.14705315147166614], [-2.764344650316647, 5.674680862079926, -0.16168232058353169], [-5.269555517947253, 2.5188972536654735, 0.09329470996500316], [-2.6577924101411883, 2.593974974694208, -0.10112731230353011]]",[-23365.580078125],"[[-0.738020142743444, 0.022357518091206112, 0.04514060027010125], [0.8120268169422682, -0.593131200630065, -0.03504407827715911], [-3.493195240647363, -0.26592615842511047, 0.30180731122001936], [3.4192153059361594, 0.8376638149193149, -0.3104451941632646]]"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.730527442334272, 5.372868201877734, -0.042917989567697996], [-2.7955892975881915, 5.561556585363739, -0.19580546742138538], [-5.518959065961302, 2.621569610259119, -0.009295437928488276], [-2.6440706544228156, 2.8254608477409318, -0.03820309597927224]]",[-23365.80859375],"[[-0.10664854375687882, 1.6840709280696096, -0.07911381349015188], [-0.13308309837429788, 1.8182589329256407, -0.0453794815965261], [-0.2101866680383974, -1.69246095653145, 0.07941416992705803], [0.44948425629456557, -1.8104576874123668, 0.045224716527504275]]"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.753980780192004, 5.551316020534422, -0.1669119707722389], [-2.7569315633263023, 5.861184247412779, -0.15797677303796653], [-5.3578641912338165, 2.537565622570646, -0.003676017360623965], [-2.406738769624725, 2.723163093472115, -0.0694931353546497]]",[-23365.986328125],"[[0.4856069386536156, -0.6405927627145778, 0.06377686614451229], [-0.19005754171234435, -0.9106142793571305, 0.0006395854039405679], [-0.026514968484228508, 0.561510728077021, -0.0625932838626652], [-0.26989157301713546, 0.9885336605041122, -0.002446895030906539]]"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.67998651601177, 5.428281144763901, -0.016954590006463693], [-2.8276604114077255, 5.586689049404892, -0.20435211159768746], [-5.519118664277835, 2.482068296993682, 0.09208801697024535], [-2.6761378508535034, 2.815851433680931, 0.004375202717980559]]",[-23365.984375],"[[-0.6664462476971672, 0.07265242199503025, -0.010437882405672463], [0.45422964117164316, 1.183589480939914, -0.0724599491062544], [-0.5190715616769156, -0.026304271606197475, 0.05774551760125611], [0.7330815650683085, -1.2286686575216255, 0.02593487586913892]]"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.638856362013028, 5.4095493802623755, 0.05282522219135835], [-2.699612597317057, 5.347256555504883, -0.30524563715931174], [-5.478131486938153, 2.5111485081862908, 0.08471429850588924], [-2.6697085909417675, 2.759826724102335, 0.07511209841149948]]",[-23365.552734375],"[[0.006505557929577838, 0.5192942193334477, -0.16220322314646113], [-0.10789002731384255, 3.509997409070422, -0.3386746368872081], [-0.8320330958915417, -0.5697598600079377, 0.1654988135735932], [0.9308838394152824, -3.4619403791654375, 0.3364662123202147]]"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.816800724423395, 5.5948306005054524, -0.1846030482886902], [-2.863038320790645, 5.531086275655561, -0.0588582723450789], [-5.295004244830945, 2.4318583350111522, -0.029037709288931], [-2.661415637301489, 2.702036888382136, -0.10858147891756323]]",[-23365.55078125],"[[0.055690279445073085, -1.0835169485202838, 0.11012015200348181], [0.3306813298618911, 0.7358187630029966, -0.06044080653130848], [-3.2038066216538494, 0.49392471907678875, -0.031316166899504706], [2.8204230472442906, -0.1497347029132165, -0.018637160618804494]]"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.600311916835258, 5.459024976023305, 0.051554959553475596], [-2.7456032579791865, 5.8552720030961005, -0.15486355818149594], [-5.744273185470549, 2.6038268692180098, -0.007303434146571475], [-2.4627310254193757, 2.9039824394261653, -0.017233547112445347]]",[-23365.818359375],"[[-0.318880731176151, 0.7687988356573587, -0.049317308236419555], [0.028648975000290466, -0.18035157050493586, 0.07218118994781095], [1.2888150211565592, -0.3895847186992054, 0.04406938554277005], [-0.9977844947789652, -0.20072063231029108, -0.06793094839053634]]"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.726248088744252, 5.426975616557941, -0.11993082443229088], [-2.69989382108604, 5.846548622593404, -0.09747925880146568], [-5.343535893692713, 2.401314907504842, 0.1921820196657163], [-2.5241815726362207, 2.8327186830390536, 0.04692834457870394]]",[-23366.015625],"[[0.43749750963731365, -0.4883754526420748, 0.12400056860517913], [-0.5104145497156035, -0.6341727145810847, -0.030436226926215584], [-0.5245253887096611, 0.649910445708482, -0.10761198806468117], [0.5972804491994808, 0.4700304672054065, 0.016998122587434175]]"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.579791889291616, 5.4009992610592645, 0.056062088122445675], [-2.751020454595464, 5.646106389169888, -0.18199068951362024], [-5.381679824445081, 2.4572194347841, 0.10261800906187146], [-2.6829693391592575, 2.6721131591802454, -0.14823699243385283]]",[-23365.875],"[[-0.9302163806666021, -0.10550964727261286, 0.0913172014192212], [0.7870217964707129, -0.23904181477266004, -0.07068424143988851], [-1.9851297907467136, 0.03642442205021964, 0.17119118768916824], [2.125446280476991, 0.308222422832721, -0.1915545930644499]]"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.664167119171735, 5.67375218279979, 0.01856309737253796], [-2.9583169407924967, 5.577281529995356, -0.10630945803278936], [-5.622673766786485, 2.489554709302677, 0.16087154785201602], [-2.7038932011381824, 2.6140146671213995, -0.038371342633896285]]",[-23365.763671875],"[[-2.02653228778061, -1.0453185620126029, 0.16193474840633326], [2.2288874741158855, -0.307643718614104, -0.11554184022899112], [-0.42019757536778174, 0.9346659342508324, -0.03577389145408673], [0.21885067340416411, 0.4192066716630768, -0.01070641371010109]]"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.776123444626984, 5.422254537783251, -0.14247468033526384], [-2.753305155343318, 5.677052722277393, -0.0716434452947004], [-5.481354388776628, 2.41985881011387, 0.14277071227703897], [-2.6224027012538444, 2.665306455008286, 0.05315353565929973]]",[-23366.06640625],"[[0.41253331830647133, -0.4308144375054, 0.1134596568968213], [-0.3941617476484572, -0.5049750180243167, -0.04665181840843654], [-0.4467791971671134, 0.47608701257353575, -0.09639703557992106], [0.42606463032844666, 0.45756693491504485, 0.02991777397230035]]"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.698184565237868, 5.364103799737119, -0.20815337385406898], [-2.8092468705865516, 5.657816742075285, -0.3275493554937249], [-5.416473906089217, 2.4482582514962425, 0.10971004628622653], [-2.3461101010319463, 2.89037673443687, 0.05401189452559893]]",[-23366.03125],"[[-0.11075444350309442, 0.0540714091580196, -0.041182791005420646], [-0.008270538947640597, 0.8199278213132029, -0.07440884637705446], [0.7229884369334104, 0.014233480682470776, 0.03195793002902359], [-0.6070002529495236, -0.8855064147024194, 0.08203762219517617]]"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.620511925957488, 5.463538686408503, -0.040464615750333756], [-2.7264358157474136, 5.7549124271195415, -0.15677093013783872], [-5.452690589734866, 2.4760475340129786, 0.10507406236219685], [-2.551795738438339, 2.747752852782141, -0.05862040639314141]]",[-23366.1015625],"[[-0.2941978186862394, -0.29170672688184257, 0.044011854506712765], [0.19467514269185102, -0.4728389875811132, -0.0027669754394792014], [-0.14595121968119393, 0.39785076849825124, -0.03274499656271398], [0.2454163029330151, 0.3662440256436585, -0.008614563024714647]]"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.6626413209107245, 5.477838415851363, -0.07667520110786777], [-2.839539184880213, 5.687457023209458, -0.25762061079886145], [-5.313776979458234, 2.491570822945663, 0.0630868174402423], [-2.624042875409752, 2.8319822371627392, 0.09769236574059459]]",[-23365.826171875],"[[-0.9412433339845536, -0.43399602515550395, -0.011264096577681057], [0.9321873894367806, 0.35526952285911634, -0.004885337298399514], [-2.1787411646300936, 0.12073547147835274, 0.04533490378533727], [2.188833778544076, -0.041156570880925114, -0.0299814242372554]]"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.707608629956903, 5.317427658661279, -0.04630832851936339], [-2.6878569873241966, 5.590226300940747, -0.08634560859347462], [-5.601130311293981, 2.746441603579061, -0.08574100748889411], [-2.5378990020963865, 2.7984141813623578, 0.026791641077003703]]",[-23365.28515625],"[[0.3857701251017782, 4.496188279082247, 0.00232620789619427], [-0.6751561215686214, 1.4577412199779984, 0.0019895402635413447], [0.9087605129557492, -4.404959832193089, 0.016632521800734063], [-0.6196151204553988, -1.5462319547115524, -0.02046892350719939]]"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.593208549246059, 5.2654938721590145, -0.0525306185182456], [-2.846270388242156, 5.699496895606487, -0.24896447374101371], [-5.457761771009789, 2.5561962578935664, -0.006327964871330513], [-2.6004381685662863, 2.7325387648555783, 0.11573744789103038]]",[-23365.7734375],"[[-1.4822052800461547, 1.8881333278452697, -0.09345198955107514], [1.196592585237202, -0.08039273232978429, 0.06632292816480577], [-0.43905117671224647, -1.9238588259689726, 0.14002405229547446], [0.7247794683830665, 0.1130070396467532, -0.11489464178439247]]"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.6626413209107245, 5.477838415851363, -0.07667520110786777], [-2.839539184880213, 5.687457023209458, -0.25762061079886145], [-5.313776979458234, 2.491570822945663, 0.0630868174402423], [-2.624042875409752, 2.8319822371627392, 0.09769236574059459]]",[-23365.826171875],"[[-0.9412433339845536, -0.43399602515550395, -0.011264096577681057], [0.9321873894367806, 0.35526952285911634, -0.004885337298399514], [-2.1787411646300936, 0.12073547147835274, 0.04533490378533727], [2.188833778544076, -0.041156570880925114, -0.0299814242372554]]"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.661900681115648, 5.363988801374349, 0.09177042485636491], [-2.8077160534235532, 5.678284535099827, -0.21236109600988562], [-5.467395095583069, 2.571853241311704, 0.2601708507596072], [-2.6132547073554107, 2.658332672605805, -0.04052665495814896]]",[-23366.0234375],"[[-0.5002697938007613, 0.9365988906732434, -0.006626225009674393], [0.4213943217050727, -0.35803669987319453, -0.022554978922865006], [-0.4323523179982183, -0.9578392998203851, 0.10685680322776905], [0.5089388899535943, 0.38238624294340706, -0.07694740077197758]]"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.65537906511101, 5.318116343231192, -0.05462588583288412], [-2.880853421236908, 5.634365618693777, -0.19083630231616233], [-5.66426062577636, 2.4626745010875455, 0.19220798985220577], [-2.6800044307738315, 2.7422213325111575, -0.019897210126722048]]",[-23365.990234375],"[[-1.2394364434980247, 0.5977283356171237, 0.029848307868787848], [0.9189878527496654, 0.2531711142975941, -0.07898381844264311], [0.3796088329331049, -0.4008113439987537, -0.013915028811538383], [-0.05484808842921127, -0.4528216014600588, 0.061782563166849006]]"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.630798429648142, 5.484989778800311, 0.12345998147099443], [-2.705995915413914, 5.76258246710545, 0.01806648983250947], [-5.22804391958179, 2.4263217406835107, 0.019250363996137318], [-2.653051913210999, 2.6562363338039328, -0.09304565497491818]]",[-23365.419921875],"[[-0.3284431833259657, -0.7938614488714811, -0.007343064392896924], [0.38677804951879546, -0.8403881573311088, -0.05094022544208022], [-4.040309839966253, 0.46329612724818964, 0.19908263300517065], [3.9805018336939013, 1.1696057573562368, -0.14017250787385968]]"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.711763185559263, 5.3696264810229515, -0.2633759478115685], [-2.587331063613507, 5.559293276395819, -0.08826644483699222], [-5.587247768675924, 2.4043729222682977, 0.08111804862309277], [-2.2719821071274713, 2.693812807824563, 0.013030473259003045]]",[-23365.71875],"[[1.018454118709593, -0.06308909566965872, 0.14035577620824308], [-1.040716799037302, 0.32071243750024514, -0.14347935973904727], [1.298094651802696, 0.2293548183170438, -0.10698978075658935], [-1.2736840707097805, -0.4849065697663254, 0.10916874046510865]]"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.637728945361939, 5.366363988184668, -0.072844220320717], [-2.869244511492106, 5.717774557211754, -0.20452971360008787], [-5.562515248675147, 2.6080614241181563, 0.03451994369207076], [-2.5612758581966197, 2.6933250669213056, 0.10503111331301035]]",[-23365.90234375],"[[-1.174848753813513, 1.2809860077138335, -0.08390018177421703], [1.117037467357129, -0.335969937714397, 0.0682758363587489], [0.2983345716874017, -1.346694698994742, 0.13408181823692267], [-0.2392557820957154, 0.4031852448564446, -0.12084556617642091]]"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.7934147291594655, 5.4116555381408356, 0.052565768407293545], [-2.7330184297939004, 5.690787781773007, -0.13870406147235967], [-5.397794611073063, 2.4773308932853655, 0.13491847577454474], [-2.580630865450038, 2.745884373486927, -0.03995434393742536]]",[-23366.064453125],"[[0.5817293802645109, -0.053820212240661865, -0.03492714958312026], [-0.5717864046370202, -0.1077987016792003, 0.04337540842146302], [-0.6694302716714292, 0.04780704654898761, 0.03672862485957581], [0.6622877431512676, 0.11194563625449505, -0.045718831405475724]]"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.795665906038957, 5.6049847357720886, -0.05296526727849141], [-2.6421915822845086, 5.5573015163179145, -0.15698487397047378], [-5.2776423726548405, 2.3022282422320957, -0.09760581092203664], [-2.6592571028531222, 2.788465412490958, -0.08092299781944494]]",[-23365.380859375],"[[0.7829568801314848, -1.12610215366047, -0.0756336177542554], [-0.6771790666512936, 1.1351277591742124, 0.036936442100478487], [-2.692070935561428, 0.7306585561131607, 0.04024626102035012], [2.58248017399074, -0.7390717245162107, -0.0024282473236167525]]"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.685891825196448, 5.403336986142163, 0.09076547040753585], [-2.759688374648341, 5.57107346549359, -0.20133412514274165], [-5.5186918321773115, 2.453960251125572, 0.17724006724837893], [-2.5560730422215334, 2.744022252422474, 0.027228568731393978]]",[-23366.095703125],"[[0.01758980574196541, 0.04031155679223566, -0.061174188401391605], [-0.12781361953985898, 0.6460579026074703, 0.01380632765215199], [0.25397587003078725, 0.04925403335273302, 0.04084902049340722], [-0.14082330586486877, -0.7360753592399701, 0.005976260056548838]]"
