atoms,coordinates,total_energy,forces,source,charge
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.787154159838809, 5.342395244030136, -0.092643320224397], [-2.8901598474246675, 5.751346457487305, -0.18521008016823806], [-5.350141044373409, 2.493390159561856, -0.03451460985234385], [-2.732705502035154, 2.8277567566995976, -0.08544040809699477]]",[-23365.708984375],"[[-0.46374617339367885, 0.37672965860357016, -0.01297321777766281], [0.2709851666387213, 0.07119506849762275, 0.004889418155587131], [-2.9750045393991758, -0.6794812336912334, 0.0807964471707619], [3.171831850889834, 0.23068073694837832, -0.07483750093244732]]",bi4-2,"tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[0.3137730167910889, 0.2127036249807121, -0.07937339252252], [3.4395947204777206, -0.008897884052312847, 0.20127098079923839], [3.8241080465229462, 3.0219570675893648, -0.12703800605436313], [7.044030318042688, 2.8765302643497908, -0.13632557917070298]]",[-23374.376953125],"[[0.2510183798557795, -0.014245919686423454, 0.03199022824474363], [-0.20398824911960478, 0.2491479526967272, -0.053983837336062546], [0.37995778324655205, -0.2780197601886611, 0.011952679521581567], [-0.4285997394432341, 0.04490150811310094, 0.010444582704205055]]",bi4-6,"tensor(-6, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[0.3569660261908173, 0.30797661841369744, 0.15356049004977504], [3.4640218596946255, -0.0722395070233671, -0.04613870284442235], [3.6652929317050855, 3.05408095538098, -0.09180133628019274], [6.886261302773442, 2.80655518652213, -0.0756089031486406]]",[-23374.294921875],"[[0.1518732962798472, -0.06891398451522986, -0.027905576106767978], [-0.21960277291558158, 0.649603970042678, 0.015110165637363015], [0.4264472621118774, -0.6881150028671523, 0.027758313520907366], [-0.36036298387408433, 0.10996516581946618, -0.018218975601256883]]",bi4-6,"tensor(-6, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.019942099478502, 20.57887771178889, 15.670607398116882], [9.165867872930997, 17.030708608784416, 14.529946543888556], [7.4981632970420025, 19.51781594292042, 15.43537099703138], [9.956891444270305, 19.822645200649788, 13.779804400583494], [11.319279752132058, 18.929192407266402, 17.914129621144035], [10.991416818534276, 16.134271700945856, 16.47218449148414], [8.517154058756306, 19.593707451691117, 18.495995567049917]]",[-40890.0078125],"[[0.3213150015693542, 0.31379297801334816, -0.2857253091895085], [-0.6057856631464551, 0.062166891879301765, -0.5765599173981909], [0.13177178361697145, -0.30110313709795244, 1.1277142362314354], [0.12229762319839588, 0.2856953815322102, -0.30094403714661067], [-0.049980293263132615, -0.7470406060480282, 0.2882430890594342], [0.378483203348466, 0.3484176834226442, 0.7848199025093499], [-0.2997800981037463, 0.037625318150300985, -1.0263875189982217]]",bi7-3,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.787890787951032, 5.457414544462131, -0.16781550296562722], [-2.6701377827995922, 5.71343510497917, -0.10217661248360761], [-5.438813642072626, 2.4798695244316713, 0.33223832527596286], [-2.574340419141136, 2.62428363552971, 0.020429974176194746]]",[-23365.953125],"[[0.80921042898655, -0.4728462380960257, 0.23317907926768758], [-0.7079598164488715, -0.7918919827640499, -0.1118450032212772], [-0.3350499964960695, 0.5110892075571047, -0.1923266443473996], [0.23267216028891322, 0.7549662930229204, 0.07177284711859135]]",bi4-2,"tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[-1.179817755811122, -0.5389406863903743, -1.6270487697535], [-1.503993592393069, 1.2725480769150537, 0.6689765234818701], [1.5041735164859544, -1.2725935319912207, -0.6690282743934579], [1.1796378317182377, 0.5389861414665418, 1.6271005206650893], [0.47795039699048536, 2.1668359319799553, -4.626323967711054], [-1.2270776772966676, 4.2017352642840535, -0.6895853533336678], [-0.6905852050984476, 6.377668599894992, -2.7781377641557436], [-1.824484999966712, 3.6673069505983227, -3.6516354687792605], [2.6147906663027403, 3.304535966785034, -2.8982399612567833], [1.36437268269209, 2.95092333244322, -0.22198220597499496], [2.1682240598238613, 6.211703173669643, -3.3234130296732682]]",[-64250.32421875],"[[0.028888987612730024, 0.09168306960079751, 0.027150108448352174], [-0.7307567723080743, -0.5364486290838144, -0.2094559601170763], [-0.10440844318147345, -0.294329047863946, 0.01652456626167555], [0.6266152097818899, -0.31155925377729843, 0.20631489307513567], [-0.006093641264993568, 0.0026839627001614347, 0.13940667866399092], [-0.42437181507370425, 0.3670689902588417, -0.27234821202017506], [-0.2526153957539124, 0.40379541939510716, -0.1892752060110791], [0.08168702637479847, -0.036894903334901905, 0.13428097599760364], [0.15369163286013113, -0.13785033764029608, -0.7933775669897337], [0.5107366062751555, 0.9121415154769921, 0.5759274256717836], [0.11540300058173096, -0.449149961277218, 0.36889092638553617]]",bi11-3_samples,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[0.03920500166988389, -0.051449365383804395, 2.458014567019869], [0.032429363158102104, 0.06598336634015782, -2.5794743679218493], [1.9967310097531694, 3.5207465312374544, 0.06300092331675165], [2.0594119542656424, -3.3999050859946633, 0.03785461957378497], [-3.948958495896981, -0.16503946364307676, 0.12567590454626332], [2.6220852762938076, 0.942300693299218, 1.347033214675375], [-0.5664349240511483, 2.830026091697066, -1.3992638581727512], [-0.45740551469472407, -2.5948656358183593, 1.352687232986251], [2.5319116567573356, -0.6942651982940803, -1.2491927226662027], [-1.994154313131218, 1.8483601966036407, 1.3902711286196436], [-2.0558099921474176, -1.9338760602643992, -1.2964117211946338]]",[-64251.65625],"[[0.09738464827076503, 1.0320382926417104, 0.7788379705961], [-0.6152704679379872, -0.027607101718413577, 0.12929380444592703], [-0.2804624123827915, 0.011191504011000624, -0.18864826787056213], [0.12751033204373288, 0.28150643510809636, -0.13686411334592474], [0.194294619214175, 0.32706522553795436, 0.11913285057223784], [0.10207161765181019, -0.10771200403280008, -0.533031631098467], [0.054480420474429726, -0.48795271162721343, 0.9418907381175186], [-0.5600590824317786, -1.0100491778411953, -1.0666263340997113], [0.44433448808931986, -0.23865265238359895, 0.49826973154884135], [-0.08847823916530036, -0.1661686891605777, -1.067262939593445], [0.5109268680139935, 0.3780822653004336, 0.5215639904556935]]",bi11-3,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.615131831639625, 5.384636072054097, 0.160007722290091], [-2.833942920719286, 5.660467730959342, -0.19265846667678765], [-5.487053263908214, 2.6282138220566553, 0.15377610042788958], [-2.405703543283842, 2.6722507453234585, -0.024418200068386117]]",[-23365.896484375],"[[-0.8136198733393496, 1.3025406058405158, 0.020710098258908606], [0.9089903697051023, -0.11617443479958169, -0.017555219243170155], [0.6069426602069564, -1.4932049796555702, 0.045523669141310355], [-0.7049058584300637, 0.31294081111172023, -0.04653710086433554]]",bi4-2,"tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[0.020516432514368608, -0.025306406601245973, 2.6076529350703264], [0.003549457227438087, -0.04234944314744525, -2.470565675246959], [1.961429310588367, 3.503175456125841, 0.01878866960179569], [2.0351934473577904, -3.5684751714859297, -0.1231321039178436], [-3.7431748433257708, -0.2169524520755907, 0.12097705898226363], [2.6487731568365462, 0.756051303515684, 1.3289973835705124], [-0.6936035476074415, 2.6491612743247948, -1.3601414561981975], [-0.4679649987537915, -2.6312333975717106, 1.3231038540062876], [2.788276484622735, -0.7527746066413767, -1.3393889974321085], [-2.059000613545251, 1.891397214469913, 1.3462419976205668], [-2.004843415667482, -1.708356495509531, -1.0353790598413277]]",[-64251.12890625],"[[0.09161586092710527, 0.5332856562308615, -0.012914426900361868], [0.4840642244841889, 0.16732573764317063, -0.15505565526132484], [-0.2885546040902127, -0.6475352592985015, 0.005827120564345635], [-0.03810114733250735, 0.7723433604298191, -0.027168440423999674], [-3.0433748381401533, 2.5120092828088083, 1.834465119307312], [-0.15220306615313586, 0.43697320999158606, -0.6159842065690877], [0.4081787413253853, -0.019246887785270388, 0.8667635765432133], [0.35866893448914405, -0.5231735019220798, -0.18917493293250232], [-0.7123353222212297, -0.3902313000787051, 0.6310431660876574], [0.4393789411239636, -0.20218317943894795, -0.40963018128226125], [2.438955974187837, -2.643741882791997, -1.93473768366318]]",bi11-3,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[0.1471769719541072, 0.0008646051568118067, 2.4959013499087015], [-0.01702762580724768, -0.1275990363958467, -2.590424639731661], [2.222637182148952, 3.408158909351157, 0.06063718647448129], [1.9268939933644775, -3.406829509855292, 0.09193635039871224], [-3.897619306268835, -0.05579758339689766, -0.023249100122259503], [2.7001317738055786, 0.8037256990844769, 1.3854977348628437], [-0.46323725467638044, 2.656972530842826, -1.1127335536055467], [-0.5805025419641869, -2.745019399889613, 1.2143756737180327], [2.6345202319261514, -0.7205238450845894, -1.1378796792101737], [-1.9446826506673627, 1.747153238147758, 1.1965203788653043], [-2.17666933059688, -1.8717614305009758, -1.241391265562354]]",[-64251.74609375],"[[-0.782982076956358, -0.4470995053755517, 0.3367282592988954], [0.14658947068185804, 0.3382054617236519, 0.5779657973819291], [-0.43951814072586476, -0.07299185922153556, -0.1593044055779437], [0.8446284230026173, -0.09007170693911438, -0.4408776894050913], [-0.9086880078066246, 0.7141335527637067, 0.4034031202584598], [0.3693447263437105, 0.11853347467280659, -0.1173512807874321], [0.5370101583238444, -0.07180904827106213, -0.6895867031281101], [-0.512699078978132, 0.5644654414590835, 0.2761927332749005], [-0.316566891321423, -0.4810324293868511, -0.37000421466819633], [-0.05958344599843119, 0.05222705299939729, 0.6226870762062588], [1.1018746352135718, -0.61553323482595, -0.4390185236840945]]",bi11-3,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[-0.028578710622385387, -0.11493207557038157, 2.4264286143448035], [0.09157144052243538, -0.1215002389266263, -2.5393293059427537], [2.005025257520405, 3.3579730305626296, 0.07559694292871288], [2.025473334829643, -3.392107489648547, -0.13394610112742236], [-4.168641755214532, 0.01603191253412308, 0.025458018108537026], [2.6969814310615035, 0.8880183816968824, 1.1386214218364281], [-0.5815285373736061, 2.8999769262952717, -1.034562064793414], [-0.5696846374281959, -2.6506960593238995, 1.1645210048441474], [2.6137213201859373, -0.8021937139401178, -1.2370248911684636], [-1.9132035257622648, 1.788709765359907, 1.101277945762614], [-1.9538118701419325, -1.8879231293100696, -1.3468675607301743]]",[-64251.265625],"[[0.6499047892784083, 0.6110584844168466, 0.24302841526641505], [-0.4857501491786599, 0.8972481350933029, -0.161463876313755], [0.2544899366802909, 1.3340962865581716, -0.21746237977574562], [-0.20444060925921506, -0.4697319619637971, 0.30139254062935256], [1.0581206059318213, -0.19440908479002728, -0.2788433878294633], [-0.2049047450577966, -0.9812183537562489, 1.1590565152690433], [0.464314387505614, -0.27701019026471335, -1.9543989203779661], [0.028198933997010386, -0.6630714158269138, -0.1571702345111887], [0.3818502704828912, 0.03055243571097234, -0.5480571662575113], [-1.309051156855186, -0.659896615892898, 1.3540105199635208], [-0.6460543030610599, 0.37645311059506453, 0.2456401432976534]]",bi11-3,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[0.28670792427612896, 0.2251058125070821, 0.061996112432633366], [3.5267646493635496, 0.102615588909356, 0.11641072415736699], [3.923511792479816, 2.9168268711289387, -0.12855784146061486], [7.011277390980512, 2.6484382126103503, 0.05942945246838195]]",[-23374.25390625],"[[0.4336861556316559, -0.00551672653516349, 0.0029396513372184968], [-0.46211645304530247, -1.061420361548371, 0.0942525286727589], [0.14460128693309252, 1.1168811441987323, -0.08933282290523244], [-0.11274684386336933, -0.05167832786017019, -0.008626266692757763]]",bi4-6,"tensor(-6, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.668238197778429, 5.648303327515813, 0.14418694082175398], [-2.8819424125251856, 5.594228213054309, -0.10874401186041796], [-5.363414069081242, 2.4584339720206594, 0.17478543364991284], [-2.6634218053558603, 2.69697722609878, -0.18365382910072003]]",[-23365.689453125],"[[-1.159716260703987, -1.1215440994630108, 0.16244752950354746], [1.4392066412896827, 0.1301790357524395, -0.17595153639489503], [-2.1123506164148633, 0.771526777615563, 0.21637845350737642], [1.8328036715284322, 0.21608118239596494, -0.2032232426632013]]",bi4-2,"tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.775941708154687, 5.271536852238099, -0.09136152344994994], [-2.678691395428927, 5.724291686566241, -0.16956857350181057], [-5.597416567607941, 2.5288239244764523, 0.05676542960980877], [-2.630569765075915, 2.7734333207635418, 0.01880690168353594]]",[-23365.8828125],"[[0.5809318236241388, 1.808248080137267, -0.12244412473730114], [-0.9497963704766954, -0.12850529809367245, 0.033577983024183376], [0.5426341924797126, -1.4171666186185055, 0.0806363187775885], [-0.17749923850720478, -0.2665118046260905, 0.00710065551098984]]",bi4-2,"tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.12634052432201, 20.447788845307667, 15.740541165626942], [9.086727390230068, 16.90216966074554, 14.504976203359412], [7.555863372725824, 19.3446764053099, 15.571938886669086], [9.753869159005124, 19.709335002532086, 13.708148554505017], [11.129029271757052, 18.79090189664694, 18.001018167651676], [10.857306258701117, 16.207831756770165, 16.577905633163596], [8.334861847518015, 19.867777602969202, 18.355808009393172]]",[-40890.06640625],"[[-0.7130341484457725, -0.29553314756033267, -0.5258237965220015], [-0.6477733435825069, 0.023256885330693335, -0.40919504754332964], [-0.7772289733506295, -0.13362662988227564, 0.34999788429683115], [1.3727986095633156, 0.6769816058196347, 0.14008586164955103], [0.06506375540833927, 0.23354525598181336, 0.03219491388026922], [0.45773714203816745, -0.2662392161186363, 0.6387744775563854], [0.24741024595603736, -0.25022288009907034, -0.21956112102140352]]",bi7-3,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.620986217736114, 5.518222966276991, 0.07659872145025975], [-2.8907962607164466, 5.587004751875729, -0.3937535198799339], [-5.627430719343613, 2.6317329171993307, 0.18611511207398806], [-2.4289871005068018, 2.6249470220048083, 0.04349433169293726]]",[-23365.8515625],"[[-1.0987903381607333, 0.17945091257095003, 0.04504218352903043], [1.3354008650215015, -0.19229286003323293, -0.030937391772942347], [0.8150242106603403, -0.39637438882695997, 0.11398529351692999], [-1.0501383546561935, 0.410182248857441, -0.1323832951300151]]",bi4-2,"tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.685891825196448, 5.403336986142163, 0.09076547040753585], [-2.759688374648341, 5.57107346549359, -0.20133412514274165], [-5.5186918321773115, 2.453960251125572, 0.17724006724837893], [-2.5560730422215334, 2.744022252422474, 0.027228568731393978]]",[-23366.095703125],"[[0.01758980574196541, 0.04031155679223566, -0.061174188401391605], [-0.12781361953985898, 0.6460579026074703, 0.01380632765215199], [0.25397587003078725, 0.04925403335273302, 0.04084902049340722], [-0.14082330586486877, -0.7360753592399701, 0.005976260056548838]]",bi4-2,"tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[-0.1532342938489255, 0.1462838370841559, 2.4825527045719356], [-0.01163751179426883, -0.13469214498380053, -2.4633617783894164], [1.9916200211555624, 3.4114250442313296, 0.031840566779014805], [2.038600444541702, -3.5101742769561057, -0.19437834471579601], [-3.9132038574030656, 0.049682743973385, -0.03927090324133914], [2.5555388359562543, 0.9348689781560741, 1.3976682841610284], [-0.6589035299802233, 2.5884538960743955, -1.2583533752067988], [-0.40156220592312963, -2.7170442385282256, 1.2144591338162727], [2.643200987122551, -0.819320271659597, -1.1437012639842326], [-2.1777628294212743, 1.9325388717550587, 1.2633607922426422], [-1.75936768990257, -1.987074156460709, -1.4401398052049017]]",[-64251.5234375],"[[0.33513700267501917, -0.653450856713616, 0.19763299282149982], [1.2149111911408907, 1.4389402748553095, -0.6695968792481414], [-0.39364022479567473, 0.3049956865862116, -0.43963137217151915], [0.1525148382943723, -0.09163175035340283, 0.1188752258934329], [-0.005063555469169068, -0.8684970152503023, -0.5871107021481318], [-0.11196903330616297, -0.5395802344609046, -0.13376989182941149], [0.357088013705675, 0.15424190066210558, 0.22348920317494297], [-0.4380884008916346, 0.38455872346838754, -0.034235543020234974], [0.12145373525351198, 0.3136976928776544, 0.08563583163124379], [0.3550739132227543, 0.19266921832149114, -0.2604230176065418], [-1.5965644121688558, -0.6434451461344004, 1.4920608381179632]]",bi11-3,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[0.11111683094874203, -0.09604299554867687, 2.075606776924869], [-2.0553190470640095, -0.30885005821201605, 0.09581325225576331], [2.055498214532597, 0.3088143240175566, -0.09587440031825312], [-0.11129599841732996, 0.09607872974313647, -2.075545628862381], [2.0511125805688097, -6.719312616477399, -3.187450705804117], [1.9557376589286992, -3.6751533080682166, 0.45532909456769044], [-0.5847654820682098, -3.3023485122136806, -1.2154257052972395], [0.547936675492688, -6.114330896211278, -0.7631778207172453], [2.9456862029648225, -3.9858261050318706, -3.945416117265362], [4.151622448593174, -3.100210074597583, -1.3739681555662329], [0.35959373288196295, -2.5240304035817425, -3.861189611243365]]",[-64250.578125],"[[-0.06695295163081745, 0.1978207862999421, -0.291004095422523], [-0.3414236104808677, -0.2914554785423933, 0.5110758378132945], [0.30167798465970114, -0.1782089662151621, 0.12854751563085787], [0.356225870918281, 0.42424937907365745, -0.6794385533552237], [-0.14900306939424704, 0.2071896856970578, -0.2691555686203818], [-0.15534824696240274, 0.043548114658236346, -0.08932701220888414], [-0.09462523599251509, -0.2254038019106606, 0.49369799907502204], [0.01809854506278159, -0.3597623224223636, 0.15116871078104765], [0.4618781116508392, -0.12904476725641556, 0.08678095018859065], [-0.09470236912988184, 0.15183020456710497, 0.017776992439727052], [-0.23655560806696313, 0.15475653295461655, -0.062296167017528443]]",bi11-3_samples,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.649675179002843, 5.4364766110272, 0.024253678937590492], [-2.7741479996904013, 5.6551106384936025, -0.22075221489602417], [-5.631915983493519, 2.48650829847714, -0.001115491402420496], [-2.6472065423606006, 2.806366821357751, 0.04338565208983959]]",[-23366.05859375],"[[-0.41314827509965063, 0.13527470791734536, -0.09747782510070406], [0.13536073707655505, 0.4276263706717572, 0.05736093177834547], [0.39869882163255294, 0.126564371247067, 0.11244653884855475], [-0.1180259386289333, -0.6889614104945235, -0.0721775904014005]]",bi4-2,"tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[0.3832620435167751, 0.21439520527836564, -0.10797493867127769], [3.353997195581775, 0.07549275264259082, -0.026588324015174695], [3.9301177782087278, 2.8761269642122036, -0.09686334424145143], [6.75181793745298, 2.6032069429183835, 0.08016289753069375]]",[-23373.984375],"[[-0.6013870174328868, 0.019583357957091655, -0.017055072553856628], [0.43211891312454653, -1.157560646625044, 0.05299509335920388], [-1.3094239670191252, 1.313060023114594, -0.12474433773776099], [1.4802157593230083, -0.176127914169007, 0.09046405749785329]]",bi4-6,"tensor(-6, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[0.1706223872830145, 0.23212079070837174, -0.021284089631881727], [3.4955526003407047, 0.19104382595675654, -0.15522783240222424], [3.8779262561247227, 2.988582891205282, 0.046729825875611204], [6.848873499018826, 2.8277745308214173, 0.08110014431163362]]",[-23374.150390625],"[[0.5880234442736383, -0.00731411889754776, -0.031902080495360904], [-0.6082832341343907, -1.2866676346122687, -0.06216581201537863], [-0.4390472686332866, 1.428130836984732, 0.10040024540925574], [0.45851459264073285, -0.13315102695727224, -0.009520517434132994]]",bi4-6,"tensor(-6, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.616608311433398, 5.441771417406599, 0.09622322738626399], [-2.767839665756872, 5.51044685332996, -0.14685567844610628], [-5.579799432218504, 2.4204698685277335, 0.03245032584763234], [-2.5416559529152774, 2.690060300618085, -0.1108924230143214]]",[-23366.033203125],"[[-0.4994740369335943, -0.3273555032449113, -0.010895806415591425], [0.4166211174764515, 0.7521869289731383, -0.002293440196778124], [0.5074581394045188, 0.3895460492863389, 0.024862375589518274], [-0.420337494878965, -0.8175202389855285, -0.011993822337052996]]",bi4-2,"tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[0.015740317304266806, 0.026232089115451745, 2.474870772910437], [-0.07059935001107188, -0.1750297439335933, -2.6166780264353644], [1.8318094646752843, 3.3597474543105563, 0.09735026601880559], [2.022646123242332, -3.4044492865059417, -0.11447940464286338], [-4.055472508494806, -0.009848629874721834, 0.06803935138593388], [2.588472706138887, 0.6307911133147772, 1.0159954428680904], [-0.48385461342249114, 2.8035487565027037, -1.1920721579062858], [-0.6451766493167598, -2.636664218986798, 1.2377527731055922], [2.7147398347228155, -0.7595970839804868, -1.3679625114256575], [-2.0516505723004133, 1.9324429233193028, 1.2129611423976232], [-2.2841296246413005, -1.7164543958302005, -1.231401907348611]]",[-64251.359375],"[[-0.13929807520657855, -0.01057854239497448, -0.1780180359891336], [0.09587299304465133, 0.7306328450673718, 0.27800273947634885], [1.7679840682109043, 0.5275006709283548, 0.7889393262656506], [-0.38664584332134877, 0.17850628874866517, 0.25616228594258533], [-0.5799244648501289, 0.9338899748889228, 0.6189384057302345], [0.015124826075671859, 0.8750821282977601, 1.5880694826401969], [-1.5727189598623807, -1.0474021851633368, -1.1965324213900557], [0.35425733040849816, -0.023434440670702453, -0.4640380451854747], [-0.6805071044182113, -0.931328126286515, -1.3734084755694287], [-0.01411949847427934, -0.39075451986050963, -0.02044486311055012], [1.1236858295772274, -0.83509065345676, -0.30618358832375125]]",bi11-3,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[0.46757492701756975, -1.6436633305907562, 1.1872064870216619], [-2.025530196796897, -0.4306877882503676, 0.20159457806555792], [2.0256915839210867, 0.43072586726905393, -0.2016926657023006], [-0.46773631414175987, 1.6436252515720713, -1.1871083993849205], [-1.904547656769231, 1.4101846770426725, -7.329659705759589], [-2.320446166096891, -0.7379861301065138, -3.1156073143078595], [-3.2082320816836414, 2.180326417321631, -2.8330311827817702], [-3.908936433442938, 0.6085631064040167, -5.369438240144978], [0.4038770638366489, 1.942669507215656, -5.531227818240825], [0.45829924436586467, -0.5992188882595477, -3.986305744858502], [-0.8608085844259877, 3.7553931965994365, -3.544668461478641]]",[-64249.87109375],"[[0.022885437852180827, 0.26047886199799536, -0.24977597070116733], [-0.720332485903415, -0.6725423366537199, 0.9539780149638053], [0.8492044749321291, -0.3275318295969317, 0.5543476307202281], [0.7222279041989742, -0.8201885313175026, -0.7758853140977007], [0.13776826798213784, -0.009953064641858292, 0.19989242810333846], [-0.371598453773384, -0.04198232225410951, 0.37484812427273706], [-0.7748548153824807, 0.11357787628535877, -0.24154092842334293], [-0.3201955426357047, 0.11002034172372922, -0.35032081503193996], [0.12490857989826061, 0.04629295905794228, -0.1949378067356306], [0.38743393829687073, 0.5156267957621162, 0.3479466570637912], [-0.0711434407176786, 0.8252078416764153, -0.6175968033609687]]",bi11-3_samples,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.030866582366247, 20.24902600716945, 15.588680646126285], [8.950882901344634, 16.994926390167162, 14.457430722669779], [7.4322183314697305, 19.4236995572314, 15.527449512011238], [9.898644761622554, 19.789899153596526, 13.669155879056479], [11.3425305596432, 18.782638852224363, 17.90174913332488], [10.889265023650704, 16.111297072896402, 16.568480949441145], [8.538316997703385, 19.71793981213658, 18.151334136397168]]",[-40890.23046875],"[[0.46373095245457185, 0.6593160604789843, -0.7704746816218805], [0.28117867069637925, -0.2521915234530363, 0.20922193817830556], [0.10260059670787143, -0.10923877735383766, -0.2762411214630752], [-0.11760191206178246, -0.0419497515013041, 0.09895590170101744], [-0.3110061577602872, -0.6239011517884115, 0.47005144741877025], [-0.3800008749592943, 0.24114029890785998, -0.22031887696289454], [-0.04747982206923204, 0.12442932600475515, 0.48608845511915044]]",bi7-3,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[0.1401592716454041, -0.048219084354357865, 2.6716595604295224], [-0.00690516441944874, 0.050588312782544886, -2.501602362817267], [2.1575168732694605, 3.3145497580502568, 0.06232519227639152], [1.9736232777179001, -3.5758192095589063, 0.0071981159139945005], [-3.8312754433111413, -0.06335410864494675, -0.09094630340619846], [2.511277900525684, 0.8723035827809916, 1.3535835912264798], [-0.4786762681599919, 2.7488315028087995, -1.2210678936333732], [-0.604045743134634, -2.573712602106579, 1.2909812872617734], [2.6192524160277237, -0.6875772364283685, -1.3735912564867263], [-2.004424039403662, 1.738977182059797, 1.2801412364434577], [-2.0618565646294895, -1.7129639639382257, -1.566369514185013]]",[-64251.3125],"[[-0.9863333092054966, -0.007188258186201844, 0.020625426642916538], [0.486990244339151, 0.5973807222780575, -0.6502333764435908], [-0.38403524657612514, 1.136235391026799, -0.6102125910103912], [-0.16041589408739867, 0.9073875431106211, -0.19238963640958243], [-0.8013850150902345, 0.4233114915453693, 0.2615906590399998], [1.19604956795014, -1.0957065553288101, -0.3253157431382932], [-0.10522528310618742, -0.15523696955622832, 0.5849350334534734], [0.13630510378838206, -0.2703899045066162, -0.9250129792198406], [-0.10548738150695965, -0.7150606930748551, 1.0983943880555838], [0.35082341455502175, 0.24130958043333423, -0.1615675946724675], [0.36503581217994563, -1.0578095022777754, 0.8736351106407598]]",bi11-3,"tensor(-3, dtype=torch.int32)"
