atoms,coordinates,total_energy,forces,source,charge
"['Bi', 'Bi']","[[0.012475835392783519, 0.16813629079253753, 1.4603746453389064], [-0.004030390368372409, 0.08798431038869864, -1.1314659256876756]]",[-11684.3740234375],"[[0.021479110496246012, 0.10387509324762813, 3.3935968199120805], [-0.021482092977557526, -0.10387668733246705, -3.393596305691165]]",bi2-2,"tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[-0.5960589366151487, -1.7563358731064087, -0.9432458557827146], [-0.0806066145050488, 1.0047710619030896, -1.8201215920508367], [0.08068959116540203, -1.0048284029473697, 1.820285737956901], [0.5959759599547962, 1.7563932141506904, 0.9430817098766511], [-3.911236273855727, -2.3284037226345307, 0.1643568875731557], [-3.559983985859554, 1.798433890263138, -2.1576422708245224], [-4.796192478807563, 2.312876173348083, 0.5976615102196948], [-2.551753884737038, 0.24810375370646498, 0.2910713810618438], [-6.462586649868671, -1.5118758546776274, -1.128166047922131], [-5.404220097502348, -0.03069434520301556, -3.481228770934785], [-7.258980895984615, 0.7534840778363983, 0.6227524601265663]]",[-64249.7890625],"[[0.40925433721491883, -1.2878601129159588, -0.1997780653716693], [0.08789310718523613, 0.6223307211116244, -0.19527760391677695], [0.18188657136062591, -0.7834258496066748, 0.33099690723790426], [0.34194045392331657, 0.6995728733125262, -0.2716598759023141], [-0.24742366712193914, -0.5317095691240008, -0.11973088949728812], [-0.3407061180370822, 0.6689031952327563, -0.8324403588568381], [-0.23430116072800758, 0.32589424166854386, -0.03221874287750639], [-0.17106710618219095, 0.5083764351159159, 1.108181040524678], [-0.251609322532192, -0.15217169867727337, 0.15322991389985371], [0.33883018871423104, 0.0421170532762526, 0.12015301344705058], [-0.11430997260315244, -0.10508207258114315, -0.0602504933703789]]",bi11-3_samples,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi']","[[-0.083199845340739, -0.12140968493471574, 1.4208923649222636], [-0.0053016929826865886, -0.03616657911593173, -1.3472611258627036]]",[-11684.7451171875],"[[-0.021155989499398353, -0.02278244968716873, 0.8159539220760675], [0.021155110181632374, 0.022782655375535043, -0.8159534078551519]]",bi2-2,"tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.862097669543115, 5.582100851064191, -0.09036705229764166], [-2.822653245981926, 5.461882938078925, 0.03615710380701298], [-5.57512376563346, 2.452839245175774, 0.15191195451414677], [-2.6167547957053685, 2.6482956097204275, 0.20319063684095062]]",[-23365.9609375],"[[0.6551143613761591, -0.9005170374549062, 0.11126187670278453], [-0.4053606050185534, 0.8479621171996086, -0.08668072853210546], [0.005317604769946628, 0.6607332533228695, -0.06849674566416729], [-0.25760220735094796, -0.6105550621402995, 0.04537337265204665]]",bi4-2,"tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi']","[[-0.014044029246577817, -0.00010690987499583516, 1.41365382465821], [-0.0069722047477915735, 0.03594023744770649, -1.4119327769833985]]",[-11684.7822265625],"[[-0.0006918230498908302, -0.0017668764363583177, 0.27481256433695134], [0.0006905338980549738, 0.0017652299009859951, -0.274812358648585]]",bi2-2,"tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[0.23908093982055706, 0.27932621643712985, -0.15342922241314702], [3.3026597881188056, 0.10401767726319133, -0.07690657814635808], [3.6889484176224356, 2.99662380011533, 0.10636208114388086], [6.934008429745275, 2.7624505732442852, 0.16196457248746604]]",[-23374.306640625],"[[-0.049212407169600764, 0.045623093755376105, 0.005869137555373887], [0.055002303281853196, -0.585181859493047, -0.034679259106250984], [0.4795172260364186, 0.4987857522378249, 0.03944337190908123], [-0.48565908065447555, 0.04030463537870928, -0.01040442719289192]]",bi4-6,"tensor(-6, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[1.1829487629959377, 1.7372886715413918, 0.2982311515943783], [0.17452027755235913, -1.3502575057621395, 0.28560587804032084], [-1.3138212854202183, 0.9958135429352245, 4.18729878172646], [-2.0182142561767344, 2.6768154324695965, 1.806619968055837], [1.3942547861517423, 3.527732111362181, 2.455947225144294], [0.8690334365512759, 2.485346742490629, 5.013019267182847], [4.583862556850488, 2.565122130808083, 3.359787808159984], [0.03178896754176234, -1.5675044910834957, 3.1936374760711725], [3.6614635972973617, 0.4502733221733369, 1.3943763925744526], [3.7095372898626553, 0.7923174251583769, 5.3960473232046615], [2.811438892199751, -1.5063844613857864, 3.261905120160921]]",[-64250.01171875],"[[-0.7075839209594375, -1.2245672314973772, -0.9594642379142447], [0.2584381762937289, 0.6431186158528811, 0.18756994661017484], [-1.828148943798806, -0.587418720476683, -0.6618547691401822], [0.7746316435050329, -0.22812845285500394, 0.41271360415954317], [0.26346921088952135, 1.3854109059646118, -0.2324550562182716], [1.5274952872033354, 0.06730714699760558, 1.7786639224107055], [0.10265263586454819, 0.7460610152034705, -0.7488810027055991], [-1.4894588802841247, -0.3095766750365149, -0.16420786196453158], [0.87972297206266, 0.38113483492276873, -1.224836683257245], [-1.0585777483259482, -0.6304183876749868, 0.45774824920994833], [1.2608938538716248, -0.2361240738744419, 1.1429269478038229]]",bi11-3_samples_bi2,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.178850965375302, 20.427047211431166, 15.572348296875695], [9.030907310531358, 16.95144784284418, 14.66682503961653], [7.4317826047377356, 19.481657993889982, 15.497090570234443], [9.930184568718412, 19.770267522607146, 13.821495081517266], [11.309483380619996, 18.88283096719526, 18.090818825740666], [10.985233914499508, 16.12443680687787, 16.75490819502939], [8.595959217887945, 19.900109851996962, 18.271534470329193]]",[-40890.234375],"[[-0.16181915154446627, -0.20723555420274528, 0.2736923854940197], [0.15684360138548625, 0.03265904967885078, 0.08368127793037017], [0.400410560216996, -0.18082779049503822, 0.658420801864614], [0.18555697741326882, -0.036218661692980075, -0.13273589641196432], [0.25174420267840064, -0.19228766640198358, -0.5873225611654325], [-0.3259299800221905, 0.5536179512407386, -0.015474938528388726], [-0.511347654989375, 0.02835317456069811, -0.2721505969222414]]",bi7-3,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.324451110312115, 20.419834968318035, 15.6181031415545], [8.824366349099188, 16.995107823480666, 14.407730784167871], [7.461890066656635, 19.37564634926391, 15.49313740488905], [9.778897345436931, 20.02148995574432, 13.783569990829768], [11.33538296886843, 18.881297026619315, 17.795110813104777], [10.808689353308779, 15.967598436070402, 16.510287464389577], [8.48869957446923, 19.779301013019165, 18.151233541852424]]",[-40889.93359375],"[[-0.6698041102772001, 0.10030053797368632, -0.9466801917270785], [0.8547215511375152, -0.16283268096946546, 0.12561409099470852], [-0.459414479243345, 0.2841733390435978, 0.19048876737231607], [0.8451133333261963, -0.2735618248035036, 0.043380020983077555], [-0.4668165864817916, -0.9029935253852948, 0.3789367461961825], [-0.37173899034966623, 0.9792684280436174, -0.21007019700097357], [0.2629337526499213, -0.029720056030183562, 0.41869173083801625]]",bi7-3,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.834658778276464, 5.578771729236692, -0.14706197172508118], [-2.7333633836348223, 5.510120200200426, -0.2500589856644931], [-5.6702900592365335, 2.422392679428874, 0.18037723899986702], [-2.424378078478548, 2.752198932522665, 0.08470029417466733]]",[-23365.681640625],"[[0.9557901294710082, -0.8504380909090813, 0.03672568865814672], [-0.8937354920176209, 1.029036785156312, -0.07767378923760611], [1.0853018093189506, 0.8324958947157423, -0.09262820764399818], [-1.146778462463003, -1.0116468622265187, 0.13079759209202932]]",bi4-2,"tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[0.8933575241297091, 1.8087543685536551, 0.2189733780731543], [0.3319065062332835, -1.3104433075295958, 0.334794493862729], [-1.4568853782809636, 0.8272575749833191, 4.241898538669713], [-1.7351934581544146, 2.6953991023985306, 1.7189787752178882], [1.653539642408774, 3.7622173471657896, 2.530204824526312], [0.9638609668863962, 2.3908851098594956, 5.145899157990503], [4.522631123681369, 2.6589283449832384, 3.042320134517152], [0.009096414422755203, -1.6848468285935776, 3.267264082755718], [3.7975098739033633, 0.40043174126385017, 1.0444874355862173], [3.5602685165424823, 0.8920026181058137, 5.2519989272702725], [3.122250430264227, -1.3799607591216776, 3.5127220972445223]]",[-64250.84765625],"[[0.02460356306039786, -0.24930653842715328, 0.5609209166866231], [-0.0771436274734386, 0.36996184286473616, 0.3483993771580425], [0.04742378741603967, 0.6749036390989743, -0.7978127223883221], [0.11441420518278071, -0.6460707581303649, 0.6458583848921483], [-0.46996418412936264, -0.3905811759898007, -0.16041599693158182], [-0.1954658601940434, 0.3190400882379507, -0.24772366360420428], [0.36070823179693795, -0.1593841612419809, 0.039302413671648065], [0.4161657748555297, -0.033703262665894455, -0.53060245149233], [-0.2958569010489067, -0.24212096961634097, 0.47487597089478606], [0.4479519808097291, 0.4685200975315822, 0.7027754411759939], [-0.3778146647358625, -0.12171202841950747, -1.0409574544258864]]",bi11-3_samples_bi2,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi']","[[0.12864807202879058, -0.11693696803927055, 1.398763424768787], [0.019309605287496333, -0.05471469439160982, -1.404849516787979]]",[-11684.7724609375],"[[0.013834527527173278, -0.008145588407315609, 0.4551093188922652], [-0.013836399291306712, 0.00814321784889387, -0.45510916462599044]]",bi2-2,"tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.062616490457037, 20.352984928038836, 15.664577773362488], [9.149659844293316, 16.811353081365677, 14.458054038961897], [7.529026059244766, 19.337573617393705, 15.457821903530709], [9.862815214074605, 19.775782049288118, 13.579624653205197], [11.39207538170841, 18.807512658623587, 17.916325920558915], [10.821232362206388, 16.27316650650584, 16.622178699958173], [8.515218034328282, 19.677129213606033, 18.22257509529924]]",[-40890.06640625],"[[-0.045488311311141436, 0.5374693576016345, -1.3495563383910487], [-0.5993949256051614, 0.7325884272100769, -0.6247583580550141], [0.07982009591797348, -0.23784614829929213, 0.26201766808846216], [0.5821890937632169, -0.16920434091478376, 0.6959306465660678], [-0.467537627049896, -0.06461550903605524, 0.7300918846639729], [0.5169833105379397, -0.7819335805090859, 0.49170611293566296], [-0.06308698736390402, -0.01498808444974807, -0.2169207508851563]]",bi7-3,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi']","[[-0.0014770932726627677, 0.12434371872420646, 1.396536813278977], [-0.06635823598389241, 0.12543940664467518, -1.608801571336516]]",[-11684.7353515625],"[[-0.024400682340286656, 0.0005882419881628442, -0.9228049146074884], [0.0244001166972793, -0.0005873868387799048, 0.9228049146074884]]",bi2-2,"tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[0.21082310352467665, 0.015856919957468657, 0.09672679885102806], [3.3069294855008597, 0.07682984835437673, 0.012915791781858369], [3.658472823459076, 3.11681212989229, -0.07225598719852817], [6.76861471587957, 2.890400547706478, 0.014612502387071343]]",[-23374.384765625],"[[0.03312622966525375, -0.010169932170878667, -0.01074931516110448], [-0.004579906015275546, 0.14777464704854407, 0.0036233131869550083], [0.14375338806506557, -0.15144129928850178, 0.01891109638505795], [-0.17328231846527262, 0.01536071977857603, -0.014923066357157053]]",bi4-6,"tensor(-6, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[1.1483014511686969, 0.4714904744848746, -1.6699746133532658], [0.15426755565333305, 1.9666870404989005, 0.6612477062311222], [-0.15425420104086096, -1.9668784671476545, -0.6612305454481352], [-1.14831480578117, -0.4712990478361213, 1.66995745257028], [-7.137769885042673, 1.8544448285171704, -1.090442547930818], [-4.627962664112075, 1.168731288682985, 2.881523161853406], [-3.0953973253069846, 3.0974018940693124, 1.0605249727518955], [-6.148992209640053, 3.2790147105566616, 1.2538183301790342], [-4.981455475074422, -0.1669500700479556, -1.4235984701821631], [-4.886296738520588, -1.2865264367654317, 1.3311131618320058], [-2.58142176505205, 1.5850695689911474, -1.3779868917009503]]",[-64250.3046875],"[[0.2568586439067324, -0.13684549854877356, -0.27756878844552346], [-0.016991278307045162, 0.34713742760863076, -0.2924744587090997], [0.12400571081433694, 0.01161737148902996, 0.1401772901283764], [-0.4559120177417953, -0.6162449165733873, -0.11745772451699821], [0.36894234847711393, 0.07038002834611402, -0.1585661386091607], [-0.020483496527952547, 0.03250698941184595, -0.10090063378239968], [-0.2979341992823767, 0.29850457312215806, 0.20861479754304604], [-0.20853951560097606, 0.1538728443108514, 0.19906849192998674], [-0.3714562716901713, -0.48973186457371504, 0.217976240736883], [0.2011238843524445, 0.029597424626188733, -0.015469127832040427], [0.41578165183144333, 0.3058869856995303, 0.19698697708500745]]",bi11-3_samples,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[0.87112593600871, 1.6952713129978405, 0.26242924740275325], [0.2551049640370443, -1.2047255476489285, 0.11854525906217983], [-1.4727926059623397, 0.9495653986725432, 4.013686892345911], [-1.9104042885425057, 2.324063317228748, 1.8483972092497032], [1.5540342457178318, 3.478295328548555, 2.488378603094071], [0.9638188479553595, 2.5554258557892444, 5.245116599031492], [4.554899371272622, 2.441722523249004, 3.123793865953864], [0.11909254350787882, -1.5645308707127341, 3.224734344124057], [3.769636437955249, 0.45195682687772787, 1.1674027925688788], [3.5573007504520806, 0.8847753580265618, 5.292802320492594], [2.7969662739486196, -1.1910813964100575, 3.2551117149386046]]",[-64250.109375],"[[-0.07091003584400679, -0.26085660868272614, -0.2872802103946392], [-0.026322053365465094, -0.14681475086506057, 0.938599724256537], [0.3669530848644253, -1.315865098210165, 2.7436750613434517], [-0.32799174878400383, 1.773251747272138, -2.575993277138196], [0.13030517414307993, 0.43370045097311455, 0.31433527539112804], [0.0008090469067353324, -0.4378410092090536, -0.13457346485449836], [0.3614642908094069, 1.3726772534271918, -0.223097469681303], [-2.1253665762350455, -0.3507869048700015, -0.9189189471469511], [0.17535288040474584, -0.10607071371381864, -1.6717975032518115], [-0.45341357257830284, -0.2370241661654204, 1.1471924103002045], [1.9617754194148072, -0.7270795785393431, 0.6611857677287545]]",bi11-3_samples,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[-2.3897138826867748, 1.2961132341719388, 5.5144568916545165], [0.1638252812220038, 0.027148926747170954, 5.321036755520675], [2.2344042857142874, 1.6651102857142845, -0.43472628571428373], [-0.8187277142857123, -1.7900297142857156, -1.568851285714283], [-2.390408714285712, 0.6064332857142851, -0.4865642857142838], [0.05497828571428798, 1.0651202857142863, -2.2766692857142843], [1.3902922857142883, 0.053998285714286, 1.918678714285715], [0.944853285714288, -2.5819637142857133, 0.6132167142857163], [-1.4153917142857129, 0.9813312857142868, 2.234915714285716], [-1.7648394901766888, 3.9124252024686523, 3.7558238505697874], [-1.7682629324904346, 4.008758924820436, 0.8994359010474238]]",[-64249.1796875],"[[0.1507230869354341, -0.2795372261111231, -0.208438059814293], [-0.14055483112474088, 0.28922113724124465, 0.2540829308254523], [-0.18851472469873448, 0.15489526975769358, 0.19481722193088058], [-0.13325541380317524, -0.15208124721818797, -0.23110059832611138], [-0.12482049385538778, 0.0250429751173488, -1.007711015337151], [-0.2913689865843594, -0.09154474417445313, -0.04255378624223233], [0.8833898814130757, -0.19291131352863958, 0.17747455590324743], [-0.10807303853776806, 0.12295407761947856, 0.11537986064052093], [-0.4041017407946364, 0.6178153472501745, 0.1819359879906322], [0.1625785015707962, 0.30843243065472487, 0.5669383298430618], [0.18509376721233564, -0.8056494491447848, -0.0027569306481103864]]",bi11-3_samples_bi2,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[-1.1875922637607699, -0.949151597882789, 1.420721844282904], [-1.6565611038575152, 0.21627673296343336, -1.2401349148195664], [1.6567414497843347, -0.21632937009455028, 1.240177595952489], [1.1874119178339517, 0.9492042350139067, -1.4207645254158279], [-1.7842308731379317, -5.992810393174353, -4.016006489485715], [0.7375241414563467, -4.0184865044107925, -0.5104902973572099], [-2.125186720312483, -4.491762063722738, 0.4720869226961204], [-0.7704963462843195, -6.558591578175081, -1.341146929697753], [-2.2027486075388762, -3.0554476818195564, -3.8075232838136914], [0.46451714872895633, -2.2198700581548176, -2.788481566374821], [-3.8054709203051065, -2.910124518001239, -1.3091283176137702]]",[-64250.84375],"[[-0.23356119683020246, -0.046392388814217186, -0.2837231900539254], [-0.6362049156402408, -0.7621407032398603, 0.1170419254844998], [0.1898103042960381, 0.3744082597013802, -0.23038480281134788], [0.8920997552845299, -0.31126789620641837, 0.18976268743923702], [-0.05124144062791572, 0.1177213655805178, -0.2684158618330346], [-0.0009153127158645975, -0.07436200085162704, 0.28510222770585986], [-0.02234972764433207, -0.001349244720516087, 0.016474121189837692], [0.16956588964066754, 0.19873142011969402, 0.11374972891541191], [-0.41522917287953104, -0.20889170550619265, -0.04055483984969957], [0.08541985884661688, 0.5583009611207324, 0.07933354008746399], [0.028494878418459157, 0.17056795193924484, 0.011009912036802646]]",bi11-3_samples,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.137438170378575, 20.179784745817877, 15.602628076512351], [9.094712311192618, 17.016400444393675, 14.36751702195398], [7.291250292329388, 19.329778302612304, 15.543130784462514], [10.007770172341193, 19.777972343574127, 14.009595504128766], [11.315136817629584, 18.735568852068724, 17.913426897467268], [10.815797377798704, 16.23090291203851, 16.616460974652234], [8.503252996855952, 19.766470101718504, 18.183919601828464]]",[-40889.8828125],"[[1.6446646366307651, 0.8949505960416052, 0.494314961329773], [-0.1939765221556745, -0.47148848919000447, 0.34384548815000077], [0.6971935731352197, -0.049255020656891316, 0.05427858876498671], [-1.5092440442396136, 0.3435043025723818, -1.6540224288561003], [-0.2870722080342068, 0.07865548838791862, 0.9500164570286487], [-0.27365243052886373, -0.7252859759851082, -0.29854231693737615], [-0.08558327825365124, -0.08438498925361289, 0.11463202916270443]]",bi7-3,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.689444518524777, 5.582483619621961, -0.09580995255645086], [-2.480599800089467, 5.768020433979789, -0.1825674667699999], [-5.444585716132477, 2.4808499118388223, 0.10947927260636875], [-2.6713154701730484, 2.614117272250033, -0.05451636089787233]]",[-23365.7265625],"[[0.8746496685075905, -0.7424614687930218, 0.05987876307036271], [-0.9947022546097896, -1.0589593002454558, 0.04728710235441662], [-1.0683381755283377, 0.8831332851761023, -0.03348331495358857], [1.1873468931715065, 0.9214077763793185, -0.07066706646130151]]",bi4-2,"tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[-1.4029971594285495, 1.4633574908970814, -0.4689333897274963], [1.117593324359413, 0.5361038818814675, -1.6710723240387888], [-1.1176862965597336, -0.5362267323941905, 1.671187999971858], [1.4030901316288713, -1.4632346403843597, 0.4688177137944277], [1.5319820137290026, 0.5992675911464445, 3.0317755518288], [3.613561887496576, 2.969135137853022, -0.5173933628386496], [5.270093845873292, 3.34503738933709, 2.0319517677203365], [3.9736311806703286, 0.6318721532623011, 1.4380610250301764], [0.8715170301222332, 3.4993477864099547, 3.038325787142288], [0.9895038252244679, 4.067466156263629, 0.12040474029655446], [3.4680577644424044, 4.64678935027624, 3.917626141652721]]",[-64250.6015625],"[[0.1877357828555134, 0.22015247507454866, 0.09161154147141275], [-0.00593316834380661, -0.5077875493231665, -0.20416205578913788], [-0.6593643972450675, 0.24878388428835616, 0.17032251429614387], [0.3474883833836495, -0.5751386107869796, -0.3828459564421129], [-0.03364084653113728, -0.2928200151645028, 0.3533231966928952], [0.07336436085292541, -0.3721895507160713, 0.09236358956073862], [0.4678480107946599, 0.16253818665099917, 0.05655956990319644], [0.3198742059854348, 0.46623536258068726, -0.4301176681645203], [-0.05521061417483502, 0.47765178682024934, 0.0569898185434282], [-0.32114685132989473, 0.3509748011926269, 0.12914951405695962], [-0.3194735764699519, -0.1877795944775377, 0.0629860972202283]]",bi11-3_samples,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.198964414750609, 20.22134209492197, 15.439731288859152], [9.1033241694231, 16.933374151890632, 14.264842278394921], [7.602208895632632, 19.435013287609255, 15.60206814528913], [9.799799726749326, 19.905498314550027, 13.880421912836935], [11.171786448301933, 18.682641150379204, 18.036107186204177], [10.830020727309497, 16.335104555856773, 16.669636843079132], [8.42292848710284, 19.697958063227684, 18.19377458569497]]",[-40889.74609375],"[[-0.0611669893085707, -0.028876800577026074, 0.5879648230892396], [0.026806876271488426, 0.1947234280358426, 0.6344205690624898], [-1.4012298839967021, -0.543112932152302, -0.7840634835422399], [1.0278021407375282, 0.17240464620622206, -0.9320989434392667], [0.6329468119178691, 1.5452312808094475, 0.16370469679844243], [-0.41637295446249684, -1.5398021363806595, -1.0932773757226733], [0.18970956841863712, 0.19670785797192294, 1.4191422553769262]]",bi7-3,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[0.8458438956823606, 1.7235966995659122, 0.42116350253585566], [0.15870823071334658, -1.1657518404684768, 0.2152888914472305], [-1.3765284394351416, 0.9050325187486816, 4.069510545724059], [-1.6497195675261633, 2.5705449855384983, 1.8852591839965882], [1.5879326271001106, 3.59001378848392, 2.501487767869882], [0.7368801884931345, 2.2654587760267395, 5.155490045010597], [4.754528799189843, 2.678800369262731, 3.209761176411389], [0.12761346676493135, -1.6807400586943784, 3.041732114717926], [3.780981643194736, 0.4332152905619502, 1.055793295922897], [3.556915873016735, 0.8549427940747086, 5.288868676647544], [3.120665066036575, -1.222762725050709, 3.277411765080316]]",[-64250.65234375],"[[0.40304568529990226, -0.06758508340258379, -0.8439244545689166], [0.030338478672335273, -0.156177839565828, -0.021097466016973616], [-1.4110581883599742, -1.867645223897912, 0.3060154895063833], [-0.5474262171938512, 0.9169289122028889, -0.784446063903579], [0.13661193940882702, 0.16847784960497209, 0.7852996706237712], [1.847096441882492, 1.2214839628863698, 0.4846263193672263], [-0.5225204413590412, -0.4961438394388303, -0.33437986379862705], [-0.044467690779713666, -0.1303883750872529, 0.11324173007271444], [0.3516214339942182, 0.7499012170025035, -0.44203432651095154], [0.016101845815650776, 0.521623125861008, 0.4391117005140336], [-0.23734056629489886, -0.8579364603029617, 0.29135654243819753]]",bi11-3_samples,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi']","[[-0.0017642735918672995, 0.0255681347434727, 1.4684693512422244], [-0.032390544435551956, -0.1308183386016739, -1.3876842617715304]]",[-11684.7900390625],"[[-0.0019106361493406471, -0.004373315191257004, -0.013467996000615606], [0.0019094786380592303, 0.00437487482329456, 0.013467882872014137]]",bi2-2,"tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[-1.3335020490390601, -1.574921340460124, -0.26666412601325273], [-0.9025747193209543, 1.0293972667770674, -1.566717928085366], [0.9027233065914433, -1.029473565360378, 1.5668139351123676], [1.3333534617685725, 1.5749976390434357, 0.26656811898625143], [-3.370739536377073, 0.4946762864809784, 5.544266432250964], [0.0250608517712414, 3.7994418252491196, 5.239452714923034], [-1.8118891211756427, 4.037022184017348, 2.7994257485726606], [-2.999864882034392, 3.38691902408519, 5.549128773959458], [-1.1262701013005454, -0.31863630936975285, 3.7701182942560605], [1.1264106565763994, 1.1041490167329062, 5.093770031129056], [-1.598987521505653, 1.466324813723129, 1.441542104693942]]",[-64250.125],"[[-0.025873184785872992, -0.407617726306271, -0.2976742606094507], [0.048807931281667806, -0.1971509107129576, -1.4332396217829904], [1.0210067113355168, -0.9084843763239764, -0.5026939854640153], [-0.16587841145362078, 0.3972204364996901, 0.36748484071343174], [-0.5098126541336848, -0.07349898388867619, 0.4441182067721435], [0.0061887567077850945, -0.00033891632071762393, 0.012879254189722628], [-0.012781747619672731, 0.8015727057244937, 0.48921388984525144], [0.09462842416219291, -0.03337942175976471, -0.1969531927708408], [-0.30386368066221714, 0.09029750134323268, 1.0974759895000037], [0.1376542137830182, -0.03533299844089835, -0.15383458627471752], [-0.2744564663527748, 0.3621970556143911, 0.1951445749658651]]",bi11-3_samples,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.199436167748303, 20.49603607861196, 15.620783310327935], [9.237655065419327, 16.96387384612895, 14.703980886189274], [7.544315408620415, 19.326780640554592, 15.621679859261011], [9.792719693390803, 19.705233890040883, 13.757562788601204], [11.284408771382434, 18.859277488123453, 18.05756894017914], [10.839227361627483, 16.202559351161437, 16.58001281750145], [8.372931844944139, 19.84369400893692, 18.265969024868326]]",[-40889.578125],"[[-0.8496251076412358, -0.485117708874344, -0.07046225227054699], [-2.432749841955308, 0.3271810795102793, -2.6583102755569143], [-0.8149079967333743, -0.12629111425242234, -0.2396840766964672], [1.3342911762852516, 0.8696483558807301, -0.007856082031732383], [-0.21841055172234938, 0.1818592662299981, -0.4820994892091829], [2.2874063285523807, -0.702424742511433, 2.883880993576837], [0.7099961312753539, -0.07052308460488356, 0.5874089502792832]]",bi7-3,"tensor(-3, dtype=torch.int32)"
