bin_left,bin_right,count
0.0006060950163881888,0.0011091188819575676,28
0.0011091188819575676,0.0016121427475269464,74
0.0016121427475269464,0.0021151666130963254,61
0.0021151666130963254,0.0026181904786657037,49
0.0026181904786657037,0.003121214344235083,32
0.003121214344235083,0.0036242382098044612,26
0.0036242382098044612,0.0041272620753738404,24
0.0041272620753738404,0.004630285940943219,21
0.004630285940943219,0.005133309806512597,12
0.005133309806512597,0.005636333672081976,8
0.005636333672081976,0.0061393575376513555,7
0.0061393575376513555,0.006642381403220734,5
0.006642381403220734,0.007145405268790112,5
0.007145405268790112,0.007648429134359491,6
0.007648429134359491,0.00815145299992887,2
0.00815145299992887,0.008654476865498249,3
0.008654476865498249,0.009157500731067627,2
0.009157500731067627,0.009660524596637006,3
0.009660524596637006,0.010163548462206386,2
0.010163548462206386,0.010666572327775764,1
0.010666572327775764,0.011169596193345142,1
0.011169596193345142,0.011672620058914522,1
0.011672620058914522,0.0121756439244839,2
0.0121756439244839,0.012678667790053279,0
0.012678667790053279,0.013181691655622657,1
0.013181691655622657,0.013684715521192036,2
0.013684715521192036,0.014187739386761416,0
0.014187739386761416,0.014690763252330794,0
0.014690763252330794,0.015193787117900173,1
0.015193787117900173,0.015696810983469554,0
0.015696810983469554,0.016199834849038933,0
0.016199834849038933,0.01670285871460831,0
0.01670285871460831,0.01720588258017769,1
0.01720588258017769,0.017708906445747068,0
0.017708906445747068,0.018211930311316446,1
0.018211930311316446,0.018714954176885824,0
0.018714954176885824,0.019217978042455206,0
0.019217978042455206,0.019721001908024584,0
0.019721001908024584,0.020224025773593963,0
0.020224025773593963,0.02072704963916334,0
0.02072704963916334,0.02123007350473272,0
0.02123007350473272,0.021733097370302098,0
0.021733097370302098,0.022236121235871476,0
0.022236121235871476,0.022739145101440858,0
0.022739145101440858,0.023242168967010236,0
0.023242168967010236,0.023745192832579615,0
0.023745192832579615,0.024248216698148993,0
0.024248216698148993,0.02475124056371837,0
0.02475124056371837,0.02525426442928775,0
0.02525426442928775,0.02575728829485713,1
