bin_left,bin_right,count
0.0019547084947438413,0.002616637154650641,10
0.002616637154650641,0.0032785658145574412,20
0.0032785658145574412,0.0039404944744642414,29
0.0039404944744642414,0.004602423134371041,34
0.004602423134371041,0.00526435179427784,47
0.00526435179427784,0.00592628045418464,38
0.00592628045418464,0.0065882091140914405,32
0.0065882091140914405,0.007250137773998241,40
0.007250137773998241,0.007912066433905041,17
0.007912066433905041,0.00857399509381184,26
0.00857399509381184,0.00923592375371864,20
0.00923592375371864,0.00989785241362544,12
0.00989785241362544,0.01055978107353224,6
0.01055978107353224,0.011221709733439039,7
0.011221709733439039,0.011883638393345839,5
0.011883638393345839,0.012545567053252639,6
0.012545567053252639,0.01320749571315944,3
0.01320749571315944,0.01386942437306624,6
0.01386942437306624,0.014531353032973038,3
0.014531353032973038,0.015193281692879838,1
0.015193281692879838,0.015855210352786638,3
0.015855210352786638,0.01651713901269344,2
0.01651713901269344,0.01717906767260024,1
0.01717906767260024,0.01784099633250704,1
0.01784099633250704,0.01850292499241384,1
0.01850292499241384,0.01916485365232064,0
0.01916485365232064,0.01982678231222744,1
0.01982678231222744,0.020488710972134238,0
0.020488710972134238,0.02115063963204104,0
0.02115063963204104,0.02181256829194784,0
0.02181256829194784,0.02247449695185464,0
0.02247449695185464,0.02313642561176144,0
0.02313642561176144,0.023798354271668237,0
0.023798354271668237,0.02446028293157504,0
0.02446028293157504,0.025122211591481838,0
0.025122211591481838,0.02578414025138864,0
0.02578414025138864,0.026446068911295438,0
0.026446068911295438,0.027107997571202237,0
0.027107997571202237,0.02776992623110904,0
0.02776992623110904,0.028431854891015837,0
0.028431854891015837,0.02909378355092264,0
0.02909378355092264,0.029755712210829437,0
0.029755712210829437,0.030417640870736236,0
0.030417640870736236,0.031079569530643038,0
0.031079569530643038,0.03174149819054983,0
0.03174149819054983,0.032403426850456635,0
0.032403426850456635,0.03306535551036344,0
0.03306535551036344,0.03372728417027024,0
0.03372728417027024,0.034389212830177034,0
0.034389212830177034,0.035051141490083836,1
