atoms,coordinates,total_energy,forces,source,charge
"['Bi', 'Bi', 'Bi', 'Bi']","[[0.09172221048956447, 0.2578081148295933, -0.07083861282638403], [3.4076158760197144, -0.011410734332249695, -0.21538447676639316], [3.752387103596357, 3.0682727297921035, -0.17105096457003138], [7.082346177437074, 2.8209286401831344, -0.09484486548629062]]",[-23374.279296875],"[[0.6818595054267084, -0.04795076101052935, -0.04385861667381081], [-0.5941359882994959, 0.4468784932259502, 0.04748973624848825], [0.6017551996085843, -0.4478960335740924, 0.019936895121107606], [-0.6902083962152861, 0.04934431511891623, -0.02840240607117473]]",bi4-6,-6
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[-0.0893756505829984, -0.041160878224280786, 2.5956895395516444], [0.05929890634149888, 0.0815837611078375, -2.5675915909275657], [2.042818675850459, 3.260343148200196, -0.009975651702986978], [2.0549896223663993, -3.5027133857273647, -0.05654837187116], [-3.9067706193731815, -0.03816082181224434, 0.03281716029248284], [2.613899370254622, 0.860042515661169, 1.107325699986364], [-0.439022519423109, 2.7349704471440988, -1.256669302756955], [-0.6104315576312594, -2.558372108673509, 1.2547258345026282], [2.5928342918644947, -0.6743001676299951, -1.0739858128911184], [-1.904731588995655, 1.4904349877093392, 1.353795961909029], [-1.8907263508877459, -1.8761387139483603, -1.3492868145985488]]",[-64250.81640625],"[[2.0476163737693547, -0.9614655857184541, 1.091337734428357], [-0.039292391505999544, -0.02850984738931747, -0.0551804808291704], [0.29544691271275664, 2.057792291471693, -0.45752620861851523], [-0.41820219252619534, 0.5897604825271378, 0.1527148188085185], [-0.22472683007503835, -0.6613873423277397, -0.5334815743997731], [0.30026243732274643, -0.28429844899240664, 3.2189247165777335], [-0.9393391739334263, -0.49560884399805455, 0.10400801935435683], [0.33791616103643496, -0.9523705603810819, -0.518068316670232], [0.055343386015288994, -1.9679373286485795, -2.1945313462909004], [-1.2023426035174356, 2.417479023419437, -1.0941628641396435], [-0.23095029155242933, 0.27372642691864424, 0.2702584696405433]]",bi11-3,-3
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.33317253094855, 20.439851056657474, 15.535438146502397], [9.044309518110115, 17.018376809720284, 14.423616287447176], [7.2908204121294125, 19.302214277670647, 15.462554681986967], [9.813871915152083, 19.921882447758826, 13.825594144093596], [11.044308393282558, 18.901564135362783, 18.088250889661836], [10.751135040198204, 16.09191096762021, 16.509144588459105], [8.290250343600785, 19.893848795213202, 18.28596338550464]]",[-40889.9609375],"[[-1.196206405329452, -0.5171956837761561, 0.30895169093547786], [-0.2942713008551041, 0.1399958215671982, -0.30480496204854945], [0.41624995281944266, 0.1950104661510301, 0.49965350003320097], [0.5942326618316623, 0.09782533559558708, 0.18872540100792887], [0.3448738785594659, -0.2865560330789485, -0.8914209836757023], [0.2430850824113338, 0.5979617919128871, 0.7158736763427007], [-0.10612182727284702, -0.2351208802898499, -0.5260798785380592]]",bi7-3,-3
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[0.006391659115816331, 0.0770615771474778, 2.626080105499324], [-0.11914185519667915, 0.03156141458502473, -2.578453478823425], [1.9555632478891305, 3.569455824039883, -0.011357430298007877], [2.082562276674489, -3.449354760578147, 0.15066115273649414], [-3.978760947775938, -0.00543646608706368, 0.036131477255418404], [2.5310978307778917, 0.8679777285501159, 1.1481552398716859], [-0.5723408663990753, 2.667229148893189, -1.309269163675009], [-0.5001717000955993, -2.5874780488657927, 1.3319137299027688], [2.5874449847354875, -0.8388698109940653, -1.1072199197575863], [-2.0443197434881153, 1.8133999215612457, 1.1640983239041456], [-2.0798373382750244, -1.8331869649988481, -1.347495963667335]]",[-64251.91015625],"[[-0.10166276060167481, 0.0037730928841983556, -0.3021263338761683], [0.5787263301163652, -0.3040249917634968, -0.01277550497775518], [-0.10042482516902995, -0.32891739785449653, -0.04475723829297016], [-0.13946699677741173, 0.12448681590313918, 0.05693243148922734], [-0.2171014481149608, -0.31406001293491187, -0.19989998715080037], [0.1266801223752087, 0.7079294774148406, 0.8653103882352238], [-0.08787258977069658, 0.21986548838145273, 0.18050316283090734], [-0.33869700549704446, -0.015473940939812116, -0.3905654922518695], [-0.22977992474811773, -0.35142901252753395, -1.100378252348657], [0.25740171261588596, 0.2702020081839908, 0.2895273043744991], [0.22815904899949274, -0.015929967474551852, 0.6684907900583021]]",bi11-3,-3
"['Bi', 'Bi', 'Bi', 'Bi']","[[0.20796164070815787, 0.16758221951595104, -0.041278132285191615], [3.405188741429573, 0.08522458497374234, -0.054976933811872075], [3.7550878579053175, 2.9866344902929125, 0.17786522416271344], [6.8589548085670415, 2.7065945319917115, -0.02241832269738476]]",[-23374.337890625],"[[0.32310880981195556, -0.013916874864626026, 0.005729470012439321], [-0.3159706007474864, -0.4593850143848709, -0.04611640644871893], [0.16425403900276847, 0.48497089880288935, 0.02110434629282673], [-0.1680935723146109, -0.013164924477274147, 0.02116098772669972]]",bi4-6,-6
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.842687901605509, 5.416997197308331, 0.09637733317006922], [-2.7478981228235964, 5.5421274235290365, -0.31210953891241094], [-5.609559327761329, 2.4299115804596703, 0.08267103557264033], [-2.6771783893474392, 2.623954287026343, 0.10561808526201125]]",[-23366.02734375],"[[0.7725855584811507, -0.2278479967675384, -0.24525185508414918], [-0.7727182274774216, -0.08338436677359974, 0.25205900872304016], [0.08460985806008277, 0.29156942989732976, 0.15365224353798249], [-0.08630267331482519, 0.01712279030625548, -0.1607364594062949]]",bi4-2,-2
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.202702863721044, 20.402021965088966, 15.686683632819989], [9.010810322443275, 17.05933518500222, 14.40282820384144], [7.454502591718261, 19.49752617632943, 15.613280404279015], [9.657382894035031, 19.91299913257807, 13.725823051654945], [11.242758357486453, 18.724696167938838, 18.143334505444916], [10.815694306877976, 16.260866833935896, 16.50364504502286], [8.426752972730746, 19.645410201670636, 18.119456776305984]]",[-40889.7734375],"[[-0.9476304719794368, -0.31648471881908163, -0.21651595618025551], [-0.277980062333963, -0.10693717595690522, -0.04914155781182481], [-0.9687068446544452, -0.3927575131716496, -1.4532145332564015], [1.5192728947600393, 0.48916596445590094, 0.2657576482310099], [0.04645190988521854, 0.2655495430263944, -0.8759784153539619], [0.1099809524015806, -0.14274212121209578, 0.2331379415944253], [0.52409190047766, 0.2132255079622813, 2.1034494523627396]]",bi7-3,-3
"['Bi', 'Bi', 'Bi', 'Bi']","[[0.279287973821518, 0.2872648589005711, -0.04818898755402023], [3.394233746363989, 0.11797714918099304, -0.0441587323573339], [3.9083867049349643, 3.2271322498159987, 0.060437610520836925], [6.935527363688988, 2.725502615090179, -0.08383080189591922]]",[-23374.353515625],"[[0.07720507687287413, -0.07249136800420845, 0.003298437154121797], [-0.05666508803511416, 0.5696529020574558, 0.016363291155859976], [-0.028250042413829602, -0.5301386242262979, -0.0231189558544541], [0.008677066577027508, 0.031438479486531744, 0.005156231962157058]]",bi4-6,-6
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[-0.32070196006818047, 0.037886677637112724, 2.3351950087461875], [-0.02397459550874237, -0.15867366726204518, -2.475965202576531], [2.0825575944355723, 3.6369737226022614, -0.11974948983927686], [1.8763928091017636, -3.4328372606168376, -0.048403057754006364], [-4.082172431596959, -0.16991616311608804, -0.1286867793708078], [2.441965029616193, 0.8000881852431722, 1.3045331455367726], [-0.47540892140674595, 2.612164926212926, -1.410725736419089], [-0.6812374183665331, -2.853966671885152, 1.393263217713029], [2.713901436062348, -0.7437986718686038, -1.221872572939399], [-2.12144409592229, 1.8410818645800677, 1.1811416599418934], [-1.96722756528699, -1.7450542441665307, -1.4517915986839858]]",[-64251.14453125],"[[1.0391777358363774, -0.9426929227461329, 0.8358223898199125], [1.6477057391266787, 1.3758407405010604, -0.9178200570499327], [-0.4129024775019086, -1.0226182796855663, 0.16018948261818144], [0.15092625561925815, 0.21376446290410858, 0.1240412434796172], [0.26835456669987384, 0.5816116236747977, 0.15504562795346719], [-0.04193725079084153, 0.5795398276051267, -0.29604217484486167], [-0.1096444976563868, 0.31765734819542263, 0.5274358790929667], [0.11121842503540127, 0.6199339374231814, -1.0763718488955432], [-0.4462789116381526, -0.47565429567290823, 0.3034375972114032], [-0.8841514425893435, 0.5022029044894469, -1.331483015864186], [-1.3252588858996046, -1.7336197128512667, 1.5067433879261833]]",bi11-3,-3
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[0.06042820083728001, 0.0014603510539206994, 2.588094796471799], [0.13154005872948107, -0.01866193886128551, -2.5328485750654375], [1.8591647031576877, 3.3670304821631487, -0.11875865914243958], [2.105623922354578, -3.4797426717941367, 0.05734917786520804], [-3.8595782557749745, 0.24780880736370006, 0.047751099380630255], [2.6435863519494576, 0.6983147531500757, 1.390412436364912], [-0.47477222686289156, 2.741534042711285, -1.2388542142330083], [-0.5371789508898264, -2.666091148771136, 1.1290461331904147], [2.663779180352521, -0.6539474451850993, -1.374358730875512], [-2.091725186693314, 1.7399223070735412, 1.1206276830605355], [-1.870536582877622, -1.827489232372783, -1.1956597594138287]]",[-64250.69140625],"[[-0.34214588517917005, -0.09461690561367948, -0.15849892993546844], [-0.766420049700968, 0.23022570286000604, -0.3677978984069576], [2.3781436944669703, 0.3349412387723823, 1.2393860498482785], [0.003543772467260577, 0.7194901920433701, -0.38691884320553555], [-2.718311628893599, -2.9920504485363133, -1.8914896477625551], [-0.07793449924190575, 0.42779097278689787, -0.7113639589113244], [-1.839746168112356, -0.7402102096237441, -0.8882348708815395], [0.5889644685495128, -0.23084929856457045, 1.0844322617503694], [0.47878075884084076, -0.7075422690652594, 1.0671950624325621], [3.082036023472035, 2.5272502765315634, 1.9171117333330445], [-0.7982724358870281, 0.52718699616973, -0.8995924682483366]]",bi11-3,-3
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[-0.09476331081365842, -0.0690538017722705, 2.6752380778120743], [0.10907069885771246, -0.07444677530546609, -2.596626605691078], [1.9491975628604126, 3.382744924437989, 0.08451622820228871], [1.7471314998611014, -3.3739131856595517, 0.012606159722557478], [-3.967292496620129, -0.0007441845041999627, -0.011379733249691345], [2.6242319272137684, 0.9040427487777135, 1.1158734248939695], [-0.6944956514153234, 2.6896238351592947, -1.3893916843335146], [-0.5207608675528301, -2.4872053575548434, 1.0943053478611278], [2.607610867911075, -0.6992172935890009, -1.227572664378612], [-2.1098155971408943, 1.659230060863572, 1.2692387604565363], [-1.845956363309918, -1.8069611070522453, -1.21580030903783]]",[-64250.95703125],"[[0.5422079033405321, 0.5885026981671437, -0.21785683864023925], [-0.3756496918362524, 0.8320042995202581, -0.2750777480632182], [-0.7474144446537991, 1.1432102835284168, -0.8361962284256834], [2.4851165573554304, -0.5851381507152058, -1.2191905376019985], [-0.4759815458637096, -0.8163457584138907, -0.6427416919216156], [-0.15669082635140852, -0.694438377468479, 1.5448893239004549], [0.5201498829373029, -0.5420166131598626, 0.7706325474430245], [-1.5748504055582822, -0.2718309572009936, 2.4551549614766874], [0.2807387032808393, -0.9661434533892902, -0.3927815272884164], [0.8729820500777212, 1.0032311227188897, 0.06427437488052787], [-1.3678255790868228, 0.29730217035479345, -1.2664063020887693]]",bi11-3,-3
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.169937086281951, 20.175552032768362, 15.525209346186688], [9.012435957812293, 17.149465636662466, 14.262505203872957], [7.49976541997102, 19.310921645226202, 15.514088115260249], [9.774614693172484, 19.926903008334683, 13.770043213452208], [11.203171210317771, 18.697400439517533, 17.895972684911456], [10.891774919174686, 16.0994820224698, 16.71769767165769], [8.439843968376517, 19.673619118271976, 18.20974908168338]]",[-40889.96484375],"[[-0.11025045558354003, 0.24658476711993832, -0.11756406540238118], [0.5658666934545796, -1.4855040072208732, 0.5272209347501713], [-0.8501357290106036, 0.3286775137972859, 0.2344066274378337], [0.8674567463376827, 0.5933713417977334, -0.3117438076639713], [0.1952832603468505, 0.35321402759247544, 0.24419492541385832], [-0.6533068748571982, -0.12044046293897068, -0.9892545982280335], [-0.012523120210081996, 0.07481554369934357, 0.40525431555526203]]",bi7-3,-3
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.03217477808725, 20.359776702302753, 15.427003907502803], [9.023767810760654, 16.880538912361796, 14.50005411374445], [7.537625014658335, 19.27648352125388, 15.808422125913475], [9.988137112350879, 19.611761791807698, 13.632179337970138], [11.453804336637214, 19.012192096604643, 17.901776529574477], [10.796059952429966, 16.303925293753935, 16.735101788155912], [8.536314274469088, 19.804087135734274, 18.357127599656568]]",[-40890.10546875],"[[0.6279182455824722, 0.4622172917668866, -0.058723925737707634], [0.034893046451985835, -0.04534165550596144, 0.3884327095815871], [-0.20005389347089286, -0.04472069775469494, -1.2068574631579696], [-0.7799255478329713, 0.07728071876958512, -0.007096870845049711], [-0.4067873623714721, -0.4883497930183775, 0.24491725153425217], [0.17762383423509787, -0.06087172365873076, 0.1220959457552276], [0.5438287276670657, 0.09787392947212814, 0.5112703675857334]]",bi7-3,-3
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[1.9016469858303786, 0.6989452773099709, -0.4742667394397607], [0.6213377408276157, -0.36600230811591783, 1.9516369143020826], [-0.6214175418224173, 0.3659563978150363, -1.9518061509573967], [-1.901567184835579, -0.69889936700909, 0.4744359760950748], [-1.0462590815368518, 2.602567476713697, 1.922894421490312], [2.7773767391274795, 1.5787837234674849, 4.545397592540959], [1.0263976841426197, 3.5697087502677807, 6.079950007143852], [-0.2797036224348266, 1.3370321375723404, 4.435552921631199], [1.0899006912651104, 4.660114475033245, 1.6991896743751098], [3.498023816866729, 2.954805767114124, 2.078409695269187], [0.9019795111333042, 5.933087047853617, 4.378003124359815]]",[-64250.6328125],"[[0.3482993611899236, 0.3271834449264918, -0.04770834184420395], [0.3144745778372124, 0.1613620091503393, -0.041108948881914874], [-0.16259048291813386, -0.18767505336535995, -0.08183183098468165], [-0.6168300999755431, 0.10113321590260625, -0.4485934714021627], [0.03634510861616998, -0.6403289673847835, -0.18449701383957484], [0.0245723755618559, 0.03655236535627446, 0.03655967757769683], [0.007279187870738934, 0.21061362566476816, 0.23102778464443716], [-0.018492571981705928, 0.1329705868379256, 0.8307408587301905], [0.45950241101994305, 0.13987271707996088, -0.024966587600309918], [-0.1907464948953042, -0.1631845623421326, -0.2159304642455503], [-0.188900904606484, -0.1101148041059577, -0.05140902008215874]]",bi11-3_samples,-3
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.219909958757889, 20.456302124675826, 15.60727246367997], [8.957447668184454, 17.04379922457699, 14.538135913366101], [7.534869722499366, 19.233603919616417, 15.479216887450374], [9.867333368140416, 19.772482361736827, 13.65057467396585], [11.261826119590411, 18.721969945721288, 18.062373254602505], [10.940816671841489, 16.334161379848357, 16.44993391594641], [8.496860569668312, 19.693990036168575, 18.19313322337449]]",[-40889.8984375],"[[-0.8020966968376719, -0.4367725095681577, -0.09510073607333534], [0.566991294597387, -1.5201393570031259, -0.9279152420684939], [-1.0335860975982032, 1.364256371710405, 0.7123147533845986], [0.866088918701712, 0.5597227819528595, 0.30610923197932977], [0.2139828011049481, 0.5577497162990179, -0.5146744586260947], [0.33547083489354246, -0.6609877926761798, 0.3001812932622366], [-0.15606476238644834, 0.1421404827406351, 0.2252192480239877]]",bi7-3,-3
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.035688847138568, 20.42747513796157, 15.61730695616201], [9.057560327223266, 16.833874723515287, 14.490860842572518], [7.59315201009761, 19.26167619630248, 15.517703100788987], [9.841973134110127, 19.95966424806395, 13.647513911764081], [11.068068692730202, 19.023008064842053, 18.0838071848897], [10.864825318101264, 16.182104034949557, 16.663465818150126], [8.431033005031269, 19.72024251601108, 18.266528104914503]]",[-40890.015625],"[[-0.18369596049697529, -0.08623577317368242, -0.16713588728106524], [0.17963464370415766, 0.33772461374530754, -0.022321568906984043], [-0.4870796159343133, 0.10020823531930409, -0.03528271277754438], [0.32348650507459475, -0.3876357185842222, 0.483018504829862], [1.6355541846659196, -0.8668113990883808, -0.5314303471667332], [0.10796937160114717, 0.47944538937448433, 0.16055591644276512], [-1.5659029616237383, 0.4191782352464342, 0.11304977140485438]]",bi7-3,-3
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.240531387097876, 20.21211775283214, 15.522442478049967], [9.085473463424481, 17.06864296814507, 14.417941324295928], [7.501460073655553, 19.389770332494006, 15.426019312945947], [10.025630300754754, 19.810058994062377, 13.69371528474483], [11.253686332913253, 18.987559585648587, 17.935808221950342], [10.835869798565422, 16.153175769605102, 16.541803410960714], [8.321625365310538, 19.6203066974745, 18.175460037965014]]",[-40890.1953125],"[[0.15313262330258845, 0.41160777208016175, -0.1923087494595305], [0.03216585011410942, -0.7543718536442806, -0.15818057576651004], [-0.11363269223498075, 0.24256268538299455, -0.13433599763559192], [-0.07249280782277263, 0.30340144748102393, -0.12272396375966774], [-0.38392252935138654, -0.8255359146206819, 0.08769580061985197], [0.027979999299908586, 0.47855799834012563, 0.31491948177354384], [0.3464007033025951, 0.14024953816704328, 0.20481501350799328]]",bi7-3,-3
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[-0.054727219304597556, -0.03318523828214514, 2.5699734806800096], [0.01108357601154425, 0.0026094188087687365, -2.593419776860629], [2.118611937895238, 3.429354240335719, 0.0035196314097152774], [2.1930937002012842, -3.395962927969997, -0.2890944143457589], [-3.8707100145666233, -0.11945235878291682, -0.18563187718293672], [2.5702454469318248, 0.8634529864360445, 1.1761622054133019], [-0.507355826376298, 2.6885962048932757, -1.2492897279162778], [-0.6051313297797789, -2.8079848603446096, 1.1764378284034636], [2.6899234125636906, -0.9262531263384968, -1.1154501223347282], [-2.290668620841689, 1.9103069609008865, 1.1931069055801165], [-2.0172427219979507, -1.7827858189662853, -1.3157108479138686]]",[-64251.19140625],"[[-0.2690762757551688, -0.07454187532796633, -0.6135108039641937], [0.39093773677280147, 0.24247933017254691, 0.2806109708053599], [-0.3391780591637551, 0.3691912314003507, -0.26815458618572763], [-1.1786745574269042, -2.2689740798263047, 1.2509179681055242], [-1.4046844201089013, 0.9917660531806952, 0.6789161049047929], [-0.09838439657522134, -0.29692303527359004, 0.9081871566346564], [-0.1382969899277412, -0.17396736356927256, 0.17568768964300913], [0.7224983844006736, 0.5736797660489162, -0.16536028245888248], [0.16395656220299068, 2.205491450889801, -1.5556401405866336], [0.9579210609459938, -0.4125530129675456, -0.10747510245690099], [1.1813510772935305, -1.1523880984332293, -0.585508903995482]]",bi11-3,-3
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.107728853601442, 20.475922511452442, 15.684648522601707], [9.101433457722651, 16.975276988211352, 14.41260944725239], [7.486552996032173, 19.398392736800073, 15.420549391467565], [9.97552173339325, 19.71640987528693, 13.760543016516245], [11.246515097106668, 18.807627713755956, 17.926025722048827], [10.720971163691754, 15.999114390612405, 16.610900089353187], [8.378791924810452, 19.70436227709307, 18.10598221472546]]",[-40890.2578125],"[[-0.14024444737997707, -0.09372097851211882, -0.2957667581223708], [-0.19022702892618487, -0.4525691704125032, -0.037959284066262415], [-0.27856390876173776, -0.13259155460090535, -0.2713071717761817], [0.522855199175213, 0.5971344104593996, -0.19031922873638396], [-0.3179843926978577, -0.5086343169051787, -0.019519723118764078], [0.10621742094109023, 0.5706474053085713, 0.27906486277788906], [0.2859248783269221, 0.005865491729081017, 0.5328799359283124]]",bi7-3,-3
"['Bi', 'Bi', 'Bi', 'Bi']","[[0.24478975550589763, 0.32302204592981487, 0.14685026649563834], [3.5074201070337443, 0.007076238801199395, -0.08877175290061276], [3.738776150275085, 2.991191489504177, 0.13826354280035708], [6.9756804362480205, 2.5848382699677597, -0.007826619796930842]]",[-23374.29296875],"[[0.5042118113411184, -0.06871600946265519, -0.04737582603122502], [-0.4931126614065916, 0.14629173677162235, 0.04901581022908037], [0.4895251477655721, -0.14758849907703228, -0.022876073889304502], [-0.5024640772925708, 0.06850224782796611, 0.02197875839127123]]",bi4-6,-6
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.742650108349001, 5.543174751306484, -0.15017155105791882], [-2.8439408958975956, 5.749712303041964, -0.2902469218780189], [-5.42376240071809, 2.525082343605976, 0.19770699162139976], [-2.514646409504459, 2.6360517175689573, 0.02931339755625535]]",[-23365.984375],"[[-0.11710481470249952, -0.753011225101131, 0.10309265470217974], [0.4243243010610863, -0.8271531394008048, 0.058759612669262655], [-0.3695715491896604, 0.5810552366439256, -0.0629311270043316], [0.0616570418413075, 1.0016370378799768, -0.09833456856848242]]",bi4-2,-2
"['Bi', 'Bi', 'Bi', 'Bi']","[[0.361532785961515, 0.24758208101206228, -0.05059766368648354], [3.3869408296277217, 0.06498521084980236, -0.08744442599668197], [3.9141685531277908, 2.8656793566895113, 0.03856450184815179], [6.986411405240093, 2.8114461319085873, -0.1070330516259413]]",[-23374.23046875],"[[-0.201182042738019, 0.07330311714185621, 0.00633207007701253], [0.13699935344677444, -1.2685146078434604, -0.06695315731918375], [0.008304534092382706, 1.2396750420029459, 0.061898211450807566], [0.055772863324147104, -0.04661366835869494, 0.0003596002914118018]]",bi4-6,-6
"['Bi', 'Bi', 'Bi', 'Bi']","[[0.23908093982055706, 0.27932621643712985, -0.15342922241314702], [3.3026597881188056, 0.10401767726319133, -0.07690657814635808], [3.6889484176224356, 2.99662380011533, 0.10636208114388086], [6.934008429745275, 2.7624505732442852, 0.16196457248746604]]",[-23374.306640625],"[[-0.049212407169600764, 0.045623093755376105, 0.005869137555373887], [0.055002303281853196, -0.585181859493047, -0.034679259106250984], [0.4795172260364186, 0.4987857522378249, 0.03944337190908123], [-0.48565908065447555, 0.04030463537870928, -0.01040442719289192]]",bi4-6,-6
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.176239590301194, 20.483926508688118, 15.39091666533992], [9.027482491593018, 17.08004092309287, 14.372616745796952], [7.407185540790229, 19.33864389204416, 15.432482879386018], [9.663012531825494, 19.85925282677894, 13.814267407576247], [11.16100985976755, 18.8328660705048, 17.846858407021863], [11.004436663736993, 16.24803745180414, 16.52036861096057], [8.35924069274379, 19.525396319093545, 18.484656466524175]]",[-40889.8828125],"[[-0.6987141243831763, -0.3138686199100591, 0.34645454223247707], [0.19147653432943476, -1.1010097156332328, 0.1843924727273971], [-0.8908959641206926, 0.013925693753331626, 1.6800260663460969], [1.5122486370505066, 1.0277157516236775, -0.8033179715126455], [0.3536947213045451, 0.4345536977386656, -0.10807190725175338], [-0.35965916970665845, -0.06038691617933491, -0.3480672418685412], [-0.09366153457425481, 0.01180993179536149, -0.9504905687129963]]",bi7-3,-3
"['Bi', 'Bi', 'Bi', 'Bi']","[[0.26189651369060984, 0.203494356127433, -0.02254099242474535], [3.5935769641716027, -0.13731007346162308, -0.13997891699352244], [3.7000656402313736, 2.9536372311068666, -0.0014176515132878435], [6.784958652547994, 2.7748257902863016, 0.09857737897845538]]",[-23374.251953125],"[[0.5922292571437897, -0.13700974070927316, -0.04285528424957151], [-0.651949845860459, 0.6088031114802427, 0.061724404781274465], [0.043783854094865786, -0.49834681326411645, -0.005860179827021026], [0.016281499176996266, 0.03010338715405971, -0.017317412638459283]]",bi4-6,-6
"['Bi', 'Bi', 'Bi', 'Bi']","[[0.2161179431102341, 0.4185067918487758, -0.10083863408101157], [3.4243628875712826, 0.07655491343936398, 0.02712854850459289], [3.8393275994462543, 2.86521416247433, -0.09141792773102252], [6.820437688087387, 2.8226566060702747, -0.0319818749022562]]",[-23374.146484375],"[[0.4405894685817975, -0.04548775081034324, 0.024936335983834677], [-0.532934443345385, -1.3355602735053926, 0.03940912993829955], [-0.43341197303936285, 1.4606599378959566, -0.07602725386528374], [0.5242703351354351, -0.0792295646182936, 0.012971376866784325]]",bi4-6,-6
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.76612470279497, 5.501328755748642, 0.11620654698348576], [-2.94932735438123, 5.5934880239038325, -0.08814582108584527], [-5.537839337496155, 2.503689937051005, -0.055377892561636596], [-2.369909477740795, 2.7987821668134227, 0.035237286742506896]]",[-23365.8984375],"[[-0.5494285934398921, -0.43078481838065114, -0.08481827179724774], [0.7374519286315089, 0.782244169942216, 0.0378867017840003], [0.7437048549673739, 0.20748783098402612, 0.15024789538716332], [-0.9337413650442629, -0.5639301374857582, -0.09948760612793227]]",bi4-2,-2
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.715824031257865, 5.492154220399124, -0.09245507145334472], [-2.7348783991435175, 5.607956077307356, -0.1523678728211135], [-5.52307419177247, 2.455197196112078, 0.10642903625134136], [-2.51017354054956, 2.81248193436337, 0.021316260374398672]]",[-23366.033203125],"[[0.3026576783484421, -0.39133960041848226, 0.02413667617991688], [-0.3737552505604333, 0.8823480698377086, -0.05150621811965916], [0.477819679949251, 0.4892838238897973, -0.04844142546615592], [-0.40337195847096374, -0.9790236588877068, 0.07650460514140081]]",bi4-2,-2
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[-0.22793907805184888, 0.07279776707019399, 2.638904142988877], [-0.030225988368522458, 0.07180116921219976, -2.6805024491050857], [1.919575238458414, 3.4232498418322095, 0.06892833967953269], [1.9204421936182934, -3.6084816772713184, -0.06727272625767554], [-4.222703472692401, 0.06650834223831541, 0.10648918542848494], [2.4470551993828, 0.8616970560099221, 1.1938824813396793], [-0.6405216259791432, 2.621020880036603, -1.223737475268563], [-0.6795983910077686, -2.5257090058416076, 1.2527641787334127], [2.6311626584994867, -0.9846734583585, -1.0492252128994104], [-2.1657001875705233, 1.7685185112538364, 1.3638902179309333], [-1.9489193096988429, -1.7335635834309648, -1.2001288442334037]]",[-64251.63671875],"[[0.8625572494521463, -0.3353588890001775, 0.1768587763566028], [0.34304803435381165, -0.133309766953973, 0.6137098074585998], [-0.20785986981659177, 0.4324853469491302, -0.3393841589067991], [-0.5602611712516795, 0.18487383492665724, 0.38180069958661017], [0.7138466174927024, -0.44667784422461343, -0.3214672109604247], [-0.006942625139152829, -0.35315988013004396, 0.8839241569445694], [-0.15904791218515343, 0.019544174323309342, 0.20259249928790757], [0.4245760636214514, -0.5927301083157579, 0.32011295875663076], [-0.33537642393340555, 0.2713203358316256, -0.8436303202050914], [-0.24381897850233272, 0.6417693001698787, -0.6230002367439679], [-0.8421704470251966, 0.31481602052528923, -0.4551016570006201]]",bi11-3,-3
