bin_left,bin_right,count
0.04199313423650324,0.045195093062622975,2
0.045195093062622975,0.0483970518887427,0
0.0483970518887427,0.051599010714862434,0
0.051599010714862434,0.05480096954098217,2
0.05480096954098217,0.0580029283671019,1
0.0580029283671019,0.06120488719322163,9
0.06120488719322163,0.06440684601934135,3
0.06440684601934135,0.06760880484546108,3
0.06760880484546108,0.07081076367158082,5
0.07081076367158082,0.07401272249770055,9
0.07401272249770055,0.07721468132382028,7
0.07721468132382028,0.08041664014994002,9
0.08041664014994002,0.08361859897605975,9
0.08361859897605975,0.08682055780217948,11
0.08682055780217948,0.09002251662829922,8
0.09002251662829922,0.09322447545441895,11
0.09322447545441895,0.09642643428053868,11
0.09642643428053868,0.09962839310665841,7
0.09962839310665841,0.10283035193277813,8
0.10283035193277813,0.10603231075889788,4
0.10603231075889788,0.10923426958501758,11
0.10923426958501758,0.11243622841113732,8
0.11243622841113732,0.11563818723725705,6
0.11563818723725705,0.11884014606337678,6
0.11884014606337678,0.12204210488949652,7
0.12204210488949652,0.12524406371561625,10
0.12524406371561625,0.12844602254173598,2
0.12844602254173598,0.13164798136785572,3
0.13164798136785572,0.13484994019397545,1
0.13484994019397545,0.13805189902009518,2
0.13805189902009518,0.14125385784621491,6
0.14125385784621491,0.14445581667233465,4
0.14445581667233465,0.14765777549845438,0
0.14765777549845438,0.1508597343245741,4
0.1508597343245741,0.15406169315069385,1
0.15406169315069385,0.15726365197681358,2
0.15726365197681358,0.16046561080293328,1
0.16046561080293328,0.16366756962905302,1
0.16366756962905302,0.16686952845517275,0
0.16686952845517275,0.1700714872812925,2
0.1700714872812925,0.17327344610741222,1
0.17327344610741222,0.17647540493353195,1
0.17647540493353195,0.17967736375965168,0
0.17967736375965168,0.18287932258577141,0
0.18287932258577141,0.18608128141189115,1
0.18608128141189115,0.18928324023801088,0
0.18928324023801088,0.1924851990641306,0
0.1924851990641306,0.19568715789025035,0
0.19568715789025035,0.19888911671637008,0
0.19888911671637008,0.2020910755424898,1
