idx,config_id,true_energy,oob_models_energy,oob_models_force,energy_std_oob,force_std_rms_oob,source
2138,e956854e374f49bc9b421044dcc0d34859e79ade,-64249.78125,4,4,0.08572418061160296,0.185250430025008,bi11-3_samples
2139,d83dc3e11a16eca346f135940d28c472d22ec431,-64249.234375,5,5,0.21832220551401826,0.12286143969985439,bi11-3_samples
2140,13bc3083540bcb1b9f528903ddd6f45d8166ac1e,-64250.4296875,2,2,0.24869331295889852,0.11660097920571513,bi11-3_samples
2141,19192b5b6b1dd2799f91f213e28401f177f3a29b,-64250.22265625,2,2,0.35149194319433547,0.09150945522517852,bi11-3_samples
2142,b95abb8507e61b753e51cb53c1224786a58f6bce,-64250.76171875,3,3,0.2763075901852804,0.06148104753787375,bi11-3_samples
2143,65ae9245a9ba947b987339d10eca19bea7302058,-64249.9140625,1,1,0.0,0.0,bi11-3_samples
2144,cf55a6a7ac0f743e5ab346d590a047ac82eb100b,-64249.44140625,1,1,0.0,0.0,bi11-3_samples
2145,1df6b021ae5850f5a2990ecc153833e5558caa1c,-64250.60546875,1,1,0.0,0.0,bi11-3_samples
2146,f3b54c0af006d261d1421c4e56c9869564af2642,-64250.16015625,3,3,0.1640105729672222,0.11051798694127937,bi11-3_samples
2147,e0be78b14951fcf5127e129774a0a9792135e735,-64250.125,0,0,,,bi11-3_samples
2148,7bc4f778898c17f3e54e760359a2695f806a9aa9,-64249.80859375,3,3,0.167320475411866,0.11487241531681293,bi11-3_samples
2149,dfa69e702d462776bdbc468872e92f5bcca4e1b0,-64250.4609375,3,3,0.14443658165814013,0.0948516639832281,bi11-3_samples
2150,e74e0b3c2bf7867115f3cc38b519494841cf4228,-64249.8984375,4,4,0.3183492680155316,0.14025798870328288,bi11-3_samples
2151,1055dd59b8cb2a5bfb6c1e3cd23c7e8baaaa5cb0,-64250.17578125,5,5,0.20785436069626592,0.095700141694404,bi11-3_samples
2152,5094f89bfdf6a1900349064962458ba7e9aeeb4e,-64250.79296875,1,1,0.0,0.0,bi11-3_samples
2153,7fd96875ba924f656b08e544b829a40bdc185224,-64250.18359375,3,3,0.31511606153242183,0.12197079532920038,bi11-3_samples
2154,2879e7404ad0cf9a7f421b07ed6ece5ee449e6b0,-64249.80859375,3,3,0.13673692475176347,0.1269488116134962,bi11-3_samples
2155,1e1a54642dce208ef4b10e91ff3fd6bcf0baec95,-64249.26171875,2,2,0.020349616607895644,0.0693734491840939,bi11-3_samples
2156,d5962ed383dbe0f689ff5cb5dcb3e4620b143af4,-64250.67578125,3,3,0.28403193223360224,0.09989829488426856,bi11-3_samples
2157,983a510f8eb282d9e93a9aa7d04f6bc9c392bc58,-64250.61328125,2,2,0.24143031227156772,0.08043371980230668,bi11-3_samples
2158,e9d1b133a543f6a3bd98b36f9328c590c2c8b147,-64250.10546875,2,2,0.31171062074383604,0.1550220385789983,bi11-3_samples
2159,ad20cdd8282959e3638b6008093ddeab71e73947,-64250.1640625,5,5,0.2548170875452106,0.12255608137067882,bi11-3_samples
2160,a58565869bdfdefcacf1ee80b2bb745ff67586ad,-64249.89453125,5,5,0.29793909680975084,0.12545342886020927,bi11-3_samples
2161,23d6b784cc2bfc4c5e178a15d5d541916b4a492e,-64249.859375,4,4,0.2621167531799183,0.13855053934740008,bi11-3_samples
2162,37b418f5f016bb66d0f1cbc4154d3bcc46a8f7cf,-64250.46875,5,5,0.19309349987593136,0.09835846603355995,bi11-3_samples
2163,db6ec6c166247973155f1f7f710f3fb9640914a0,-64250.6015625,2,2,0.24291096229431566,0.04199313423650324,bi11-3_samples
2164,0e61116b1a9de80a0d3882fcdc1e6ef0640e3cd4,-64250.26953125,2,2,0.020911327033614528,0.12452324431352299,bi11-3_samples
2165,71bd0871bf994e87586ef8bf1863456e36b4c30a,-64250.07421875,4,4,0.3474104506785413,0.1389841021490764,bi11-3_samples
2166,470d1891fc7901fc292e90da175c9f93b74c1ea3,-64250.625,2,2,0.2610565825011808,0.060866210176186826,bi11-3_samples
2167,8304714b289b5efba6351c441a65f94df02de95b,-64249.97265625,3,3,0.22621224402225884,0.0817563389075598,bi11-3_samples
2168,43d5f919fd8b44d14a5070b95120c5f753406aac,-64251.0546875,3,3,0.21497292970761922,0.11531428982492298,bi11-3_samples
2169,fc1f3487dbab33f84cd30d448cc57bb37bcdaf7b,-64250.9140625,4,4,0.22708291133626682,0.05429175442158607,bi11-3_samples
2170,f676a1e622450f9fdcc877fb2d30578ebed37e53,-64249.6484375,5,5,0.18876364553383743,0.1762970313198999,bi11-3_samples
2171,796a03f5880758652a8cb267ac8ada331da5a2fd,-64249.78125,2,2,0.02660734658280012,0.2020910755424898,bi11-3_samples
2172,f8361c86ab6b7d335ac4ab70161b329ff75485bf,-64250.24609375,0,0,,,bi11-3_samples
2173,9383323ebacd6eaf902a4333bd507f0ca69620d3,-64250.43359375,3,3,0.2217190371953711,0.0922150945286605,bi11-3_samples
2174,e2a93a3173f5ec6a327a71ad9b484a43d35aed0e,-64250.6875,1,1,0.0,0.0,bi11-3_samples
2175,f6eecfcf23db7fcb974e4184ae4cb88af8907bb3,-64250.51171875,3,3,0.20037535563335274,0.09752035714824847,bi11-3_samples
2176,281ae40bd3b8b47e5e80043d565a91a4cc58fdc3,-64250.2421875,3,3,0.25630651246540276,0.12205401957272281,bi11-3_samples
2177,8a001b39dd08a0553dfc41f87f8e0ab5b78b817e,-64250.79296875,5,5,0.28069799237588944,0.08667092342691719,bi11-3_samples
2178,bde4b4ac4112865c264055098224b7e684bfbfa7,-64250.2578125,5,5,0.2665689031708216,0.12046226979985444,bi11-3_samples
